dataset,sample,sender_bin,receiver_bin,reach,C_geo
GSE185381,AML4897,Erythroid,HSC_MPP,0.007892293407613741,4.841868513660118
GSE185381,AML4897,Erythroid,LMPP_GMP,0.031764264591536404,3.4494133760652033
GSE185381,AML4897,Erythroid,Mono_DC,0.27883105971795824,1.2771492012866485
GSE185381,AML4897,Erythroid,Erythroid,0.210525175085604,1.5581500364046101
GSE185381,AML4897,Erythroid,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,AML4897,Erythroid,T_NK,0.22578265566618616,1.4881824430326582
GSE185381,AML4897,Erythroid,B_Plasma,0.23731225812348733,1.438378460222714
GSE185381,AML4897,Megakaryocyte,HSC_MPP,0.030385329619312902,3.493795365360425
GSE185381,AML4897,Megakaryocyte,LMPP_GMP,0.049108080881629136,3.0137316776495635
GSE185381,AML4897,Megakaryocyte,Mono_DC,0.2528150219005114,1.3750971964000485
GSE185381,AML4897,Megakaryocyte,Erythroid,0.06866666922310362,2.678491361631002
GSE185381,AML4897,Megakaryocyte,Megakaryocyte,0.18038532961931295,1.7126599960610824
GSE185381,AML4897,Megakaryocyte,T_NK,0.2173957211648344,1.5260359863432058
GSE185381,AML4897,Megakaryocyte,B_Plasma,0.2012438475912953,1.6032379341256964
GSE185381,AML4897,T_NK,HSC_MPP,0.007892293407613743,4.841868513660118
GSE185381,AML4897,T_NK,LMPP_GMP,0.02720648279304045,3.6042999960987414
GSE185381,AML4897,T_NK,Mono_DC,0.2789032502612977,1.2768903305575185
GSE185381,AML4897,T_NK,Erythroid,0.04988228119262217,2.9980894256029362
GSE185381,AML4897,T_NK,Megakaryocyte,0.007892293407613743,4.841868513660118
GSE185381,AML4897,T_NK,T_NK,0.4159099488670356,0.8772865112233106
GSE185381,AML4897,T_NK,B_Plasma,0.21231345007077662,1.5496915582016304
GSE185381,AML4897,B_Plasma,HSC_MPP,0.007892293407613741,4.841868513660118
GSE185381,AML4897,B_Plasma,LMPP_GMP,0.027469477398973513,3.5946798034835328
GSE185381,AML4897,B_Plasma,Mono_DC,0.2935707461539271,1.2256366256463185
GSE185381,AML4897,B_Plasma,Erythroid,0.05323992821477219,2.9329466337887387
GSE185381,AML4897,B_Plasma,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,AML4897,B_Plasma,T_NK,0.24489131496119457,1.406940779265789
GSE185381,AML4897,B_Plasma,B_Plasma,0.3650439464559049,1.0077375313982397
GSE185381,Control0004,HSC_MPP,HSC_MPP,0.1934018567639257,1.6429850953682548
GSE185381,Control0004,HSC_MPP,LMPP_GMP,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,HSC_MPP,Mono_DC,0.2688024285406854,1.313778635624382
GSE185381,Control0004,HSC_MPP,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,HSC_MPP,Megakaryocyte,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,HSC_MPP,T_NK,0.27821806844003166,1.2793500539381375
GSE185381,Control0004,HSC_MPP,B_Plasma,0.12937207596357933,2.0450627164656114
GSE185381,Control0004,LMPP_GMP,HSC_MPP,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,LMPP_GMP,LMPP_GMP,0.19340185676392577,1.6429850953682545
GSE185381,Control0004,LMPP_GMP,Mono_DC,0.2688024285406855,1.3137786356243817
GSE185381,Control0004,LMPP_GMP,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,LMPP_GMP,Megakaryocyte,0.043401856763925724,3.1372530562119927
GSE185381,Control0004,LMPP_GMP,T_NK,0.27821806844003166,1.2793500539381375
GSE185381,Control0004,LMPP_GMP,B_Plasma,0.12937207596357936,2.0450627164656114
GSE185381,Control0004,Mono_DC,HSC_MPP,0.011273209549071609,4.485326204511686
GSE185381,Control0004,Mono_DC,LMPP_GMP,0.011273209549071609,4.485326204511686
GSE185381,Control0004,Mono_DC,Mono_DC,0.5030088050259112,0.6871476040139167
GSE185381,Control0004,Mono_DC,Erythroid,0.011273209549071609,4.485326204511686
GSE185381,Control0004,Mono_DC,Megakaryocyte,0.011273209549071609,4.485326204511686
GSE185381,Control0004,Mono_DC,T_NK,0.3131976845736203,1.160920707697349
GSE185381,Control0004,Mono_DC,B_Plasma,0.1387006722041813,1.9754371052118025
GSE185381,Control0004,Erythroid,HSC_MPP,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,Erythroid,LMPP_GMP,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,Erythroid,Mono_DC,0.2688024285406854,1.313778635624382
GSE185381,Control0004,Erythroid,Erythroid,0.1934018567639257,1.6429850953682548
GSE185381,Control0004,Erythroid,Megakaryocyte,0.043401856763925724,3.1372530562119927
GSE185381,Control0004,Erythroid,T_NK,0.2782180684400316,1.2793500539381377
GSE185381,Control0004,Erythroid,B_Plasma,0.12937207596357933,2.0450627164656114
GSE185381,Control0004,Megakaryocyte,HSC_MPP,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,Megakaryocyte,LMPP_GMP,0.04340185676392572,3.1372530562119927
GSE185381,Control0004,Megakaryocyte,Mono_DC,0.2688024285406854,1.313778635624382
GSE185381,Control0004,Megakaryocyte,Erythroid,0.04340185676392571,3.1372530562119927
GSE185381,Control0004,Megakaryocyte,Megakaryocyte,0.19340185676392577,1.6429850953682545
GSE185381,Control0004,Megakaryocyte,T_NK,0.2782180684400316,1.2793500539381377
GSE185381,Control0004,Megakaryocyte,B_Plasma,0.1293720759635793,2.045062716465612
GSE185381,Control0004,T_NK,HSC_MPP,0.011273209549071607,4.485326204511686
GSE185381,Control0004,T_NK,LMPP_GMP,0.011273209549071609,4.485326204511686
GSE185381,Control0004,T_NK,Mono_DC,0.25549568052622623,1.3645497754451748
GSE185381,Control0004,T_NK,Erythroid,0.011273209549071609,4.485326204511686
GSE185381,Control0004,T_NK,Megakaryocyte,0.011273209549071609,4.485326204511686
GSE185381,Control0004,T_NK,T_NK,0.5664060053031803,0.5684441340755355
GSE185381,Control0004,T_NK,B_Plasma,0.13300547597430623,2.017364978868813
GSE185381,Control0004,B_Plasma,HSC_MPP,0.011273209549071609,4.485326204511686
GSE185381,Control0004,B_Plasma,LMPP_GMP,0.011273209549071612,4.4853262045116855
GSE185381,Control0004,B_Plasma,Mono_DC,0.37995285885547175,0.9677080896007387
GSE185381,Control0004,B_Plasma,Erythroid,0.011273209549071612,4.4853262045116855
GSE185381,Control0004,B_Plasma,Megakaryocyte,0.011273209549071612,4.4853262045116855
GSE185381,Control0004,B_Plasma,T_NK,0.29873165881039254,1.208209570724339
GSE185381,Control0004,B_Plasma,B_Plasma,0.2762226441378487,1.2865480567988914
GSE185381,Control0005,HSC_MPP,HSC_MPP,0.22636325464893275,1.4856142486130315
GSE185381,Control0005,HSC_MPP,LMPP_GMP,0.10369938242908334,2.266259119125205
GSE185381,Control0005,HSC_MPP,Mono_DC,0.204109709171263,1.5890976396399563
GSE185381,Control0005,HSC_MPP,Erythroid,0.00789229340761374,4.841868513660118
GSE185381,Control0005,HSC_MPP,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,Control0005,HSC_MPP,T_NK,0.2952104011730956,1.2200669525503294
GSE185381,Control0005,HSC_MPP,B_Plasma,0.15483266576239754,1.8654103209509818
GSE185381,Control0005,LMPP_GMP,HSC_MPP,0.07571328343648387,2.580801659210246
GSE185381,Control0005,LMPP_GMP,LMPP_GMP,0.2520977996305133,1.3779381729877447
GSE185381,Control0005,LMPP_GMP,Mono_DC,0.20366433774601084,1.5912820435063346
GSE185381,Control0005,LMPP_GMP,Erythroid,0.007892293407613743,4.841868513660118
GSE185381,Control0005,LMPP_GMP,Megakaryocyte,0.007892293407613743,4.841868513660118
GSE185381,Control0005,LMPP_GMP,T_NK,0.2947908059610049,1.2214893065311587
GSE185381,Control0005,LMPP_GMP,B_Plasma,0.15794918641075945,1.8454819026763407
GSE185381,Control0005,Mono_DC,HSC_MPP,0.06584313294186699,2.720480139573679
GSE185381,Control0005,Mono_DC,LMPP_GMP,0.09445520933585969,2.359629532126138
GSE185381,Control0005,Mono_DC,Mono_DC,0.35814630540594694,1.0268137017477539
GSE185381,Control0005,Mono_DC,Erythroid,0.00789229340761374,4.841868513660118
GSE185381,Control0005,Mono_DC,Megakaryocyte,0.00789229340761374,4.841868513660118
GSE185381,Control0005,Mono_DC,T_NK,0.31568235922037896,1.1530187632804267
GSE185381,Control0005,Mono_DC,B_Plasma,0.1500884062807195,1.8965307832944382
GSE185381,Control0005,Erythroid,HSC_MPP,0.07622032215054593,2.5741271569572426
GSE185381,Control0005,Erythroid,LMPP_GMP,0.0985673734879213,2.3170149698206925
GSE185381,Control0005,Erythroid,Mono_DC,0.1885926483339886,1.6681658897440728
GSE185381,Control0005,Erythroid,Erythroid,0.18038532961931292,1.7126599960610827
GSE185381,Control0005,Erythroid,Megakaryocyte,0.0303853296193129,3.493795365360425
GSE185381,Control0005,Erythroid,T_NK,0.27885991944397603,1.2770457040915284
GSE185381,Control0005,Erythroid,B_Plasma,0.14698907734494185,1.9173969987399688
GSE185381,Control0005,Megakaryocyte,HSC_MPP,0.07622032215054594,2.574127156957242
GSE185381,Control0005,Megakaryocyte,LMPP_GMP,0.0985673734879213,2.3170149698206925
GSE185381,Control0005,Megakaryocyte,Mono_DC,0.18859264833398862,1.6681658897440728
GSE185381,Control0005,Megakaryocyte,Erythroid,0.0303853296193129,3.493795365360425
GSE185381,Control0005,Megakaryocyte,Megakaryocyte,0.18038532961931292,1.7126599960610827
GSE185381,Control0005,Megakaryocyte,T_NK,0.27885991944397603,1.2770457040915284
GSE185381,Control0005,Megakaryocyte,B_Plasma,0.1469890773449419,1.9173969987399684
GSE185381,Control0005,T_NK,HSC_MPP,0.05378078828470624,2.9228389706678386
GSE185381,Control0005,T_NK,LMPP_GMP,0.08232874607110326,2.497034948310037
GSE185381,Control0005,T_NK,Mono_DC,0.19282484831475538,1.6459730238095747
GSE185381,Control0005,T_NK,Erythroid,0.00789229340761374,4.841868513660118
GSE185381,Control0005,T_NK,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,Control0005,T_NK,T_NK,0.5021720682731999,0.6888124525366143
GSE185381,Control0005,T_NK,B_Plasma,0.15310896224100712,1.8766054395536436
GSE185381,Control0005,B_Plasma,HSC_MPP,0.05355566703847321,2.92703366063868
GSE185381,Control0005,B_Plasma,LMPP_GMP,0.08201542663459684,2.5008479197218496
GSE185381,Control0005,B_Plasma,Mono_DC,0.21718543015042363,1.5270037735110926
GSE185381,Control0005,B_Plasma,Erythroid,0.00789229340761374,4.841868513660118
GSE185381,Control0005,B_Plasma,Megakaryocyte,0.007892293407613741,4.841868513660118
GSE185381,Control0005,B_Plasma,T_NK,0.3309179807288774,1.1058847266705605
GSE185381,Control0005,B_Plasma,B_Plasma,0.3005409086324011,1.2021713990564553
GSE185381,Control0058,HSC_MPP,HSC_MPP,0.1934018567639257,1.6429850953682548
GSE185381,Control0058,HSC_MPP,LMPP_GMP,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,HSC_MPP,Mono_DC,0.2762070823843949,1.2866043961040041
GSE185381,Control0058,HSC_MPP,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,HSC_MPP,Megakaryocyte,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,HSC_MPP,T_NK,0.17082376797320228,1.7671228505573005
GSE185381,Control0058,HSC_MPP,B_Plasma,0.22936172258669904,1.4724549470293178
GSE185381,Control0058,LMPP_GMP,HSC_MPP,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,LMPP_GMP,LMPP_GMP,0.19340185676392577,1.6429850953682545
GSE185381,Control0058,LMPP_GMP,Mono_DC,0.2762070823843949,1.2866043961040041
GSE185381,Control0058,LMPP_GMP,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,LMPP_GMP,Megakaryocyte,0.043401856763925724,3.1372530562119927
GSE185381,Control0058,LMPP_GMP,T_NK,0.17082376797320228,1.7671228505573005
GSE185381,Control0058,LMPP_GMP,B_Plasma,0.22936172258669907,1.4724549470293176
GSE185381,Control0058,Mono_DC,HSC_MPP,0.011273209549071607,4.485326204511686
GSE185381,Control0058,Mono_DC,LMPP_GMP,0.011273209549071609,4.485326204511686
GSE185381,Control0058,Mono_DC,Mono_DC,0.5018236749087119,0.6895064661932213
GSE185381,Control0058,Mono_DC,Erythroid,0.011273209549071612,4.4853262045116855
GSE185381,Control0058,Mono_DC,Megakaryocyte,0.011273209549071612,4.4853262045116855
GSE185381,Control0058,Mono_DC,T_NK,0.17786492722480648,1.7267308525673803
GSE185381,Control0058,Mono_DC,B_Plasma,0.27521855967019443,1.290189734534924
GSE185381,Control0058,Erythroid,HSC_MPP,0.04340185676392571,3.1372530562119927
GSE185381,Control0058,Erythroid,LMPP_GMP,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,Erythroid,Mono_DC,0.2762070823843949,1.2866043961040041
GSE185381,Control0058,Erythroid,Erythroid,0.1934018567639257,1.6429850953682548
GSE185381,Control0058,Erythroid,Megakaryocyte,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,Erythroid,T_NK,0.17082376797320226,1.7671228505573005
GSE185381,Control0058,Erythroid,B_Plasma,0.22936172258669904,1.4724549470293178
GSE185381,Control0058,Megakaryocyte,HSC_MPP,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,Megakaryocyte,LMPP_GMP,0.043401856763925724,3.1372530562119927
GSE185381,Control0058,Megakaryocyte,Mono_DC,0.2762070823843949,1.2866043961040041
GSE185381,Control0058,Megakaryocyte,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0058,Megakaryocyte,Megakaryocyte,0.19340185676392577,1.6429850953682545
GSE185381,Control0058,Megakaryocyte,T_NK,0.17082376797320228,1.7671228505573005
GSE185381,Control0058,Megakaryocyte,B_Plasma,0.22936172258669907,1.4724549470293176
GSE185381,Control0058,T_NK,HSC_MPP,0.011273209549071605,4.485326204511686
GSE185381,Control0058,T_NK,LMPP_GMP,0.011273209549071607,4.485326204511686
GSE185381,Control0058,T_NK,Mono_DC,0.33444101429618844,1.0952947548852747
GSE185381,Control0058,T_NK,Erythroid,0.011273209549071605,4.485326204511686
GSE185381,Control0058,T_NK,Megakaryocyte,0.011273209549071607,4.485326204511686
GSE185381,Control0058,T_NK,T_NK,0.35033912709122905,1.0488536590663837
GSE185381,Control0058,T_NK,B_Plasma,0.27012702041629505,1.3088629846225033
GSE185381,Control0058,B_Plasma,HSC_MPP,0.011273209549071603,4.485326204511686
GSE185381,Control0058,B_Plasma,LMPP_GMP,0.011273209549071607,4.485326204511686
GSE185381,Control0058,B_Plasma,Mono_DC,0.33355354207018423,1.0979518805749946
GSE185381,Control0058,B_Plasma,Erythroid,0.011273209549071605,4.485326204511686
GSE185381,Control0058,B_Plasma,Megakaryocyte,0.011273209549071607,4.485326204511686
GSE185381,Control0058,B_Plasma,T_NK,0.1952848453351743,1.6332960409604012
GSE185381,Control0058,B_Plasma,B_Plasma,0.42606877439835394,0.8531545034935071
GSE185381,Control0082,HSC_MPP,HSC_MPP,0.1934018567639257,1.6429850953682548
GSE185381,Control0082,HSC_MPP,LMPP_GMP,0.043401856763925724,3.1372530562119927
GSE185381,Control0082,HSC_MPP,Mono_DC,0.28766583619669395,1.24595576348862
GSE185381,Control0082,HSC_MPP,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0082,HSC_MPP,Megakaryocyte,0.04340185676392572,3.1372530562119927
GSE185381,Control0082,HSC_MPP,T_NK,0.1653682333485498,1.799580574399713
GSE185381,Control0082,HSC_MPP,B_Plasma,0.2233585033990528,1.4989771598288006
GSE185381,Control0082,LMPP_GMP,HSC_MPP,0.04340185676392572,3.1372530562119927
GSE185381,Control0082,LMPP_GMP,LMPP_GMP,0.19340185676392577,1.6429850953682545
GSE185381,Control0082,LMPP_GMP,Mono_DC,0.287665836196694,1.2459557634886198
GSE185381,Control0082,LMPP_GMP,Erythroid,0.043401856763925724,3.1372530562119927
GSE185381,Control0082,LMPP_GMP,Megakaryocyte,0.043401856763925724,3.1372530562119927
GSE185381,Control0082,LMPP_GMP,T_NK,0.16536823334854983,1.7995805743997129
GSE185381,Control0082,LMPP_GMP,B_Plasma,0.22335850339905278,1.4989771598288009
GSE185381,Control0082,Mono_DC,HSC_MPP,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,Mono_DC,LMPP_GMP,0.011273209549071614,4.4853262045116855
GSE185381,Control0082,Mono_DC,Mono_DC,0.5123225279994977,0.6688009147709517
GSE185381,Control0082,Mono_DC,Erythroid,0.011273209549071614,4.4853262045116855
GSE185381,Control0082,Mono_DC,Megakaryocyte,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,Mono_DC,T_NK,0.17849030906866523,1.7232209701680967
GSE185381,Control0082,Mono_DC,B_Plasma,0.26409432473555017,1.3314489489839683
GSE185381,Control0082,Erythroid,HSC_MPP,0.043401856763925724,3.1372530562119927
GSE185381,Control0082,Erythroid,LMPP_GMP,0.043401856763925724,3.1372530562119927
GSE185381,Control0082,Erythroid,Mono_DC,0.28766583619669395,1.24595576348862
GSE185381,Control0082,Erythroid,Erythroid,0.19340185676392577,1.6429850953682545
GSE185381,Control0082,Erythroid,Megakaryocyte,0.04340185676392572,3.1372530562119927
GSE185381,Control0082,Erythroid,T_NK,0.1653682333485498,1.799580574399713
GSE185381,Control0082,Erythroid,B_Plasma,0.22335850339905278,1.4989771598288009
GSE185381,Control0082,Megakaryocyte,HSC_MPP,0.043401856763925724,3.1372530562119927
GSE185381,Control0082,Megakaryocyte,LMPP_GMP,0.04340185676392574,3.1372530562119922
GSE185381,Control0082,Megakaryocyte,Mono_DC,0.28766583619669395,1.24595576348862
GSE185381,Control0082,Megakaryocyte,Erythroid,0.04340185676392572,3.1372530562119927
GSE185381,Control0082,Megakaryocyte,Megakaryocyte,0.19340185676392577,1.6429850953682545
GSE185381,Control0082,Megakaryocyte,T_NK,0.1653682333485498,1.799580574399713
GSE185381,Control0082,Megakaryocyte,B_Plasma,0.22335850339905278,1.4989771598288009
GSE185381,Control0082,T_NK,HSC_MPP,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,T_NK,LMPP_GMP,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,T_NK,Mono_DC,0.3556334914788031,1.0338545967660717
GSE185381,Control0082,T_NK,Erythroid,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,T_NK,Megakaryocyte,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,T_NK,T_NK,0.33305525205868725,1.0994468806670823
GSE185381,Control0082,T_NK,B_Plasma,0.2662184182662227,1.3234381858345141
GSE185381,Control0082,B_Plasma,HSC_MPP,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,B_Plasma,LMPP_GMP,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,B_Plasma,Mono_DC,0.3503934044135798,1.0486987431176615
GSE185381,Control0082,B_Plasma,Erythroid,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,B_Plasma,Megakaryocyte,0.011273209549071612,4.4853262045116855
GSE185381,Control0082,B_Plasma,T_NK,0.18883754481944692,1.6668681847683255
GSE185381,Control0082,B_Plasma,B_Plasma,0.4156762125706862,0.8778486569475743
GSE185381,Control1,HSC_MPP,HSC_MPP,0.21878509482010142,1.5196653331491643
GSE185381,Control1,HSC_MPP,LMPP_GMP,0.2082850818772429,1.56884755172812
GSE185381,Control1,HSC_MPP,Mono_DC,0.2659707613118899,1.3243688961221838
GSE185381,Control1,HSC_MPP,Erythroid,0.025076395229574434,3.685828304425902
GSE185381,Control1,HSC_MPP,Megakaryocyte,0.006863140896245458,4.981590085433144
GSE185381,Control1,HSC_MPP,T_NK,0.013835591245384285,4.280510931175046
GSE185381,Control1,HSC_MPP,B_Plasma,0.26118393461956135,1.3425303895221197
GSE185381,Control1,LMPP_GMP,HSC_MPP,0.08142032708715952,2.508130318632648
GSE185381,Control1,LMPP_GMP,LMPP_GMP,0.36453202601310214,1.0091408685314052
GSE185381,Control1,LMPP_GMP,Mono_DC,0.2626374066141106,1.336980880136551
GSE185381,Control1,LMPP_GMP,Erythroid,0.02448054668935044,3.70987648950606
GSE185381,Control1,LMPP_GMP,Megakaryocyte,0.006863140896245458,4.981590085433144
GSE185381,Control1,LMPP_GMP,T_NK,0.012158343824149598,4.409739610391906
GSE185381,Control1,LMPP_GMP,B_Plasma,0.24790820887588205,1.3946967268309798
GSE185381,Control1,Mono_DC,HSC_MPP,0.07505141932148103,2.5895818094028615
GSE185381,Control1,Mono_DC,LMPP_GMP,0.19853472680951167,1.6167912480125484
GSE185381,Control1,Mono_DC,Mono_DC,0.4288465784768747,0.8466560499455538
GSE185381,Control1,Mono_DC,Erythroid,0.027506518030937392,3.5933322830874355
GSE185381,Control1,Mono_DC,Megakaryocyte,0.00686314089624546,4.981590085433143
GSE185381,Control1,Mono_DC,T_NK,0.014825662717984113,4.211395632366685
GSE185381,Control1,Mono_DC,B_Plasma,0.24837195374696547,1.3928278429182706
GSE185381,Control1,Erythroid,HSC_MPP,0.062483379008348425,2.7728546934734193
GSE185381,Control1,Erythroid,LMPP_GMP,0.21970400928367836,1.5154740508564961
GSE185381,Control1,Erythroid,Mono_DC,0.26815666833070745,1.316183885950014
GSE185381,Control1,Erythroid,Erythroid,0.1757818267550392,1.7385116736192914
GSE185381,Control1,Erythroid,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,Control1,Erythroid,T_NK,0.01202577351729167,4.420703139296824
GSE185381,Control1,Erythroid,B_Plasma,0.2549852022086892,1.3665497660617087
GSE185381,Control1,Megakaryocyte,HSC_MPP,0.0752060375521923,2.5875237646508373
GSE185381,Control1,Megakaryocyte,LMPP_GMP,0.19392346815610473,1.6402916917927508
GSE185381,Control1,Megakaryocyte,Mono_DC,0.222062626159599,1.504795837074516
GSE185381,Control1,Megakaryocyte,Erythroid,0.04008056172168651,3.2168638072915985
GSE185381,Control1,Megakaryocyte,Megakaryocyte,0.17642309245054505,1.7348702343937692
GSE185381,Control1,Megakaryocyte,T_NK,0.03097540198609204,3.474561873791915
GSE185381,Control1,Megakaryocyte,B_Plasma,0.2613288119737801,1.3419758485702444
GSE185381,Control1,T_NK,HSC_MPP,0.053211679121642416,2.9334773743665417
GSE185381,Control1,T_NK,LMPP_GMP,0.20369031848778632,1.5911544851666268
GSE185381,Control1,T_NK,Mono_DC,0.19393561993819786,1.6402290309838636
GSE185381,Control1,T_NK,Erythroid,0.018657738289448344,3.9814942972622736
GSE185381,Control1,T_NK,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,Control1,T_NK,T_NK,0.1606915926390775,1.828268324725631
GSE185381,Control1,T_NK,B_Plasma,0.36294991062760196,1.0134904414901882
GSE185381,Control1,B_Plasma,HSC_MPP,0.053185901754187935,2.933961922374995
GSE185381,Control1,B_Plasma,LMPP_GMP,0.2083471659522601,1.5685495235471514
GSE185381,Control1,B_Plasma,Mono_DC,0.1871413781300244,1.67589091499549
GSE185381,Control1,B_Plasma,Erythroid,0.018491627462558374,3.9904372189298236
GSE185381,Control1,B_Plasma,Megakaryocyte,0.00686314089624546,4.981590085433143
GSE185381,Control1,B_Plasma,T_NK,0.010579179837837618,4.548867375609974
GSE185381,Control1,B_Plasma,B_Plasma,0.5153916059668859,0.6628282673402582
GSE185381,Control2,HSC_MPP,HSC_MPP,0.2608948047068965,1.3436380000047705
GSE185381,Control2,HSC_MPP,LMPP_GMP,0.06115423197731822,2.7943562127461785
GSE185381,Control2,HSC_MPP,Mono_DC,0.2537664076854885,1.37134108988705
GSE185381,Control2,HSC_MPP,Erythroid,0.10316644016322121,2.271411671037978
GSE185381,Control2,HSC_MPP,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,Control2,HSC_MPP,T_NK,0.052939197345879214,2.9386112438795475
GSE185381,Control2,HSC_MPP,B_Plasma,0.2612157772249507,1.342408480552008
GSE185381,Control2,LMPP_GMP,HSC_MPP,0.11822684544168562,2.135150081001722
GSE185381,Control2,LMPP_GMP,LMPP_GMP,0.19425351409555253,1.6385911993160178
GSE185381,Control2,LMPP_GMP,Mono_DC,0.26354680458193713,1.3335243002775232
GSE185381,Control2,LMPP_GMP,Erythroid,0.09474728376065188,2.3565421028642732
GSE185381,Control2,LMPP_GMP,Megakaryocyte,0.006863140896245458,4.981590085433144
GSE185381,Control2,LMPP_GMP,T_NK,0.05659847519595666,2.8717732341366538
GSE185381,Control2,LMPP_GMP,B_Plasma,0.26576393602797066,1.3251468227663705
GSE185381,Control2,Mono_DC,HSC_MPP,0.10314957033908288,2.271575204872651
GSE185381,Control2,Mono_DC,LMPP_GMP,0.05029953179070226,2.9897595102557055
GSE185381,Control2,Mono_DC,Mono_DC,0.41761539420145444,0.8731943795839205
GSE185381,Control2,Mono_DC,Erythroid,0.09362358000953797,2.368473004047082
GSE185381,Control2,Mono_DC,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,Control2,Mono_DC,T_NK,0.06498756104596647,2.7335593959233853
GSE185381,Control2,Mono_DC,B_Plasma,0.2634612217170105,1.3338490879900748
GSE185381,Control2,Erythroid,HSC_MPP,0.10668850658473295,2.237841843582866
GSE185381,Control2,Erythroid,LMPP_GMP,0.041444462867159484,3.1834009921587274
GSE185381,Control2,Erythroid,Mono_DC,0.2723750138134657,1.3005754350024734
GSE185381,Control2,Erythroid,Erythroid,0.24887539125988864,1.3908029444849446
GSE185381,Control2,Erythroid,Megakaryocyte,0.006863140896245458,4.981590085433144
GSE185381,Control2,Erythroid,T_NK,0.04708002095627636,3.055906551469592
GSE185381,Control2,Erythroid,B_Plasma,0.2766734636222314,1.2849172998521046
GSE185381,Control2,Megakaryocyte,HSC_MPP,0.1130086641668352,2.1802907891663112
GSE185381,Control2,Megakaryocyte,LMPP_GMP,0.061264495896160905,2.792554789866258
GSE185381,Control2,Megakaryocyte,Mono_DC,0.23132521879102577,1.463930685030887
GSE185381,Control2,Megakaryocyte,Erythroid,0.10422125224810513,2.261239214143344
GSE185381,Control2,Megakaryocyte,Megakaryocyte,0.17642309245054502,1.7348702343937694
GSE185381,Control2,Megakaryocyte,T_NK,0.06328465124530841,2.7601124556115906
GSE185381,Control2,Megakaryocyte,B_Plasma,0.25047262520201946,1.3844056450594415
GSE185381,Control2,T_NK,HSC_MPP,0.10132372311135364,2.2894347084583107
GSE185381,Control2,T_NK,LMPP_GMP,0.05775980198091994,2.8514622127116156
GSE185381,Control2,T_NK,Mono_DC,0.2777163485769575,1.2811550150412057
GSE185381,Control2,T_NK,Erythroid,0.09235445934661074,2.3821212860461576
GSE185381,Control2,T_NK,Megakaryocyte,0.006863140896245458,4.981590085433144
GSE185381,Control2,T_NK,T_NK,0.19856170318258948,1.6166553798904408
GSE185381,Control2,T_NK,B_Plasma,0.26542082290532326,1.326438701588558
GSE185381,Control2,B_Plasma,HSC_MPP,0.12736747290570316,2.06067888315433
GSE185381,Control2,B_Plasma,LMPP_GMP,0.038355104066453,3.260867668331096
GSE185381,Control2,B_Plasma,Mono_DC,0.18868602592282435,1.6676708838128396
GSE185381,Control2,B_Plasma,Erythroid,0.12130425878461495,2.109453354129785
GSE185381,Control2,B_Plasma,Megakaryocyte,0.006863140896245459,4.981590085433143
GSE185381,Control2,B_Plasma,T_NK,0.03771610716585741,3.2776680299929506
GSE185381,Control2,B_Plasma,B_Plasma,0.47970789025830174,0.7345779222910633
GSE185381,Control3,HSC_MPP,HSC_MPP,0.18613161458882338,1.681301250187285
GSE185381,Control3,HSC_MPP,LMPP_GMP,0.009284543965046422,4.679404200618294
GSE185381,Control3,HSC_MPP,Mono_DC,0.28326861576856077,1.2613596591910403
