dataset,sample,hierarchy_bin,signal_strength,signal_mass
GSE185381,AML073,B_Plasma,1.522892725625686,0.12068016384752552
GSE185381,AML1371,HSC_MPP,0.0,8.334836470429204e-08
GSE185381,AML1371,LMPP_GMP,0.0,8.334836470429204e-08
GSE185381,AML1371,Mono_DC,3.1457452454346444,0.2621927219832794
GSE185381,AML1371,Erythroid,0.0,8.334836470429204e-08
GSE185381,AML1371,Megakaryocyte,0.0,8.334836470429204e-08
GSE185381,AML1371,T_NK,6.2804655781151135,0.5234665355174909
GSE185381,AML1371,B_Plasma,2.571621049389748,0.2143404091057709
GSE185381,AML2123,HSC_MPP,3.4263244139614937,0.15406196015142717
GSE185381,AML2123,LMPP_GMP,3.3350384502183585,0.14995735918274097
GSE185381,AML2123,Mono_DC,3.1866762900816203,0.1432863723054246
GSE185381,AML2123,Erythroid,3.043154126365218,0.13683301202896497
GSE185381,AML2123,Megakaryocyte,0.0,4.496420698625608e-08
GSE185381,AML2123,T_NK,5.874808872925561,0.26415612216691875
GSE185381,AML2123,B_Plasma,3.373908701351888,0.15170512920031673
GSE185381,AML2451,HSC_MPP,2.987688293111793,0.22744754217217825
GSE185381,AML2451,LMPP_GMP,1.808345008195387,0.13766617771393402
GSE185381,AML2451,Mono_DC,2.4863435869202086,0.1892810368284958
GSE185381,AML2451,Erythroid,1.250261725666256,0.09518026269017336
GSE185381,AML2451,Megakaryocyte,0.0,7.612827037431097e-08
GSE185381,AML2451,T_NK,1.8199419749488333,0.13854903473446228
GSE185381,AML2451,B_Plasma,2.7831430911371706,0.21187586973248615
GSE185381,AML2910,HSC_MPP,4.727568270843728,0.30897045485482766
GSE185381,AML2910,LMPP_GMP,4.310365671180391,0.28170415861124276
GSE185381,AML2910,Mono_DC,1.4114261327626152,0.0922438237271245
GSE185381,AML2910,Erythroid,0.0,6.535504875949381e-08
GSE185381,AML2910,Megakaryocyte,0.0,6.535504875949381e-08
GSE185381,AML2910,T_NK,3.3914278818940664,0.22164693458549353
GSE185381,AML2910,B_Plasma,1.460246749450262,0.09543449751121422
GSE185381,AML3133,HSC_MPP,1.9377293217681997,0.11753186085845733
GSE185381,AML3133,LMPP_GMP,3.3957575523504873,0.20596772710634376
GSE185381,AML3133,Mono_DC,4.041994366490928,0.24516485049603304
GSE185381,AML3133,Erythroid,2.30640331840016,0.13989357071519778
GSE185381,AML3133,Megakaryocyte,0.0,6.065442656934571e-08
GSE185381,AML3133,T_NK,1.9039148332835525,0.11548086244968532
GSE185381,AML3133,B_Plasma,2.9010424741000778,0.17596106771985617
GSE185381,AML3266,HSC_MPP,0.0,1.1359647964109905e-07
GSE185381,AML3266,LMPP_GMP,3.0364703188706867,0.3449323387583955
GSE185381,AML3266,Mono_DC,2.8469001627955564,0.323397836383247
GSE185381,AML3266,Erythroid,0.0,1.1359647964109905e-07
GSE185381,AML3266,Megakaryocyte,0.0,1.1359647964109905e-07
GSE185381,AML3266,T_NK,1.8904404007945468,0.21474737450156886
GSE185381,AML3266,B_Plasma,1.02927581855316,0.11692210956734961
GSE185381,AML3730,HSC_MPP,6.875215564468032,0.28694938982193463
GSE185381,AML3730,LMPP_GMP,6.82737944791438,0.2849528641380765
GSE185381,AML3730,Mono_DC,4.318807039642325,0.18025311834421437
GSE185381,AML3730,Erythroid,0.0,4.173678441515706e-08
GSE185381,AML3730,Megakaryocyte,0.0,4.173678441515706e-08
GSE185381,AML3730,T_NK,3.772375607499821,0.15744682746321717
GSE185381,AML3730,B_Plasma,2.1659003688401004,0.09039771675898843
GSE185381,AML3762,HSC_MPP,3.6673911076174655,0.22428969704747043
GSE185381,AML3762,LMPP_GMP,3.8275047747237476,0.2340819021422136
GSE185381,AML3762,Mono_DC,1.7598861942631128,0.10763082795544363
GSE185381,AML3762,Erythroid,2.1832956965042367,0.13352563606233714
GSE185381,AML3762,Megakaryocyte,1.9588937184480972,0.11980169711006042
GSE185381,AML3762,T_NK,1.2430639720400958,0.0760231002143172
GSE185381,AML3762,B_Plasma,1.7110995011148433,0.10464713946815764
GSE185381,AML3948,HSC_MPP,2.4921886338720736,0.18548773827536927
GSE185381,AML3948,LMPP_GMP,3.267583454747345,0.24319855102838653
GSE185381,AML3948,Mono_DC,1.3090080695616546,0.09742639176953327
GSE185381,AML3948,Erythroid,2.233013680300033,0.16619795607256296
GSE185381,AML3948,Megakaryocyte,0.0,7.442764795342956e-08
GSE185381,AML3948,T_NK,2.364753356072,0.1760030302824179
GSE185381,AML3948,B_Plasma,1.7693190872628415,0.13168625814408208
GSE185381,AML4340,HSC_MPP,3.7984844587361826,0.16133982079296447
GSE185381,AML4340,LMPP_GMP,5.1349330907077455,0.21810519264683156
GSE185381,AML4340,Mono_DC,6.563585386039022,0.27878689552285074
GSE185381,AML4340,Erythroid,0.0,4.247478765429643e-08
GSE185381,AML4340,Megakaryocyte,0.0,4.247478765429643e-08
GSE185381,AML4340,T_NK,4.342876423323595,0.1844627538895201
GSE185381,AML4340,B_Plasma,3.7034970834597236,0.15730525219825792
GSE185381,AML4897,HSC_MPP,0.0,9.277834353768522e-08
GSE185381,AML4897,LMPP_GMP,1.4986912011557623,0.13904608711773542
GSE185381,AML4897,Mono_DC,3.1304848570220125,0.2904411995043097
GSE185381,AML4897,Erythroid,1.0189919024875997,0.09454038079111397
GSE185381,AML4897,Megakaryocyte,0.0,9.277834353768522e-08
GSE185381,AML4897,T_NK,2.5910083191957005,0.24038945994733907
GSE185381,AML4897,B_Plasma,2.539199107247744,0.23558268708281482
GSE185381,Control0004,HSC_MPP,0.0,5.677377000610346e-07
GSE185381,Control0004,LMPP_GMP,0.0,5.677377000610346e-07
GSE185381,Control0004,Mono_DC,0.9435775377557509,0.5357045411147041
GSE185381,Control0004,Erythroid,0.0,5.677377000610346e-07
GSE185381,Control0004,Megakaryocyte,0.0,5.677377000610346e-07
GSE185381,Control0004,T_NK,0.43908833913437684,0.2492870037837707
GSE185381,Control0004,B_Plasma,0.3787068995552184,0.21500618415072498
GSE185381,Control0005,HSC_MPP,4.521976033735699,0.1895424098097945
GSE185381,Control0005,LMPP_GMP,4.841179611848246,0.20292209492178714
GSE185381,Control0005,Mono_DC,5.379593223846914,0.2254901520568259
GSE185381,Control0005,Erythroid,0.0,4.1915836880986194e-08
GSE185381,Control0005,Megakaryocyte,0.0,4.1915836880986194e-08
GSE185381,Control0005,T_NK,5.225778169419947,0.21904286532562517
GSE185381,Control0005,B_Plasma,3.8888020896997655,0.16300239405429362
GSE185381,Control0058,HSC_MPP,0.0,4.955588891362321e-07
GSE185381,Control0058,LMPP_GMP,0.0,4.955588891362321e-07
GSE185381,Control0058,Mono_DC,1.1145947449241802,0.5523473336317088
GSE185381,Control0058,Erythroid,0.0,4.955588891362321e-07
GSE185381,Control0058,Megakaryocyte,0.0,4.955588891362321e-07
GSE185381,Control0058,T_NK,0.4109730078830434,0.203661327251497
GSE185381,Control0058,B_Plasma,0.49235189243909105,0.24398935688123763
GSE185381,Control0082,HSC_MPP,0.0,4.175189435064382e-07
GSE185381,Control0082,LMPP_GMP,0.0,4.175189435064382e-07
GSE185381,Control0082,Mono_DC,0.8850451484961711,0.3695231153556201
GSE185381,Control0082,Erythroid,0.0,4.175189435064382e-07
GSE185381,Control0082,Megakaryocyte,0.0,4.175189435064382e-07
GSE185381,Control0082,T_NK,0.7070640401016752,0.29521263101464534
GSE185381,Control0082,B_Plasma,0.8029877177268501,0.3352625835539605
GSE185381,Control1,HSC_MPP,1.6959385827581641,0.15980756739721536
GSE185381,Control1,LMPP_GMP,3.183222956892847,0.29995373794533003
GSE185381,Control1,Mono_DC,3.268768430106643,0.30801465130335215
GSE185381,Control1,Erythroid,1.0768968692662053,0.101475531463659
GSE185381,Control1,Megakaryocyte,0.0,9.42295723571043e-08
GSE185381,Control1,T_NK,0.19074715765475161,0.0179740230941404
GSE185381,Control1,B_Plasma,1.1968046945957345,0.11277439456673088
GSE185381,Control2,HSC_MPP,1.6370665306832053,0.18741570188557286
GSE185381,Control2,LMPP_GMP,1.4210263362255835,0.16268284960322046
GSE185381,Control2,Mono_DC,2.6247133834947447,0.3004841231534017
GSE185381,Control2,Erythroid,0.9594781159367389,0.10984358984303788
GSE185381,Control2,Megakaryocyte,0.0,1.1448264219741742e-07
GSE185381,Control2,T_NK,0.8725534676710909,0.09989222643750532
GSE185381,Control2,B_Plasma,1.2201098080331556,0.13968139459461942
GSE185381,Control3,HSC_MPP,1.4978124334179816,0.15603494534574047
GSE185381,Control3,LMPP_GMP,0.0,1.0417522372255347e-07
GSE185381,Control3,Mono_DC,3.1462490744151856,0.32776120121407876
GSE185381,Control3,Erythroid,0.0,1.0417522372255347e-07
GSE185381,Control3,Megakaryocyte,0.0,1.0417522372255347e-07
GSE185381,Control3,T_NK,3.081576135160395,0.32102388329841586
GSE185381,Control3,B_Plasma,1.8735708035137928,0.19517965761609365
GSE185381,Control4,HSC_MPP,1.9803259719469501,0.15702810637950781
GSE185381,Control4,LMPP_GMP,2.666985577396261,0.21147614124772582
GSE185381,Control4,Mono_DC,3.4843516014048017,0.2762884200276795
GSE185381,Control4,Erythroid,0.0,7.929407006924532e-08
GSE185381,Control4,Megakaryocyte,0.0,7.929407006924532e-08
GSE185381,Control4,T_NK,2.5821736022941177,0.20475105455126538
GSE185381,Control4,B_Plasma,1.8974447783332629,0.15045611920568142
GSE185381,Control4003,HSC_MPP,1.202987045673222,0.16095027929686362
GSE185381,Control4003,LMPP_GMP,0.0,1.3379219657913422e-07
GSE185381,Control4003,Mono_DC,3.0021159381537763,0.401659685750822
GSE185381,Control4003,Erythroid,0.0,1.3379219657913422e-07
GSE185381,Control4003,Megakaryocyte,0.0,1.3379219657913422e-07
GSE185381,Control4003,T_NK,1.1218154960067475,0.15009015936725373
GSE185381,Control4003,B_Plasma,2.14735598603123,0.28729947420847096
GSE185381,Control5,HSC_MPP,1.1378446971970606,0.20252735056431917
GSE185381,Control5,LMPP_GMP,1.3133652398616382,0.23376861799126752
GSE185381,Control5,Mono_DC,1.1937894252976202,0.2124850693884772
GSE185381,Control5,Erythroid,0.0,1.7799208544296087e-07
GSE185381,Control5,Megakaryocyte,0.0,1.7799208544296087e-07
GSE185381,Control5,T_NK,0.8891613987805144,0.1582636916643239
GSE185381,Control5,B_Plasma,1.0840645747098434,0.1929549144074415
GSE185381,PAUMTZ,HSC_MPP,2.7311923271328693,0.2438635371487006
GSE185381,PAUMTZ,LMPP_GMP,2.6405942546294994,0.23577418869819458
GSE185381,PAUMTZ,Mono_DC,2.594843113192175,0.23168914676663324
GSE185381,PAUMTZ,Erythroid,1.5871687821849274,0.14171561241969696
GSE185381,PAUMTZ,Megakaryocyte,0.0,8.928830632909028e-08
GSE185381,PAUMTZ,T_NK,0.3489481815524781,0.031156992127436674
GSE185381,PAUMTZ,B_Plasma,1.2969272048259683,0.11580043355103188
GSE185381,PAXMIJ,HSC_MPP,0.0,1.7100593731659675e-07
GSE185381,PAXMIJ,LMPP_GMP,1.9198445430954707,0.3283048155941944
GSE185381,PAXMIJ,Mono_DC,1.006435810963766,0.17210649920284798
GSE185381,PAXMIJ,Erythroid,0.0,1.7100593731659675e-07
GSE185381,PAXMIJ,Megakaryocyte,0.0,1.7100593731659675e-07
GSE185381,PAXMIJ,T_NK,1.6452458736294007,0.2813468127362587
GSE185381,PAXMIJ,B_Plasma,1.2762209480764373,0.2182413594488869
GSE201966,GSM6085177_AML01M4_P,HSC_MPP,2.6002404762283544,0.2542903552683379
GSE201966,GSM6085177_AML01M4_P,LMPP_GMP,2.463460572734923,0.2409139731333422
GSE201966,GSM6085177_AML01M4_P,Mono_DC,1.0857998306378405,0.10618572674620176
GSE201966,GSM6085177_AML01M4_P,Erythroid,1.3872998105975447,0.1356708984902235
GSE201966,GSM6085177_AML01M4_P,Megakaryocyte,0.0,9.779493765791452e-08
GSE201966,GSM6085177_AML01M4_P,T_NK,1.5222943882901552,0.14887268479982885
GSE201966,GSM6085177_AML01M4_P,B_Plasma,1.1663820899005048,0.11406626376712793
GSE201966,GSM6085178_AML01M4_RE,HSC_MPP,2.787732114686358,0.2755742909784369
GSE201966,GSM6085178_AML01M4_RE,LMPP_GMP,3.1721761094695218,0.3135775412639141
GSE201966,GSM6085178_AML01M4_RE,Mono_DC,1.0218162333424827,0.10100908998040237
GSE201966,GSM6085178_AML01M4_RE,Erythroid,1.9497608305533083,0.19273873397900254
GSE201966,GSM6085178_AML01M4_RE,Megakaryocyte,0.0,9.885250075739116e-08
GSE201966,GSM6085178_AML01M4_RE,T_NK,0.6615943390965653,0.06540025490662893
GSE201966,GSM6085178_AML01M4_RE,B_Plasma,0.5230013367694071,0.05169999003911441
GSE201966,GSM6085180_AML02M5_RE,HSC_MPP,4.02175576359569,0.2535732904306323
GSE201966,GSM6085180_AML02M5_RE,LMPP_GMP,3.7337615832024076,0.23541514353165038
GSE201966,GSM6085180_AML02M5_RE,Mono_DC,0.0,6.305039523432488e-08
GSE201966,GSM6085180_AML02M5_RE,Erythroid,2.473268892180851,0.1559405811727635
GSE201966,GSM6085180_AML02M5_RE,Megakaryocyte,0.0,6.305039523432488e-08
GSE201966,GSM6085180_AML02M5_RE,T_NK,4.876212997099926,0.3074471567139022
GSE201966,GSM6085180_AML02M5_RE,B_Plasma,0.755327573653886,0.04762370205026115
GSE201966,GSM6085181_AML03M5_P,HSC_MPP,0.0,7.566929317302005e-08
GSE201966,GSM6085181_AML03M5_P,LMPP_GMP,2.643362014548129,0.20002133524126728
GSE201966,GSM6085181_AML03M5_P,Mono_DC,3.2332530835377575,0.24465797548078966
GSE201966,GSM6085181_AML03M5_P,Erythroid,0.0,7.566929317302005e-08
GSE201966,GSM6085181_AML03M5_P,Megakaryocyte,0.0,7.566929317302005e-08
GSE201966,GSM6085181_AML03M5_P,T_NK,4.845575136947663,0.3666612456295895
GSE201966,GSM6085181_AML03M5_P,B_Plasma,2.4932070689374504,0.18865921664047394
GSE201966,GSM6085182_AML03M5_RE,HSC_MPP,0.0,1.0965328423573932e-07
GSE201966,GSM6085182_AML03M5_RE,LMPP_GMP,1.7090521416074131,0.1874031802573767
GSE201966,GSM6085182_AML03M5_RE,Mono_DC,2.0216618628549665,0.2216818628761899
GSE201966,GSM6085182_AML03M5_RE,Erythroid,0.0,1.0965328423573932e-07
GSE201966,GSM6085182_AML03M5_RE,Megakaryocyte,0.0,1.0965328423573932e-07
GSE201966,GSM6085182_AML03M5_RE,T_NK,4.262217395052427,0.46736613549419626
GSE201966,GSM6085182_AML03M5_RE,B_Plasma,1.1267194892838075,0.1235484924123844
GSE207356,GSM6284912_TS173_04_Sample_D,HSC_MPP,3.498725376465609,0.28415882071124043
GSE207356,GSM6284912_TS173_04_Sample_D,LMPP_GMP,3.5046967935211613,0.28464380614047546
GSE207356,GSM6284912_TS173_04_Sample_D,Mono_DC,0.0,8.1217812241753e-08
GSE207356,GSM6284912_TS173_04_Sample_D,Erythroid,1.9266412083476618,0.15647758391680452
GSE207356,GSM6284912_TS173_04_Sample_D,Megakaryocyte,0.0,8.1217812241753e-08
GSE207356,GSM6284912_TS173_04_Sample_D,T_NK,1.0785457346375131,0.0875971249699331
GSE207356,GSM6284912_TS173_04_Sample_D,B_Plasma,2.303958905823922,0.18712250182592197
GSE207356,GSM6284913_TS173_05_Sample_E,HSC_MPP,3.8057144767091993,0.32635557975857954
GSE207356,GSM6284913_TS173_05_Sample_E,LMPP_GMP,2.635041312606475,0.22596556849611646
GSE207356,GSM6284913_TS173_05_Sample_E,Mono_DC,0.6982300795851164,0.059876084720081275
GSE207356,GSM6284913_TS173_05_Sample_E,Erythroid,1.387545763510324,0.11898772355711183
GSE207356,GSM6284913_TS173_05_Sample_E,Megakaryocyte,0.0,8.575408947672268e-08
GSE207356,GSM6284913_TS173_05_Sample_E,T_NK,1.0509827540122432,0.09012606912605833
GSE207356,GSM6284913_TS173_05_Sample_E,B_Plasma,2.0837360606162925,0.1786888885879632
GSE207356,GSM6284914_TS173_06_Sample_F,HSC_MPP,3.976966263763842,0.25214661607607886
GSE207356,GSM6284914_TS173_06_Sample_F,LMPP_GMP,2.9732473215646467,0.18850907982816842
GSE207356,GSM6284914_TS173_06_Sample_F,Mono_DC,2.399926191794203,0.15215951757170668
GSE207356,GSM6284914_TS173_06_Sample_F,Erythroid,1.3899059823918705,0.08812246996340602
GSE207356,GSM6284914_TS173_06_Sample_F,Megakaryocyte,0.0,6.340174880876277e-08
GSE207356,GSM6284914_TS173_06_Sample_F,T_NK,2.8295293150827066,0.17939710688190433
GSE207356,GSM6284914_TS173_06_Sample_F,B_Plasma,2.2028595251884244,0.1396651462769869
GSE227903,1216_Dg,HSC_MPP,0.6101769452560862,0.07370677940359434
GSE227903,1216_Dg,LMPP_GMP,1.510262157927768,0.18243324429319385
GSE227903,1216_Dg,Mono_DC,2.873813803848432,0.34714448281614735
GSE227903,1216_Dg,Erythroid,0.0128262034816504,0.001549350820213065
GSE227903,1216_Dg,Megakaryocyte,0.0,1.2079574617926642e-07
GSE227903,1216_Dg,T_NK,2.2314427153239693,0.2695487878538473
GSE227903,1216_Dg,B_Plasma,1.039914384326384,0.125617234017258
GSE227903,1216_MRD,HSC_MPP,4.020638987064489,0.18390479262250817
GSE227903,1216_MRD,LMPP_GMP,4.403302782966425,0.20140790748954776
GSE227903,1216_MRD,Mono_DC,6.84450987249495,0.31306918446386345
GSE227903,1216_MRD,Erythroid,2.682230858718942,0.12268575005749134
GSE227903,1216_MRD,Megakaryocyte,0.0,4.574019035635403e-08
GSE227903,1216_MRD,T_NK,3.9119267430279043,0.1789322738862084
GSE227903,1216_MRD,B_Plasma,0.0,4.574019035635403e-08
GSE227903,1216_R,HSC_MPP,3.4112354411937567,0.22672322378145657
GSE227903,1216_R,LMPP_GMP,2.292268931647362,0.15235260389276833
GSE227903,1216_R,Mono_DC,3.424704270507832,0.22761841159692459
GSE227903,1216_R,Erythroid,1.5606066027663466,0.10372364093109689
GSE227903,1216_R,Megakaryocyte,0.0,6.646366915738748e-08
GSE227903,1216_R,T_NK,2.682351129910431,0.17827889806231137
GSE227903,1216_R,B_Plasma,1.6746465653017857,0.11130315527177317
GSE227903,1886_Dg,HSC_MPP,3.8490863575456884,0.1901042600528172
GSE227903,1886_Dg,LMPP_GMP,2.4592461040297247,0.12146081367539048
GSE227903,1886_Dg,Mono_DC,4.612165446031257,0.22779231690660665
GSE227903,1886_Dg,Erythroid,1.7930544112655238,0.08855797205480757
GSE227903,1886_Dg,Megakaryocyte,0.0,4.938945048092771e-08
GSE227903,1886_Dg,T_NK,3.692575397685081,0.18237426975105925
GSE227903,1886_Dg,B_Plasma,3.8411101221530513,0.1897103181698683
GSE227903,1886_MRD,HSC_MPP,2.104978308266517,0.17154495519296747
GSE227903,1886_MRD,LMPP_GMP,2.816679852018722,0.2295449872855926
GSE227903,1886_MRD,Mono_DC,3.3995203786987593,0.277043506221073
GSE227903,1886_MRD,Erythroid,1.5611165599720986,0.12722300713490586
GSE227903,1886_MRD,Megakaryocyte,0.0,8.149488026517358e-08
GSE227903,1886_MRD,T_NK,1.2958309850075662,0.10560359096709357
GSE227903,1886_MRD,B_Plasma,1.092582397983324,0.08903987170348723
GSE227903,1886_R,HSC_MPP,4.846393883819609,0.1738706942868843
GSE227903,1886_R,LMPP_GMP,4.017098172220724,0.14411863025712518
GSE227903,1886_R,Mono_DC,6.622794648058607,0.23760138593396107
GSE227903,1886_R,Erythroid,2.710559979237237,0.09724487047362805
GSE227903,1886_R,Megakaryocyte,2.5216514912731816,0.0904675323648425
GSE227903,1886_R,T_NK,4.359475703038772,0.1564018702121587
GSE227903,1886_R,B_Plasma,2.795578383109077,0.10029501647140014
GSE227903,3853_Dg,HSC_MPP,2.449045884791915,0.20501275022863993
GSE227903,3853_Dg,LMPP_GMP,4.45151886964269,0.372642314228292
GSE227903,3853_Dg,Mono_DC,1.85018387256881,0.15488124844840775
GSE227903,3853_Dg,Erythroid,0.0,8.371127364404566e-08
GSE227903,3853_Dg,Megakaryocyte,0.0,8.371127364404566e-08
GSE227903,3853_Dg,T_NK,3.195070679465932,0.2674634359608395
GSE227903,3853_Dg,B_Plasma,0.0,8.371127364404566e-08
GSE227903,3853_R,HSC_MPP,3.317140705399514,0.2239289470691399
GSE227903,3853_R,LMPP_GMP,3.772092672783509,0.25464121527576145
GSE227903,3853_R,Mono_DC,4.461598098584783,0.30118739396116107
GSE227903,3853_R,Erythroid,0.0,6.750661698029178e-08
GSE227903,3853_R,Megakaryocyte,0.0,6.750661698029178e-08
GSE227903,3853_R,T_NK,3.262528193915944,0.22024224117408675
GSE227903,3853_R,B_Plasma,0.0,6.750661698029178e-08
GSE227903,3904_Dg,HSC_MPP,2.052762786425997,0.14424620590878537
GSE227903,3904_Dg,LMPP_GMP,3.3743628547145086,0.2371141187723655
GSE227903,3904_Dg,Mono_DC,2.9376383336559195,0.20642579199316025
GSE227903,3904_Dg,Erythroid,0.9403804916565159,0.06607987972553823
GSE227903,3904_Dg,Megakaryocyte,0.0,7.026930089663601e-08
GSE227903,3904_Dg,T_NK,1.364295358922681,0.0958680810880219
GSE227903,3904_Dg,B_Plasma,3.5615247206025478,0.25026585224282794
GSE227903,3904_MRD,HSC_MPP,4.374508878315867,0.21184979340556662
GSE227903,3904_MRD,LMPP_GMP,4.091933858599079,0.19816518075217499
GSE227903,3904_MRD,Mono_DC,4.151035592607947,0.2010273740835804
GSE227903,3904_MRD,Erythroid,2.829831079740444,0.13704375652026668
GSE227903,3904_MRD,Megakaryocyte,0.0,4.842824630113135e-08
GSE227903,3904_MRD,T_NK,1.2340223371899426,0.0597615376865323
GSE227903,3904_MRD,B_Plasma,3.967773433892522,0.19215230912363276
GSE227903,3904_R,HSC_MPP,2.8904661959520044,0.2256401332184705
GSE227903,3904_R,LMPP_GMP,2.171875274269569,0.16954435478484492
GSE227903,3904_R,Mono_DC,2.1737602048548403,0.16969149921053095
GSE227903,3904_R,Erythroid,1.1834704120333506,0.09238593476903527
GSE227903,3904_R,Megakaryocyte,0.0,7.806357795654955e-08
GSE227903,3904_R,T_NK,1.8742628760225883,0.1463116661334561
GSE227903,3904_R,B_Plasma,2.516235342548812,0.19642633382008434
GSE227903,40389_Dg,HSC_MPP,2.896386675353453,0.202009130407672
GSE227903,40389_Dg,LMPP_GMP,3.206584093957545,0.22364391809680897
GSE227903,40389_Dg,Mono_DC,2.4614244976988764,0.1716725969551744
GSE227903,40389_Dg,Erythroid,2.390107556065227,0.1666985810596655
GSE227903,40389_Dg,Megakaryocyte,0.0,6.974522156404422e-08
GSE227903,40389_Dg,T_NK,1.7889143652788357,0.12476822876547394
GSE227903,40389_Dg,B_Plasma,1.594481635818823,0.11120747496998348
GSE227903,40389_MRD,HSC_MPP,3.9293460972846415,0.23308720037293093
GSE227903,40389_MRD,LMPP_GMP,3.826968130644738,0.22701418134300663
GSE227903,40389_MRD,Mono_DC,4.3709055582622796,0.2592803266614454
GSE227903,40389_MRD,Erythroid,0.0,5.9319590232584725e-08
GSE227903,40389_MRD,Megakaryocyte,0.0,5.9319590232584725e-08
GSE227903,40389_MRD,T_NK,2.870156067123493,0.17025648180533257
GSE227903,40389_MRD,B_Plasma,1.860459432463874,0.11036169117810414
GSE227903,40389_R,HSC_MPP,3.3534489311752287,0.19769244608832257
GSE227903,40389_R,LMPP_GMP,3.0199474189079076,0.17803187242597796
GSE227903,40389_R,Mono_DC,3.598882182658237,0.21216122161849957
GSE227903,40389_R,Erythroid,2.0047378097173665,0.11818325834169778
GSE227903,40389_R,Megakaryocyte,0.0,5.8951977544813994e-08
GSE227903,40389_R,T_NK,3.136834360225163,0.1849225887657948
GSE227903,40389_R,B_Plasma,1.8491076694562756,0.1090085538077297
GSE227903,4978_Dg,HSC_MPP,4.561412627827702,0.18719198597803513
GSE227903,4978_Dg,LMPP_GMP,4.589001774795058,0.1883241938341612
GSE227903,4978_Dg,Mono_DC,3.788828516868996,0.15548655481770873
GSE227903,4978_Dg,Erythroid,1.983895725018764,0.08141543224438674
GSE227903,4978_Dg,Megakaryocyte,0.0,4.1038161037227245e-08
GSE227903,4978_Dg,T_NK,6.130471806629103,0.2515832892346266
GSE227903,4978_Dg,B_Plasma,3.313952170750322,0.1359985028529205
GSE227903,4978_MRD,HSC_MPP,0.0,6.360261011606267e-08
GSE227903,4978_MRD,LMPP_GMP,3.5925436838162907,0.2284951552466911
GSE227903,4978_MRD,Mono_DC,3.7809837590019892,0.2404804358789686
GSE227903,4978_MRD,Erythroid,1.4467575151316576,0.09201755416740247
GSE227903,4978_MRD,Megakaryocyte,0.0,6.360261011606267e-08
GSE227903,4978_MRD,T_NK,4.337860017936832,0.27589921945889295
GSE227903,4978_MRD,B_Plasma,2.5644782147333967,0.16310750804282467
GSE227903,4978_R,HSC_MPP,2.2726499115784207,0.6272618117966405
GSE227903,4978_R,LMPP_GMP,1.0139218648964574,0.27984709072655367
GSE227903,4978_R,Mono_DC,0.0,2.7600459208474794e-07
GSE227903,4978_R,Erythroid,0.3365523477591819,0.09288999345843725
GSE227903,4978_R,Megakaryocyte,0.0,2.7600459208474794e-07
GSE227903,4978_R,T_NK,0.0,2.7600459208474794e-07
GSE227903,4978_R,B_Plasma,0.0,2.7600459208474794e-07
GSE227903,5143_Dg,HSC_MPP,5.696035899974261,0.26902177839496616
GSE227903,5143_Dg,LMPP_GMP,6.899855786599445,0.3258777695534132
GSE227903,5143_Dg,Mono_DC,4.533782509395261,0.2141289582706136
GSE227903,5143_Dg,Erythroid,0.0,4.7229649377066216e-08
GSE227903,5143_Dg,Megakaryocyte,0.0,4.7229649377066216e-08
GSE227903,5143_Dg,T_NK,4.043463261126615,0.19097135209205876
GSE227903,5143_Dg,B_Plasma,0.0,4.7229649377066216e-08
GSE227903,5143_R,HSC_MPP,6.500438432812999,0.35399124682022315
GSE227903,5143_R,LMPP_GMP,6.270681842672468,0.34147950278178085
GSE227903,5143_R,Mono_DC,4.612461914150212,0.25117861830040616
GSE227903,5143_R,Erythroid,0.0,5.445651866085547e-08
GSE227903,5143_R,Megakaryocyte,0.0,5.445651866085547e-08
GSE227903,5143_R,T_NK,0.9796893014827108,0.0533504687280337
GSE227903,5143_R,B_Plasma,0.0,5.445651866085547e-08
GSE227903,5750_Dg,HSC_MPP,3.57511045117234,0.17452364236166582
GSE227903,5750_Dg,LMPP_GMP,4.148956105908559,0.20253666047279553
GSE227903,5750_Dg,Mono_DC,5.273868481993892,0.2574507135890427
GSE227903,5750_Dg,Erythroid,2.8735511887001435,0.14027611924554448
GSE227903,5750_Dg,Megakaryocyte,0.0,4.881629385867967e-08
GSE227903,5750_Dg,T_NK,4.6134753152367844,0.2252127666983637
GSE227903,5750_Dg,B_Plasma,0.0,4.881629385867967e-08
GSE227903,5750_MRD,HSC_MPP,4.645142787309224,0.2236846030732172
GSE227903,5750_MRD,LMPP_GMP,3.727918366311135,0.17951610493779896
GSE227903,5750_MRD,Mono_DC,4.585984368170174,0.2208358580271639
GSE227903,5750_MRD,Erythroid,2.533068394116695,0.12197868273141328
GSE227903,5750_MRD,Megakaryocyte,0.0,4.8154516085993175e-08
GSE227903,5750_MRD,T_NK,1.3447772193697625,0.0647570962422184
GSE227903,5750_MRD,B_Plasma,3.9295921175026263,0.1892276068336722
GSE227903,5750_R,HSC_MPP,3.7683690364336684,0.2518523892179343
GSE227903,5750_R,LMPP_GMP,4.069712821096804,0.2719921768580564
GSE227903,5750_R,Mono_DC,2.1842599318264972,0.14598121287614735
GSE227903,5750_R,Erythroid,2.19319037911895,0.14657806378582303
GSE227903,5750_R,Megakaryocyte,0.0,6.683326043255145e-08
GSE227903,5750_R,T_NK,0.9511189478455129,0.06356638034369348
GSE227903,5750_R,B_Plasma,1.795957720874918,0.12002971008508494
