,B_Plasma$B_Plasma,B_Plasma$HSC_MPP,B_Plasma$LMPP_GMP,B_Plasma$Mono_DC,B_Plasma$T_NK,Erythroid$B_Plasma,Erythroid$Erythroid,Erythroid$HSC_MPP,Erythroid$LMPP_GMP,Erythroid$Mono_DC,Erythroid$T_NK,HSC_MPP$B_Plasma,HSC_MPP$Erythroid,HSC_MPP$HSC_MPP,HSC_MPP$LMPP_GMP,HSC_MPP$Mono_DC,HSC_MPP$T_NK,LMPP_GMP$B_Plasma,LMPP_GMP$Erythroid,LMPP_GMP$HSC_MPP,LMPP_GMP$LMPP_GMP,LMPP_GMP$Mono_DC,LMPP_GMP$T_NK,Megakaryocyte$B_Plasma,Megakaryocyte$LMPP_GMP,Megakaryocyte$Megakaryocyte,Megakaryocyte$Mono_DC,Megakaryocyte$T_NK,Mono_DC$B_Plasma,Mono_DC$Erythroid,Mono_DC$HSC_MPP,Mono_DC$LMPP_GMP,Mono_DC$Mono_DC,Mono_DC$T_NK,T_NK$B_Plasma,T_NK$HSC_MPP,T_NK$LMPP_GMP,T_NK$Mono_DC,T_NK$T_NK
Erythroid$T_NK,0.9226331671371579,0.8522154030799185,1.0221314932357282,1.081069492784303,0.7599215451581806,0.4624698070088197,0.5686079804251711,0.5584319868527022,0.4645883194653597,0.4132387487400958,0.0,0.6895581924066408,0.5730665927005658,0.7605369699938773,0.7897911520502668,0.6959334957555399,0.3751987721778324,0.8374698752217896,0.6264232692472562,0.8084327820984369,0.8128718361924838,0.8878029901222719,0.5013952146756782,0.9411133372385018,0.9624007462020914,1.0175225854799526,0.9471066172244972,0.9502047706443026,0.950700651195741,0.6578158228746908,0.6854606963538821,0.8401297450426035,0.9404111277307702,0.6444794413677712,0.92130075753807,0.8646768590789864,0.8482189429324478,1.019205508240329,0.7210426286914791
HSC_MPP$B_Plasma,0.5797267920258498,0.4749779590711387,0.9127299059676982,0.8948982127066398,0.8268665206889354,0.4057949606518445,0.6759378359065833,0.6873364711882531,0.6375934459803947,0.7817828219229711,0.6895581924066408,0.0,0.697528642215107,0.6011142170937116,0.6135677439456826,0.5539783374929805,0.5593294218973902,0.3312081857881416,0.6998677210683479,0.5853786250542061,0.6997145713597874,0.8144315596529423,0.7538503118805435,0.9959769932447615,1.0321541917001464,1.0744425699264912,1.0388757344385364,1.0257146833595996,0.723435547623436,0.9414106787162727,0.6831295625155849,0.8999605080368177,0.9945342151720168,0.9375719891317706,0.5246346611359276,0.758525263431817,0.7892113980051653,0.9674874320634262,1.0666486615437525
HSC_MPP$Erythroid,1.0686685707306411,0.7916554128806952,1.0046359149364754,1.1578937448069637,1.0898671503225175,0.5972607305935353,0.25888324858649325,0.27326471670483654,0.3822823821866216,0.6201821120524873,0.5730665927005658,0.697528642215107,0.0,0.4999217568987848,0.6199593434803712,0.8281340145854703,0.7030665459799258,0.9452929925491673,0.24363302231969264,0.6271067282873745,0.8537615971285869,1.0809947822464787,0.8924611115848915,0.9775988717527311,0.9539556975828156,1.016495771895245,1.0129847140866972,0.9742753413093361,1.1609100859406136,0.6381044569877019,0.7732083958718168,0.9882032776605113,1.125447212488919,1.1557785473486386,0.9966490852721981,0.759438457720632,0.8154047732665997,1.1598731629161243,1.1337879605079675
HSC_MPP$HSC_MPP,1.0811240572618994,0.6074165073773904,1.0294581885968699,1.2520047839508561,1.1493825800528192,0.876198198481678,0.6837225092543765,0.4306193600855698,0.6640524169028642,0.7902317799341987,0.7605369699938773,0.6011142170937116,0.4999217568987848,0.0,0.18557043534689688,0.44178827320448577,0.4437373025378042,0.9328773593300256,0.6497666697133551,0.1248743706406722,0.5358842229194919,0.805079104977013,0.7220437824180953,1.081168434347925,1.0830864963700961,1.1246466268844675,1.0927586107891594,1.0748645277418944,1.2247050621549238,0.836327029860022,0.45889664535782615,0.8196585325011976,1.0890876632662012,1.0789499556507873,1.0873787268439035,0.4549757382434151,0.6288028482294841,1.0793089897792463,1.1122733979886426
HSC_MPP$LMPP_GMP,1.1352858529738639,0.6765982435080471,0.9964597273594955,1.2781757614564746,1.205220367328063,0.8898279414858671,0.7074132984678299,0.6554421881024889,0.6204558395720201,0.8344208587033828,0.7897911520502668,0.6135677439456826,0.6199593434803712,0.18557043534689688,0.0,0.4255269107791988,0.4379649357107347,0.9475799357048301,0.6140518562724716,0.13207499324663674,0.351474139609381,0.741461381742897,0.6609974187678471,1.0789770801713234,1.0350075086656365,1.1190386233908443,1.0898014897770973,1.085246832951066,1.2421595784236832,0.9028279421300849,0.535159844951083,0.7602059254845757,1.0629088257139216,1.0982352801917687,1.118168876233159,0.4588571186551478,0.4273938851000635,1.0821883629779272,1.103943112601716
HSC_MPP$Mono_DC,0.9841745894398541,0.6971137503190965,1.0431085394553132,1.0022041715966585,1.0815792512904427,0.8486062977131834,0.9175619790478742,0.7328065395808683,0.7674603177796296,0.4167668052447492,0.6959334957555399,0.5539783374929805,0.8281340145854703,0.44178827320448577,0.4255269107791988,0.0,0.4763834006531852,0.8661425067466599,0.9563721664725742,0.41669243054980776,0.6077439911543597,0.3469302298294552,0.7055074161379697,1.0815966870389666,1.0532690116669359,1.133865264940618,1.02437553699503,1.1113387313248695,0.966300710272846,0.6052357960708599,0.19702211527357172,0.513122571313257,0.6548656417182634,0.8529806450551801,1.0286165517051837,0.6350270535654227,0.6590147474233871,0.7715534441432508,1.0525028972846386
HSC_MPP$T_NK,0.9796929256065826,0.6973954546016916,1.0180505622125506,1.1374937335386242,0.8089924626313594,0.8310417951618775,0.778434778542799,0.7796511467251249,0.7689514796815108,0.7445895750695601,0.3751987721778324,0.5593294218973902,0.7030665459799258,0.4437373025378042,0.4379649357107347,0.4763834006531852,0.0,0.849505229175322,0.8316659731436058,0.4873190856841978,0.6741282836768756,0.7679991183962263,0.2650792369745446,1.0446888720460303,1.066365346033295,1.0673249757663439,1.0732553572697383,1.0026079282611193,1.0278397550623346,0.7915846147711627,0.49794276942038174,0.7713606867423815,0.9370626410017107,0.6256708395259984,0.9712259920880374,0.4109989771619931,0.47795663333353056,0.8644032882479137,0.6631563745297
LMPP_GMP$B_Plasma,0.36454698149566533,0.6939638461832589,0.6864366469345033,0.6102174747245113,0.5609948479836812,0.5407829243318167,0.8579099105406494,0.9274703797150358,0.8635484863082556,0.9323190671194724,0.8374698752217896,0.3312081857881416,0.9452929925491673,0.9328773593300256,0.9475799357048301,0.8661425067466599,0.849505229175322,0.0,0.8812010046513411,0.8904536836403448,0.7131574978763264,0.5929425808864661,0.6077722472517413,0.8899125183416678,0.9384579957545844,0.8890047557995033,0.9151905547099378,0.898601011404208,0.42436948972595034,1.0471956753453968,0.9055398289313787,0.8057646128851172,0.8357158533070399,0.6996703536270216,0.3263498995150772,0.9251530666327403,0.8963892502791894,0.7751912630476346,0.8455447923413443
LMPP_GMP$Erythroid,1.047750625280499,0.8196884819623416,0.9931102205996666,1.1613754631021358,1.0840582146779276,0.5502099359422662,0.16560105085071697,0.4356861858071085,0.3033837602498528,0.7043667678710414,0.6264232692472562,0.6998677210683479,0.24363302231969264,0.6497666697133551,0.6140518562724716,0.9563721664725742,0.8316659731436058,0.8812010046513411,0.0,0.6571176982138843,0.7064172343994195,1.1317528290467136,0.9473732666076348,0.9138762558767805,0.9076580087978908,1.002601893552934,0.9870640515034484,0.976240589168988,1.1610978667736012,0.739172914608911,0.9340751711149925,1.0411076289031662,1.1982853225082537,1.1794972287100898,0.9529721806649979,0.8996595065421757,0.8326482577262231,1.196916585660274,1.1619662088906741
LMPP_GMP$HSC_MPP,1.0972400580980068,0.6529391288273083,1.0445575222176913,1.2806736280891076,1.180745840554423,0.8286673106073152,0.7076560932554692,0.4996184928789329,0.6408205521397257,0.8062090327804878,0.8084327820984369,0.5853786250542061,0.6271067282873745,0.1248743706406722,0.13207499324663674,0.41669243054980776,0.4873190856841978,0.8904536836403448,0.6571176982138843,0.0,0.37975448275065293,0.7092792681976161,0.6765689920952507,1.1243113810518868,1.1056664539008834,1.1514898729516923,1.1320657604172824,1.1206390176725072,1.2295180508083596,0.8670823158082254,0.42445202921057124,0.7842850323006377,1.0522695158603872,1.1171519468951916,1.0769403498618935,0.4166863638333681,0.5288908796342191,1.0364376010858007,1.140055979657979
LMPP_GMP$LMPP_GMP,1.0064450971651282,0.8237799979728313,0.5906830246906656,0.9665270213395709,1.1180267470011342,0.8578342558780536,0.7667160885644443,0.7950900966116644,0.646774750005959,0.8828938233420714,0.8128718361924838,0.6997145713597874,0.8537615971285869,0.5358842229194919,0.351474139609381,0.6077439911543597,0.6741282836768756,0.7131574978763264,0.7064172343994195,0.37975448275065293,0.0,0.5285952856448466,0.6688100474624393,1.0706461917751113,1.0252471555212312,1.1350646714373553,1.1308431544576392,1.1516541243316223,1.0497861150325418,1.015322807134794,0.7452033374434852,0.558317696465593,0.9694842345804078,1.0871211986297757,0.9902381681981878,0.7135026632535526,0.5941080720211069,1.0974198849071681,1.093894369354972
LMPP_GMP$Mono_DC,0.8394979592431661,0.8873237798354102,0.6893837504701703,0.6527057737211717,0.9486272935704863,1.0093535413796417,1.0619180540672088,0.9968618901349073,0.9800605731727166,0.591361927299479,0.8878029901222719,0.8144315596529423,1.0809947822464787,0.805079104977013,0.741461381742897,0.3469302298294552,0.7679991183962263,0.5929425808864661,1.1317528290467136,0.7092792681976161,0.5285952856448466,0.0,0.6039328847775239,1.036165622971388,1.0264145973476544,0.9919862262711308,0.9642236221766474,1.0300116000231003,0.6969570001758993,0.7221168820371566,0.44498551885715487,0.22775768849532518,0.35103341099204355,0.7059048085308912,0.860345926919382,0.8027238521078364,0.7276799767922402,0.6065691694875206,0.9232555058452333
LMPP_GMP$T_NK,0.7851174227888273,0.7954515544773685,0.9070372208991719,0.934473706579135,0.5642243285770883,0.9435242887660027,0.8986947680422612,0.9680937353584625,0.931022827063135,0.8998428535180888,0.5013952146756782,0.7538503118805435,0.8924611115848915,0.7220437824180953,0.6609974187678471,0.7055074161379697,0.2650792369745446,0.6077722472517413,0.9473732666076348,0.6765689920952507,0.6688100474624393,0.6039328847775239,0.0,0.9928052831609971,1.0442359441015867,0.8978687274219929,0.9784254787269315,0.8791611481908493,0.7931324319221874,0.9347832793229544,0.7273879324219714,0.7697723427221376,0.8431627892406643,0.412272518978521,0.7737313597118637,0.5705415267260107,0.48789535105739257,0.6842779971418136,0.4394820670288705
Megakaryocyte$B_Plasma,0.9828850192780483,1.0512256088470748,1.0412826317614443,1.0726402882528738,0.9553263469169044,0.7716781385441922,0.9020008917607183,1.0230078450013942,0.8576250467684553,0.8704033490058862,0.9411133372385018,0.9959769932447615,0.9775988717527311,1.081168434347925,1.0789770801713234,1.0815966870389666,1.0446888720460303,0.8899125183416678,0.9138762558767805,1.1243113810518868,1.0706461917751113,1.036165622971388,0.9928052831609971,0.0,0.15712060801503458,0.3736040370382202,0.1509390628630758,0.30899012394832037,0.9373775441405297,0.9437762074157715,1.0790149687869075,1.0355026346192668,1.0954976448461058,1.0000833820694068,1.0062906320568212,1.1281768414276416,1.1117508534602314,1.0390363920895767,1.0029273133659062
Megakaryocyte$LMPP_GMP,1.076142226917935,1.0521847863606686,1.009345798147015,1.0926094720334816,1.0472121677012731,0.787572371743184,0.8939289632483357,1.0121331381005685,0.8029260843101919,0.854439444789531,0.9624007462020914,1.0321541917001464,0.9539556975828156,1.0830864963700961,1.0350075086656365,1.0532690116669359,1.066365346033295,0.9384579957545844,0.9076580087978908,1.1056664539008834,1.0252471555212312,1.0264145973476544,1.0442359441015867,0.15712060801503458,0.0,0.5583171688048414,0.23744188941729039,0.5528193157175001,0.9788616799229163,0.9509099455592015,1.0623904856265682,1.0123675940060577,1.1216861104566584,1.0574537198263387,1.1015255944628812,1.101154724670939,1.047915015719425,1.10235278975946,1.081047998366211
Megakaryocyte$Megakaryocyte,0.8836746569139108,1.0620982986050131,1.052275865138749,0.9550237399872359,0.8203254567981927,0.9946660661310289,0.9902307831607645,1.0872089893070966,1.01926313200559,1.0377421367602626,1.0175225854799526,1.0744425699264912,1.016495771895245,1.1246466268844675,1.1190386233908443,1.133865264940618,1.0673249757663439,0.8890047557995033,1.002601893552934,1.1514898729516923,1.1350646714373553,0.9919862262711308,0.8978687274219929,0.3736040370382202,0.5583171688048414,0.0,0.2443804812381748,0.07453020293882084,0.9010986267938934,1.0015333468948913,1.1041894734937523,1.0715948577956342,0.9909284665497484,0.8436867984036998,0.9260631759031054,1.105860097720633,1.0990455957753424,0.9384419045025707,0.8571594704974419
Megakaryocyte$Mono_DC,0.9891922157381138,1.0139083498259445,1.03650612730256,1.0085275686152348,0.9286729839972825,0.8386496034352602,0.9904717611790785,1.0178927416097334,0.8977345879860431,0.8565916518924105,0.9471066172244972,1.0388757344385364,1.0129847140866972,1.0927586107891594,1.0898014897770973,1.02437553699503,1.0732553572697383,0.9151905547099378,0.9870640515034484,1.1320657604172824,1.1308431544576392,0.9642236221766474,0.9784254787269315,0.1509390628630758,0.23744188941729039,0.2443804812381748,0.0,0.21958763595529307,0.9108244335752484,0.9345766909871723,1.0328190856490476,1.0056574206588562,1.0233317092552456,0.902054613326045,1.022381419211122,1.1029225093502222,1.1127484920928095,0.9610589968937355,0.9734907398051524
Megakaryocyte$T_NK,0.8670478844125555,1.0071936172304117,1.0433780107956474,0.9759205202238125,0.7944672546297946,0.9672240766389607,0.970296289630151,1.0455202523995941,1.0094633550495122,1.0229324269439306,0.9502047706443026,1.0257146833595996,0.9742753413093361,1.0748645277418944,1.085246832951066,1.1113387313248695,1.0026079282611193,0.898601011404208,0.976240589168988,1.1206390176725072,1.1516541243316223,1.0300116000231003,0.8791611481908493,0.30899012394832037,0.5528193157175001,0.07453020293882084,0.21958763595529307,0.0,0.9197645795776719,0.9883424520874295,1.060652654553048,1.0600759176887264,1.0050346954491993,0.8359520159433462,0.9080393557758628,1.092415717201119,1.1042400111670614,0.9260491330895162,0.8537885887423111
Mono_DC$B_Plasma,0.226937246965925,0.8830616523391753,0.7671168656072204,0.27648167543618785,0.37918612854681333,0.880583412982036,1.1022840919936472,1.1537530890794767,1.0928855377081828,0.9846493201107702,0.950700651195741,0.723435547623436,1.1609100859406136,1.2247050621549238,1.2421595784236832,0.966300710272846,1.0278397550623346,0.42436948972595034,1.1610978667736012,1.2295180508083596,1.0497861150325418,0.6969570001758993,0.7931324319221874,0.9373775441405297,0.9788616799229163,0.9010986267938934,0.9108244335752484,0.9197645795776719,0.0,0.9944078865197447,0.9355229532608446,0.7396446652788533,0.42264573702551145,0.38496425666888234,0.22261320608393742,1.1322247533601912,1.0707326361822687,0.48345760659308024,0.6001726640983559
Mono_DC$Erythroid,1.0354158441835315,0.8543716370794349,1.0070286821961714,1.0287701133493425,1.0305822057325467,0.7703017867199771,0.6843157692047681,0.6141907176923264,0.699206878947767,0.3264321620627655,0.6578158228746908,0.9414106787162727,0.6381044569877019,0.836327029860022,0.9028279421300849,0.6052357960708599,0.7915846147711627,1.0471956753453968,0.739172914608911,0.8670823158082254,1.015322807134794,0.7221168820371566,0.9347832793229544,0.9437762074157715,0.9509099455592015,1.0015333468948913,0.9345766909871723,0.9883424520874295,0.9944078865197447,0.0,0.41905455498813815,0.6019588774605241,0.6845883604869447,0.8287926253282933,1.087305027558033,0.8858462555981208,0.947108466441719,0.8500060783000892,0.9938814750458556
Mono_DC$HSC_MPP,0.9726962684531042,0.6885381064024888,1.0332966833908523,1.044031791080197,1.0331236740052272,0.8535829108186932,0.8320074574035671,0.6076380514754491,0.7474359765539829,0.4390638679814165,0.6854606963538821,0.6831295625155849,0.7732083958718168,0.45889664535782615,0.535159844951083,0.19702211527357172,0.49794276942038174,0.9055398289313787,0.9340751711149925,0.42445202921057124,0.7452033374434852,0.44498551885715487,0.7273879324219714,1.0790149687869075,1.0623904856265682,1.1041894734937523,1.0328190856490476,1.060652654553048,0.9355229532608446,0.41905455498813815,0.0,0.43389247148003196,0.592606511992403,0.7793771886854473,1.0057374349324577,0.5243273611244901,0.7041952600605466,0.69746536391579,0.9795510227888231
Mono_DC$LMPP_GMP,0.9202859742701232,0.8992722662487952,0.5419290130256931,0.6393750917134435,1.0265944987934106,1.0041849631139463,0.9497664604523796,0.906744397163993,0.8725385397037597,0.6518508013326763,0.8401297450426035,0.8999605080368177,0.9882032776605113,0.8196585325011976,0.7602059254845757,0.513122571313257,0.7713606867423815,0.8057646128851172,1.0411076289031662,0.7842850323006377,0.558317696465593,0.22775768849532518,0.7697723427221376,1.0355026346192668,1.0123675940060577,1.0715948577956342,1.0056574206588562,1.0600759176887264,0.7396446652788533,0.6019588774605241,0.43389247148003196,0.0,0.31471934849397387,0.7631831670895787,0.9149505383676966,0.8373403540434834,0.7278428496754046,0.7440024922198156,1.0218993536837637
Mono_DC$Mono_DC,0.688895756911913,1.0447112217225403,0.8173645016662242,0.388170562214349,0.7778497498210144,1.1138005531429858,1.1000413098932622,1.1011157852315763,1.0846868397265104,0.7354032422008747,0.9404111277307702,0.9945342151720168,1.125447212488919,1.0890876632662012,1.0629088257139216,0.6548656417182634,0.9370626410017107,0.8357158533070399,1.1982853225082537,1.0522695158603872,0.9694842345804078,0.35103341099204355,0.8431627892406643,1.0954976448461058,1.1216861104566584,0.9909284665497484,1.0233317092552456,1.0050346954491993,0.42264573702551145,0.6845883604869447,0.592606511992403,0.31471934849397387,0.0,0.4835341342794358,0.6285470366995021,1.0012758160302464,0.9281805699030832,0.43340226669878945,0.7565925601442232
Mono_DC$T_NK,0.5438114786231651,0.9997142917026163,0.9903230353382712,0.6102142232359098,0.22577402422773662,1.0320255021561051,1.1086413598714169,1.129505969119236,1.1069461169162298,0.8995513108303417,0.6444794413677712,0.9375719891317706,1.1557785473486386,1.0789499556507873,1.0982352801917687,0.8529806450551801,0.6256708395259984,0.6996703536270216,1.1794972287100898,1.1171519468951916,1.0871211986297757,0.7059048085308912,0.412272518978521,1.0000833820694068,1.0574537198263387,0.8436867984036998,0.902054613326045,0.8359520159433462,0.38496425666888234,0.8287926253282933,0.7793771886854473,0.7631831670895787,0.4835341342794358,0.0,0.5126499208394828,0.9716929301310271,0.9700503197692387,0.4180168322489356,0.21511185153354317
T_NK$B_Plasma,0.21135273976504776,0.8295302654908467,0.8157289113418271,0.4044107493897935,0.39994141728782195,0.69578454305742,0.913240395265746,0.996304038760403,0.981100600288365,1.0957673992855304,0.92130075753807,0.5246346611359276,0.9966490852721981,1.0873787268439035,1.118168876233159,1.0286165517051837,0.9712259920880374,0.3263498995150772,0.9529721806649979,1.0769403498618935,0.9902381681981878,0.860345926919382,0.7737313597118637,1.0062906320568212,1.1015255944628812,0.9260631759031054,1.022381419211122,0.9080393557758628,0.22261320608393742,1.087305027558033,1.0057374349324577,0.9149505383676966,0.6285470366995021,0.5126499208394828,0.0,1.000590034867422,0.9794858305862937,0.5231440137058969,0.610654014667765
T_NK$HSC_MPP,1.0398518014301332,0.6792380687478798,0.9999206060895667,1.1546875650600177,1.1431323593221243,0.9461254960600873,0.8932174695406778,0.7789606116640615,0.8888994067975096,0.9393109728299158,0.8646768590789864,0.758525263431817,0.759438457720632,0.4549757382434151,0.4588571186551478,0.6350270535654227,0.4109989771619931,0.9251530666327403,0.8996595065421757,0.4166863638333681,0.7135026632535526,0.8027238521078364,0.5705415267260107,1.1281768414276416,1.101154724670939,1.105860097720633,1.1029225093502222,1.092415717201119,1.1322247533601912,0.8858462555981208,0.5243273611244901,0.8373403540434834,1.0012758160302464,0.9716929301310271,1.000590034867422,0.0,0.22916159473183695,0.6778623188313517,0.9370835591779066
