alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.5,no_frac_mal,mean_stemness+n_cells,0.08871404688891636,0.1728654701281279,0.06746887889135303,0.004399560043995601,0.0504345733954673,0.0735926407359264,core,,all
0.5,only_frac_mal,frac_malignant,0.026783840076937508,0.14344479606827862,0.10273120171947242,0.0007999200079992001,0.12560682593228467,0.0005999400059994001,core,,all
0.5,only_stemness,mean_stemness,0.04421936799609985,0.0956403446492664,0.04327631140222577,0.0105989401059894,0.04811601110063232,0.012198780121987801,core,,all
0.5,only_ncells,n_cells,0.12169705894605053,0.16162933217142483,0.03719053517972961,0.0922907709229077,0.024308010370013927,0.4066593340665933,core,,all
0.5,only_vg_mal,frac_malignant_vg,0.05865567797520906,0.06550891943431328,-0.0006978052245098761,0.9565043495650435,0.004539031230605338,0.7159284071592841,core,,all
0.5,only_cnv_burden,mean_cnv_burden,0.07589866348181588,0.1019682802919724,0.017651866140907024,0.33366663333666635,0.014788217105252178,0.45725427457254275,core,,all
0.5,only_stem_normal,mean_stemness_normal,0.04682929183978499,0.09484223585826562,0.04122574510171327,0.014198580141985802,0.04655880576684522,0.013098690130986902,core,,all
0.5,only_stem_malignant,mean_stemness_malignant,0.06894518769927682,0.08897672231557378,0.010709896676992382,0.44215578442155784,0.01829550971521959,0.31726827317268275,core,,all
0.5,only_cyto_normal,mean_cytotrace_normal,0.07313186986720295,0.13486587946243903,0.03504210447153149,0.061993800619938005,0.03305959023847635,0.09549045095490451,core,,all
0.5,only_cyto_malignant,mean_cytotrace_malignant,0.08234173981025661,0.1268987989916805,0.026252000881504797,0.17678232176782321,0.01184048031887424,0.5305469453054694,core,,all
0.5,noncircular,frac_malignant_vg+mean_stemness_normal,0.05069618410109957,0.09784738624944786,0.037994634511571784,0.026497350264973504,0.04231158737671251,0.024297570242975703,core,,all
0.5,only_st_HSPC_core,st_HSPC_core,0.0547524524491578,0.0563711123838244,0.004004225336483416,0.577942205779422,0.013182832619564839,0.1568843115688431,st,0.305969403059694,all
0.5,only_st_vanGalen_HSC_like,st_vanGalen_HSC_like,0.048028292726572344,0.05954888100220287,0.011891764480146868,0.1361863813618638,0.015089568228067465,0.1740825917408259,st,0.305969403059694,all
0.5,only_st_vanGalen_HSC_Prog,st_vanGalen_HSC_Prog,0.056058449775871995,0.08976577127880017,0.018965304941823292,0.14828517148285172,0.01943165605999229,0.1357864213578642,st,0.305969403059694,all
0.5,only_st_vanGalen_HSCprog_like,st_vanGalen_HSCprog_like,0.0516765806687107,0.07948673092857689,0.028105724902709905,0.031796820317968204,0.03330770107785185,0.0420957904209579,st,0.305969403059694,all
0.5,only_st_HSPC_core_normal,st_HSPC_core_normal,0.053506182812697534,0.057414312095426245,0.0035264998792677352,0.6426357364263574,0.010729621158496093,0.2633736626337366,st,0.3511648835116488,all
0.5,only_st_vanGalen_HSC_like_normal,st_vanGalen_HSC_like_normal,0.04872256747962413,0.05923219716762531,0.01070186595387411,0.18238176182381763,0.013727054585686937,0.19688031196880312,st,0.305969403059694,all
0.5,only_st_vanGalen_HSC_Prog_normal,st_vanGalen_HSC_Prog_normal,0.053033196607182274,0.08795533108412967,0.019538808673225185,0.11458854114588542,0.016444406430346774,0.203979602039796,st,0.305969403059694,all
0.5,only_st_vanGalen_HSCprog_like_normal,st_vanGalen_HSCprog_like_normal,0.0531187814642467,0.07844730538883578,0.02483370027966145,0.055194480551944806,0.029418431503938632,0.0720927907209279,st,0.305969403059694,all
0.5,only_st_HSPC_core_malignant,st_HSPC_core_malignant,0.09222609915943235,0.08559859000117416,-0.007698985527858691,0.5561443855614439,0.003664423423618092,0.784021597840216,st,0.8552962885529628,all
0.5,only_st_vanGalen_HSC_like_malignant,st_vanGalen_HSC_like_malignant,0.06794740654159416,0.07598488469608074,0.005506286072885164,0.6273372662733727,0.013085355942187836,0.37546245375462456,st,0.4505549445055495,all
0.5,only_st_vanGalen_HSC_Prog_malignant,st_vanGalen_HSC_Prog_malignant,0.078577792071577,0.10429147164586576,0.006383977360206857,0.6886311368863114,-0.002826330154917573,0.8595140485951405,st,0.8595140485951406,all
0.5,only_st_vanGalen_HSCprog_like_malignant,st_vanGalen_HSCprog_like_malignant,0.060059611953117334,0.09127547218102931,0.023613428616291805,0.11988801119888011,0.02994134508861439,0.08389161083891611,st,0.305969403059694,all
0.5,only_pg_Androgen,pg_Androgen,0.08744867907776893,0.10873382800177211,0.036439240669470414,0.014798520147985201,0.019639330330874966,0.294970502949705,pg,0.7899147585241476,all
0.5,only_pg_EGFR,pg_EGFR,0.0772096553969559,0.10022304961493674,0.010215469235165626,0.4517548245175482,0.010588709055868648,0.5580441955804419,pg,0.7899147585241476,all
0.5,only_pg_Estrogen,pg_Estrogen,0.09141305913016583,0.10107499749726322,0.016915111397063524,0.31466853314668536,0.01161195161848838,0.5358464153584641,pg,0.7899147585241476,all
0.5,only_pg_Hypoxia,pg_Hypoxia,0.092536162297289,0.10197593584836619,0.010421213270555134,0.46605339466053397,0.013102675291798097,0.44125587441255876,pg,0.7899147585241476,all
0.5,only_pg_JAK_STAT,pg_JAK_STAT,0.08128028696160423,0.13625663940821348,0.04556832742649053,0.022797720227977204,0.02374247188860223,0.24667533246675333,pg,0.7899147585241476,all
0.5,only_pg_MAPK,pg_MAPK,0.08690084041783463,0.10787445831977077,0.02341544597600533,0.12788721127887212,0.014872391119570243,0.4216578342165783,pg,0.7899147585241476,all
0.5,only_pg_NFkB,pg_NFkB,0.11208316236689805,0.13573442123782292,0.017599093386716745,0.39276072392760725,0.008982350761241065,0.7002299770022997,pg,0.8408759124087591,all
0.5,only_pg_p53,pg_p53,0.08252800960861985,0.07525589855379218,-0.01457418727419097,0.20657934206579343,-0.02837198623571472,0.051994800519948,pg,0.5753424657534246,all
0.5,only_pg_PI3K,pg_PI3K,0.0583754037860906,0.10299557123141591,0.04926107630812364,0.00019998000199980003,0.033742522747534025,0.015798420157984203,pg,0.5753424657534246,all
0.5,only_pg_TGFb,pg_TGFb,0.08178021066628814,0.11506098744577865,0.03338772097960921,0.05829417058294171,0.018059687400016185,0.3143685631436856,pg,0.7899147585241476,all
0.5,only_pg_TNFa,pg_TNFa,0.08212813295223018,0.1061350623471951,0.017916396311689273,0.24427557244275572,0.0017025753252044064,0.9152084791520848,pg,0.9414058594140586,all
0.5,only_pg_Trail,pg_Trail,0.05981555132273204,0.10461949856147737,0.03783989570888362,0.011898810118988102,0.02783217062576685,0.1131886811318868,pg,0.7899147585241476,all
0.5,only_pg_VEGF,pg_VEGF,0.08243369730784682,0.10795021068304399,0.017680968652489908,0.2675732426757324,0.0012406022756758456,0.9414058594140586,pg,0.9414058594140586,all
0.5,only_pg_WNT,pg_WNT,0.07712584520705977,0.13194838024901068,0.039497148068598026,0.040195980401959805,0.026144801692532423,0.15708429157084292,pg,0.7899147585241476,all
0.5,only_pg_Androgen_normal,pg_Androgen_normal,0.08694210649628185,0.10951637496097016,0.037086007693383556,0.0117988201179882,0.01632321715543606,0.4092590740925907,pg,0.7899147585241476,all
0.5,only_pg_EGFR_normal,pg_EGFR_normal,0.07824514078054103,0.09826140714668338,0.008578169681670304,0.5211478852114788,0.006925603893372949,0.6938306169383062,pg,0.8408759124087591,all
0.5,only_pg_Estrogen_normal,pg_Estrogen_normal,0.09209280937911604,0.10797032097484231,0.020388292207825624,0.26887311268873115,0.011814925491589112,0.5717428257174283,pg,0.7899147585241476,all
