mode,k,delta,planted,frac_cells_moved,mean_abs_dC,edge_min_p,edge_min_q,planted_edges_sig,any_edges_sig,omni_healthy,omni_aml,omni_beta,omni_p
mult,3,2.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.3826086956521739,0.06696243714877255,0.21839080459770116,0.6856571714142928,0,0,0.06981044960876782,0.06478308784001174,0.005864380010102797,0.7781109445277361
mult,3,4.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.3826086956521739,0.08240165631469978,0.17091454272863568,0.666416791604198,0,0,0.06981044960876782,0.06467119730559404,0.005803999360579652,0.7856071964017991
mult,6,0.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.0,0.0,0.13143428285857073,0.6407629518574046,0,0,0.06981044960876782,0.06463072361962109,0.005501299693348166,0.8000999500249875
mult,6,0.25,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.29130434782608694,0.017864537119195504,0.26036981509245377,0.7092379736057898,0,0,0.06981044960876782,0.06465566566977478,0.005484226522441667,0.7756121939030485
mult,6,0.5,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.34057971014492755,0.030346051464063887,0.29685157421289354,0.6729910906615658,0,2,0.06981044960876782,0.06457056899615116,0.005246434439119953,0.8115942028985508
mult,6,1.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.3753623188405797,0.04862466725820763,0.27786106946526734,0.6763687121956263,0,0,0.06981044960876782,0.06472323129844038,0.0054936930510591795,0.7891054472763618
mult,6,2.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.391304347826087,0.07054125998225377,0.18840579710144928,0.6176356266311288,0,0,0.06981044960876782,0.06488599492919551,0.005579239985111801,0.7981009495252374
mult,6,4.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.39420289855072466,0.09059449866903282,0.10444777611194403,0.5999500249875063,0,0,0.06981044960876782,0.06483264772273405,0.005738706133211125,0.7731134432783608
add,1,0.0,B_Plasma->Erythroid,0.0,0.0,0.9365317341329336,0.9789892287898604,0,0,0.06981044960876782,0.06463072361962109,0.005501299693348166,0.8000999500249875
add,1,0.25,B_Plasma->Erythroid,1.0,0.4443655723158829,0.0004997501249375312,0.02448775612193903,1,1,0.06981044960876782,0.06450805613102227,0.0047403811536601325,0.8075962018990505
add,1,0.5,B_Plasma->Erythroid,1.0,0.5029281277728482,0.0004997501249375312,0.02448775612193903,1,1,0.06981044960876782,0.06456082630721918,0.004652412086375401,0.8250874562718641
add,1,1.0,B_Plasma->Erythroid,1.0,0.6314108251996451,0.0004997501249375312,0.02448775612193903,1,1,0.06981044960876782,0.06466038827265871,0.004810108445268562,0.8110944527736131
add,1,2.0,B_Plasma->Erythroid,1.0,0.7955634427684117,0.0004997501249375312,0.02448775612193903,1,2,0.06981044960876782,0.0636912954995145,0.004415312393975174,0.8525737131434283
add,1,4.0,B_Plasma->Erythroid,1.0,0.8578527062999112,0.0004997501249375312,0.02448775612193903,1,4,0.06981044960876782,0.062951620921576,0.003926728667037057,0.8515742128935532
add,3,0.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.0,0.0,0.13143428285857073,0.6407629518574046,0,0,0.06981044960876782,0.06463072361962109,0.005501299693348166,0.8000999500249875
add,3,0.25,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.9449275362318841,0.3674652469683526,0.0004997501249375312,0.012243878060969516,2,3,0.06981044960876782,0.06490743633320473,0.005161334770594422,0.8095952023988006
add,3,0.5,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.9565217391304348,0.4153209109730849,0.0004997501249375312,0.012243878060969516,2,3,0.06981044960876782,0.06510022480146438,0.005205191253245495,0.8010994502748626
add,3,1.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.9623188405797102,0.5116533569949719,0.0004997501249375312,0.008162585373979677,3,6,0.06981044960876782,0.06549814843379198,0.005686658800994648,0.7811094452773614
add,3,2.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.9623188405797102,0.632061520260278,0.0004997501249375312,0.008162585373979677,3,6,0.06981044960876782,0.06347750664208802,0.004359687179806752,0.8490754622688655
add,3,4.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP,0.9623188405797102,0.6765454007690033,0.0004997501249375312,0.008162585373979677,3,6,0.06981044960876782,0.06199237355943454,0.0031121700629991467,0.8645677161419291
add,6,0.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.0,0.0,0.13143428285857073,0.6407629518574046,0,0,0.06981044960876782,0.06463072361962109,0.005501299693348166,0.8000999500249875
add,6,0.25,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.9405797101449276,0.35593019816622296,0.0004997501249375312,0.006121939030484758,4,7,0.06981044960876782,0.06450475181909372,0.0038086846954065692,0.8555722138930535
add,6,0.5,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.9666666666666667,0.40461401952085185,0.0004997501249375312,0.006121939030484758,5,8,0.06981044960876782,0.06509288098006359,0.003916452781580742,0.8330834582708646
add,6,1.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.9739130434782609,0.5030316474415854,0.0004997501249375312,0.0040812926869898385,6,9,0.06981044960876782,0.06659348975355787,0.005397273762120595,0.7996001999000499
add,6,2.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.9768115942028985,0.6255249926057379,0.0004997501249375312,0.003060969515242379,6,10,0.06981044960876782,0.06410414777117202,0.004861519955634713,0.8010994502748626
add,6,4.0,B_Plasma->Erythroid;HSC_MPP->HSC_MPP;Megakaryocyte->HSC_MPP;T_NK->Erythroid;B_Plasma->Mono_DC;Megakaryocyte->T_NK,0.9768115942028985,0.6715173025732032,0.0004997501249375312,0.0034982508745627187,6,11,0.06981044960876782,0.06212658765967779,0.0035084443160167,0.8705647176411794
