group,n_cells,HALLMARK_TGF_BETA_SIGNALING_UCell,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS_UCell,KEGG_TGF_BETA_SIGNALING_PATHWAY_UCell,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION_UCell,KEGG_ECM_RECEPTOR_INTERACTION_UCell,REACTOME_COLLAGEN_FORMATION_UCell,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION_UCell,HALLMARK_HYPOXIA_UCell,HALLMARK_INFLAMMATORY_RESPONSE_UCell,HALLMARK_TNFA_SIGNALING_VIA_NFKB_UCell,HALLMARK_IL6_JAK_STAT3_SIGNALING_UCell,HALLMARK_ANGIOGENESIS_UCell,HALLMARK_COAGULATION_UCell,HALLMARK_P53_PATHWAY_UCell,dataset,sample,unit,timepoint,uid_patient,study
unassigned,158,0.0829268739199753,0.0733251530438307,0.0255440853134584,0.0296707171499714,0.0213117648214376,0.0159364289205768,0.0475218997743317,0.0887261160179268,0.0639081091348176,0.140057423311219,0.0620351295002103,0.0441992497245683,0.0307157709134495,0.0940869930942787,GSE185381,GSM5613785_2021-03-09-AML3948,bin,Diagnosis,GSE185381:AML3948,Lasry 2023 Nat Cancer
T_NK,252,0.0632075259834173,0.0623048041616581,0.0319793736584147,0.0180602599167158,0.0108815824786175,0.0087847542413831,0.030645348111854,0.0711335184901638,0.0410347374629261,0.0995448913160596,0.0461054208745096,0.0253172058563554,0.0136032640154793,0.077599986106149,GSE185381,GSM5613785_2021-03-09-AML3948,bin,Diagnosis,GSE185381:AML3948,Lasry 2023 Nat Cancer
HSC_MPP,397,0.0705191945312031,0.0770186147968963,0.0227025321418153,0.024445692074837,0.0227103607860226,0.0128059583656,0.0435602945636396,0.0798453837867608,0.0507010240253131,0.107482390706289,0.0527129667720739,0.0370805660899012,0.0231356416328192,0.0885288691625202,GSE185381,GSM5613785_2021-03-09-AML3948,bin,Diagnosis,GSE185381:AML3948,Lasry 2023 Nat Cancer
B_Plasma,161,0.0555873086174998,0.0611072582195933,0.0193241343067599,0.0161687082525955,0.00858858123009067,0.0104474559688513,0.026740362019266,0.0623137478114411,0.0422213013076986,0.0896667398960144,0.0473418853759933,0.0115034470454212,0.0116224634235905,0.0722112378200733,GSE185381,GSM5613785_2021-03-09-AML3948,bin,Diagnosis,GSE185381:AML3948,Lasry 2023 Nat Cancer
Erythroid,137,0.0729432678313003,0.076372837330968,0.0250469931411604,0.0271532561414452,0.0250610955403684,0.0136117823227799,0.0422973663691152,0.0798368812636421,0.0511922923463281,0.105226136550332,0.0550282343086899,0.0407233276372367,0.0215519981062696,0.0901387356798439,GSE185381,GSM5613785_2021-03-09-AML3948,bin,Diagnosis,GSE185381:AML3948,Lasry 2023 Nat Cancer
Mono_DC,3534,0.124068150713218,0.088148565170853,0.0449238865808018,0.0440750301189217,0.0190067100468484,0.0360121823550117,0.05724660486919,0.100048577256854,0.0705896852966931,0.138130921525251,0.0727383556596203,0.0780500987583155,0.0582885556579028,0.116357926965993,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
unassigned,246,0.102261627785114,0.080140760700084,0.0433662264795474,0.0330747938009906,0.0170157627819846,0.0251221561717164,0.0501364235775262,0.09679485559593,0.0619272199420815,0.135822513557397,0.0582976897763483,0.0570094626865945,0.0402275400578725,0.103809098487555,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
LMPP_GMP,292,0.0786691190341445,0.083034652601255,0.0374314557223734,0.026957747458336,0.0140393755895178,0.0203657572442213,0.0388950371218684,0.082465667777631,0.0355896491897792,0.0764692930939132,0.0381109268722932,0.0476987295364287,0.0268154333222514,0.0867279593494742,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
Stromal,9,0.192164301634213,0.118857699241926,0.0932618725112678,0.0950617197781702,0.101951682140361,0.0922840567162786,0.189177682505657,0.147513000674844,0.0648416100988448,0.184892421896709,0.0813588550657517,0.17164264613359,0.112360350563776,0.10101782382597,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
HSC_MPP,196,0.0782929546087441,0.0819223826255254,0.0373964940561524,0.0239773982223462,0.0172644259860278,0.0181909454511724,0.037065679433617,0.081947880438349,0.031539626032621,0.0655227176615555,0.0339535113022094,0.0420323827584808,0.0215642500636563,0.082289684362491,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
T_NK,256,0.0767798577705464,0.0760675842000097,0.0383998105924524,0.022890340178075,0.01302306675243,0.0128906846806845,0.0328691748168989,0.0794913641032511,0.0401529215233119,0.0955895730059843,0.0491992853590375,0.0332433710789552,0.0173123280853457,0.0865434153380671,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
B_Plasma,141,0.0752183784405726,0.0756582205929279,0.0357417162136507,0.0178411813423889,0.00949950847582321,0.0122935776337179,0.02964687236323,0.07137848116982,0.0444759526578641,0.0982642610456116,0.0443452772873169,0.0242407874156892,0.0151553445812487,0.0854383151024049,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
Erythroid,4,0.0714362070049677,0.0748542408046958,0.026128861000008,0.0264611382930955,0.0168657600261374,0.00723998319391926,0.0310293854948196,0.0690693104680243,0.0376335298320829,0.0834905323329761,0.0474463575217886,0.0592656654291822,0.0157439630411987,0.0858663808503037,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
Megakaryocyte,2,0.0772401433691756,0.0663565453757567,0.0414042104758939,0.0329173442774749,0.0337519398840153,0.0188571865093007,0.050709181850661,0.0642372275812791,0.0322668810289389,0.0545042872454449,0.0512603416698244,0.0956425544680689,0.0522721861718564,0.0855082172204359,GSE185381,GSM5613786_2021-03-09-AMLMS3730,bin,Diagnosis,GSE185381:AML3730,Lasry 2023 Nat Cancer
T_NK,941,0.0665933542505264,0.0701636672400087,0.0373632804136948,0.0252210925579062,0.0206749385864338,0.0108600833704026,0.0290900272186172,0.0622434989876072,0.0407013416435732,0.074223992248636,0.0558149033805433,0.0236988370004567,0.015406993994015,0.0713669828187461,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
B_Plasma,301,0.0512418622617225,0.0668623428567531,0.0314045908173945,0.019685273687675,0.0127417307822247,0.0110754406996223,0.0181418909696035,0.0522890294231804,0.0372148987713932,0.0644763613962747,0.0524914425704895,0.00975719738719213,0.0110616676923295,0.0650044035660577,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
unassigned,116,0.0667305236270753,0.0722416464676148,0.0364587677779916,0.0278294367853798,0.0294489532371771,0.0142525047777475,0.0322206360646044,0.0647513120449422,0.041705396631802,0.0792103860984835,0.0643080568114011,0.0209155251938661,0.0153720107789517,0.0695942208424191,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
Mono_DC,879,0.0811004027044789,0.0799670872951362,0.038670577634813,0.0416587132831299,0.0188283950792805,0.0269094614332472,0.0551237216607101,0.0829275732719429,0.0699337037728004,0.105501586988039,0.0757576643440773,0.0700099930491483,0.0408078090801718,0.0912342739016576,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
HSC_MPP,72,0.0617358185387803,0.0665322394341606,0.0292095334023459,0.0242352013289315,0.0272688701933985,0.011157317223262,0.026111656940971,0.0576072555674646,0.0351730032551308,0.06615805247906,0.0514744773904257,0.0230477587780153,0.0123571352989085,0.0681139593505617,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
LMPP_GMP,110,0.0634626971469077,0.0738670435793333,0.0337654561566616,0.0258867844794712,0.0253225219606009,0.013624141032185,0.0299119003540226,0.0633841306960278,0.0364271330670045,0.0667663126441262,0.0532539299780679,0.0251967873128859,0.0153832675032316,0.0698060508623209,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
Erythroid,7,0.0543536260004851,0.0696145541588269,0.0238716807346606,0.0224067738812317,0.0222290288328024,0.0100972897466538,0.0219935691318328,0.0531363241974175,0.0268156994845098,0.0532396774358189,0.0433075750193977,0.0184109305776535,0.0124234457395559,0.0696230796713112,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
Stromal,4,0.135257498585172,0.0985548829330426,0.0864558634509297,0.0917444319585685,0.0770675079637345,0.0896585309957603,0.155445694891033,0.0945565380493033,0.0426067345480528,0.12780591282601,0.0911497805355564,0.140925582180223,0.0831237430917537,0.0883659342622365,GSE185381,GSM5613787_2021-03-09-count1_0.95,bin,Unknown,GSE185381:Control0005_AML009b,Lasry 2023 Nat Cancer
Erythroid,87,0.0733343163040878,0.0840584439482665,0.039230484550953,0.019890716897059,0.0225581871320323,0.00908020074222467,0.0263836632951834,0.0637259407095309,0.0333046900986806,0.0702561875546685,0.0422690006518782,0.0242389211514166,0.0204149643691494,0.0752997786565809,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
T_NK,327,0.0730934347586217,0.0684971104030297,0.0364104657718016,0.0194289093155228,0.0116648944500771,0.00897502881317743,0.0290896486622024,0.0685462206358103,0.0416467163349077,0.0966193201372705,0.0490242033266393,0.022904186174737,0.0152853380684381,0.077357340378226,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
LMPP_GMP,99,0.0630136490351544,0.0751610670720883,0.0299199855878418,0.022657329026987,0.0178047732078607,0.00916255484835753,0.0262272240085745,0.057998906535884,0.0301412842248855,0.0567310655681502,0.0420803653562275,0.0265712587683563,0.0214101973900159,0.0680019198775897,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
B_Plasma,109,0.0637958218027064,0.0660488094324515,0.0292745724436948,0.015656483609241,0.00910514677175574,0.0105656493661451,0.0230639874660347,0.0563859963092979,0.0428358588093389,0.0914135126896566,0.0499857393739868,0.0133308253371603,0.0133336316940087,0.0722036703803128,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
Megakaryocyte,11,0.0891118313868739,0.0936247164301212,0.0445455198646586,0.0311003003589883,0.0421034654310812,0.0132059682420631,0.0429333528208126,0.0680057812855241,0.0432274513624996,0.0856091461236155,0.0592062391631357,0.0563907723880724,0.0424952993300941,0.082557082074767,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
unassigned,60,0.0672412961914943,0.0756426754910072,0.0334035877661486,0.0207471633408481,0.0198905497018705,0.00882293775384184,0.0246517803977611,0.0605030367988567,0.0333013576277242,0.0667125163748958,0.041983100711549,0.024100636242047,0.0193330006906136,0.0723404191973324,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
HSC_MPP,54,0.0836858174907599,0.0797760453978857,0.036021955101622,0.0213037994546025,0.0129717359277108,0.0102938659219932,0.032207997565268,0.0653705026927607,0.0379041125798896,0.0881702459873236,0.0433206905908055,0.0235660248691336,0.0198672412211309,0.0764464491286571,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
Mono_DC,78,0.102220593759926,0.0819597209890435,0.0404286421099584,0.0411420943377418,0.0187291220310088,0.0272666907592999,0.0554475499491577,0.0884409267045923,0.0837629052500436,0.146441998515954,0.0821913773671068,0.0698486461226927,0.0475894703057599,0.0984535914841381,GSE185381,GSM5613788_2021-03-09-Z-1-1,bin,Diagnosis,GSE185381:AML0114a,Lasry 2023 Nat Cancer
