stratum,gene,n_samples_WT,n_samples_mut,n_cells_WT,n_cells_mut,n_pos_WT,n_pos_mut,mean_lognorm_WT,mean_lognorm_mut,pct_mut,pct_WT,log_or,se,z_cell,odds_ratio,p_cell_two_sided,n_pairs,median_delta_log2cpm,p_sample_higher,frac_pairs_mut_higher,category,fdr_sample
Mono_DC,LTBP1,5,6,14546,5407,61,5,0.00790450123837449,0.000743591545205666,0.0924727205474385,0.419359274027224,-1.42800274288001,0.445345347413193,-3.20650648126138,0.239787361316464,0.00134357278287976,3,,,0.666666666666667,collagen_ecm_structural,
Mono_DC,LTBP2,5,6,14546,5407,47,2,0.00386918631226136,0.00041960082261133,0.0369890882189754,0.323112883266878,-1.95774176684377,0.649081347934871,-3.01617320089778,0.141176871510012,0.00255986991753654,3,,,0,collagen_ecm_structural,
Mono_DC,LUM,5,6,14546,5407,21,0,0.00291453982436541,0,0,0.14436958614052,-2.77308126898522,1.43065208932613,-1.938333777775,0.0624692234084874,0.0525825139720682,3,,,0,collagen_ecm_structural,
Mono_DC,LYVE1,5,6,14546,5407,4,19,0.000352335444863615,0.00564689041005398,0.351396338080266,0.0274989687886704,2.45914541254146,0.523219473906184,4.70002653796941,11.6948130277443,2.60127684446664e-06,3,,,0.333333333333333,macrophage_marker,
Mono_DC,MAF,5,6,14546,5407,21,94,0.00160531436479485,0.0231376546519238,1.73848714629184,0.14436958614052,2.48620187308889,0.239480025896152,10.3816669627679,12.0155527495782,3.00482032121664e-25,3,,,1,macrophage_marker,
Mono_DC,MGP,5,6,14546,5407,15,2,0.00109972075428591,0.000172599234088647,0.0369890882189754,0.103121132957514,-0.835647538861022,0.681740377134276,-1.22575626571174,0.433593621789038,0.220290409546242,3,,,0,collagen_ecm_structural,
Mono_DC,MMP14,5,6,14546,5407,402,42,0.031496970673744,0.00889714336489711,0.776770852598483,2.76364636326138,-1.27885473336409,0.162083184176644,-7.89011358495001,0.278355909708391,3.01911623767854e-15,3,,,0.333333333333333,ecm_remodeling,
Mono_DC,MMP2,5,6,14546,5407,136,26,0.0157477880795492,0.00310108709296837,0.48085814684668,0.934964938814795,-0.654189919819288,0.21287806844359,-3.07307335416114,0.519863022789716,0.00211866401486478,3,,,0.333333333333333,ecm_remodeling,
Mono_DC,MMP9,5,6,14546,5407,40,366,0.00395244865115601,0.1761336492782,6.7690031440725,0.274989687886704,3.25958971520607,0.166394589050333,19.5895175066064,26.0388516057464,1.89982119227002e-85,3,,,0.333333333333333,ecm_remodeling,
Mono_DC,MPL,5,6,14546,5407,19,5,0.0012843275124825,0.00119866239489983,0.0924727205474385,0.130620101746185,-0.276484777763056,0.483067456531045,-0.572352316482921,0.758445164275798,0.567083313270824,3,,,0.333333333333333,megakaryocyte_fibrosis_axis,
Mono_DC,MRC1,5,6,14546,5407,187,228,0.0140851102819887,0.0445052277541704,4.2167560569632,1.28557679087034,1.21746058248015,0.0998619551433913,12.1914354744208,3.37859716188821,3.45285064938872e-34,3,,,0.333333333333333,macrophage_marker,
Mono_DC,MYH11,5,6,14546,5407,64,17,0.00488503173757436,0.00414618727666592,0.314407249861291,0.439983500618727,-0.316161463880652,0.270002395381978,-1.17095799625545,0.728941742902566,0.241615661237455,3,,,0.333333333333333,msc_niche,
Mono_DC,NDRG1,5,6,14546,5407,1473,1026,0.120190106803538,0.221355599605476,18.9754022563344,10.1264952564279,0.731710583383953,0.0442443593320438,16.5379405291561,2.07863324375582,1.9559582995715e-61,3,,,0.333333333333333,hypoxia,
Mono_DC,NECTIN1,5,6,14546,5407,279,143,0.0231695337211828,0.0320029962636357,2.64471980765674,1.91805307300976,0.330330791718571,0.103954314833869,3.1776534937148,1.39142832531193,0.0014847207659475,3,,,0.666666666666667,nectin_target,
Mono_DC,NECTIN2,5,6,14546,5407,957,654,0.0734739629703277,0.118327054023675,12.095431847605,6.5791282826894,0.669962111205778,0.0534436884375906,12.5358509263097,1.95416327834293,4.75232943320489e-36,3,,,0.333333333333333,nectin_target,
Mono_DC,NECTIN3,5,6,14546,5407,2,0,0.000187595380320907,0,0,0.0137494843943352,-0.620011875997135,1.549275212108,-0.400194795057442,0.53793804900601,0.689013047963466,3,,,0,nectin_target,
Mono_DC,NECTIN4,5,6,14546,5407,70,11,0.0052068620288065,0.00277382177305773,0.203439985204365,0.481231953801732,-0.826489624699119,0.318426289214788,-2.59554456617628,0.437582672772542,0.00944411544796105,3,,,0.333333333333333,nectin_target,
Mono_DC,NES,5,6,14546,5407,4,3,0.000264566640189167,0.000467994216256652,0.0554836323284631,0.0274989687886704,0.738529028647753,0.712874675449255,1.03598718552084,2.09285471983224,0.300208120856938,3,,,0.333333333333333,msc_niche,
Mono_DC,NFE2,5,6,14546,5407,4444,928,0.405495700483427,0.208584163084287,17.1629369336046,30.5513543242128,-0.752580789973974,0.0403017085434966,-18.6736696078711,0.471149045618513,8.10852217261625e-78,3,,,0.333333333333333,megakaryocyte_fibrosis_axis,
Mono_DC,NGFR,5,6,14546,5407,13,60,0.000545255494147447,0.0113837164829385,1.10967264656926,0.0893716485631789,2.49978084712902,0.30142795078899,8.29312889062154,12.1798244247052,1.10307700567664e-16,3,,,1,msc_niche,
Mono_DC,NLRP3,5,6,14546,5407,2187,1008,0.183430495535072,0.22332391145071,18.6425004623636,15.0350611852056,0.258638839195882,0.0419156590876282,6.17045860248018,1.29516595717046,6.80922022335735e-10,3,,,0.333333333333333,inflammatory_cytokine,
Mono_DC,OGN,5,6,14546,5407,31,1,0.00237323276127241,7.25044774691864e-05,0.0184945441094877,0.213117008112196,-2.05690732711991,0.835862759567614,-2.46081943904755,0.127848753484562,0.0138620109548863,3,,,0.333333333333333,collagen_ecm_structural,
Mono_DC,OSM,5,6,14546,5407,210,356,0.0174039853481503,0.0778791732366102,6.58405770297762,1.4436958614052,1.56997209070279,0.0884497368328344,17.749878596812,4.80651404547413,1.72727006201635e-70,3,,,1,profibrotic_cytokine_gf,
Mono_DC,OSMR,5,6,14546,5407,12,2,0.000961959685415049,0.000729493490589746,0.0369890882189754,0.0824969063660113,-0.620329732490436,0.693003462169508,-0.895132227115345,0.537767089075941,0.370716408306098,3,,,0,profibrotic_cytokine_gf,
Mono_DC,PDGFA,5,6,14546,5407,14,33,0.00127028559766519,0.00753013499106847,0.610319955613094,0.0962463907603465,1.83211876356688,0.31475568083035,5.82076472371717,6.24710879279869,5.8578981483466e-09,3,,,0.666666666666667,profibrotic_cytokine_gf,
Mono_DC,PDGFB,5,6,14546,5407,1,8,5.72063971794523e-05,0.00159410005781463,0.147956352875902,0.00687474219716761,2.725576366128,0.885758250093615,3.07711090000002,15.2652097416427,0.00209017521801892,3,,,0.333333333333333,profibrotic_cytokine_gf,
Mono_DC,PDGFRA,5,6,14546,5407,0,2,0,0.000393271772573405,0.0369890882189754,0,2.59937137353598,1.54927523113923,1.67779831581287,13.4552770326519,0.0933864782594004,3,,,0,profibrotic_cytokine_gf,
Mono_DC,PDGFRB,5,6,14546,5407,23,22,0.00155528855974162,0.0047302844237632,0.406879970408729,0.158119070534855,0.948572758433059,0.295384789115356,3.21131213720899,2.58202185932676,0.00132130330709806,3,,,0,profibrotic_cytokine_gf,
Mono_DC,PECAM1,5,6,14546,5407,7143,2081,0.729587654261216,0.51655504401039,38.4871462918439,49.1062835143682,-0.433081903503351,0.0324976566324029,-13.3265579239191,0.648507374603834,1.62210852367299e-40,3,,,0.333333333333333,msc_niche,
Mono_DC,PF4,5,6,14546,5407,34,12,0.00294790336690822,0.00336556835226472,0.221934529313852,0.233741234703699,-0.0257856055267001,0.330514376384259,-0.0780165928296005,0.974544004061355,0.937814854052273,3,,,0.333333333333333,megakaryocyte_fibrosis_axis,
Mono_DC,PGK1,5,6,14546,5407,9126,3476,0.961433203365455,1.07816157322442,64.2870353245793,62.7388972913516,0.0667349300312441,0.0331577111472197,2.01265189068516,1.06901207761776,0.0441512638781595,3,,,1,hypoxia,
Mono_DC,PLAC8,5,6,14546,5407,11781,2567,1.66784039633333,0.839591185457354,47.4754947290549,80.9913378248316,-1.55035648432416,0.0344675460234488,-44.9801817416717,0.212172324235986,0,3,,,0.666666666666667,monocyte_marker,
Mono_DC,PLOD1,5,6,14546,5407,1660,750,0.130431251376309,0.139245244952808,13.8709080821158,11.4120720472982,0.223567038527193,0.0471909030639981,4.73750286626221,1.25052947112044,2.16367797708479e-06,3,,,0.333333333333333,ecm_remodeling,
Mono_DC,PLOD2,5,6,14546,5407,3,2,0.000381718779597631,0.000582163241611949,0.0369890882189754,0.0206242265915028,0.653254968034425,0.828231876781113,0.788734394736498,1.92178601160194,0.430267260791669,3,,,0.333333333333333,ecm_remodeling,
Mono_DC,POSTN,5,6,14546,5407,0,0,0,0,0,0,0.989563536007496,2.00006341734436,0.494766079628322,2.69006010171059,0.620765250799123,3,,,0,collagen_ecm_structural,
Mono_DC,PPBP,5,6,14546,5407,92,25,0.00880742612725543,0.00686183313124024,0.462363602737193,0.63247628213942,-0.300677357847552,0.224235293757216,-1.34090112581966,0.740316591556721,0.179952556661535,3,,,0.333333333333333,megakaryocyte_fibrosis_axis,
Mono_DC,PVR,5,6,14546,5407,391,201,0.0292216282945303,0.0354096088308549,3.71740336600703,2.68802419909253,0.335999262115427,0.0882029993809593,3.80938589927317,1.39933799226063,0.000139312378240608,3,,,0.333333333333333,nectin_target,
Mono_DC,RGS5,5,6,14546,5407,65,9,0.00469921263425163,0.00175334286688707,0.166450896985389,0.446858242815894,-0.944007508487171,0.347540823108882,-2.71624927409296,0.389065523572776,0.00660261844696843,3,,,0.333333333333333,msc_niche,
Mono_DC,RUNX2,5,6,14546,5407,1927,1368,0.16172074775705,0.331481888761355,25.3005363417792,13.247628213942,0.796613737782464,0.0397030433430039,20.0642991243853,2.21801740882713,1.51410031652668e-89,3,,,0.666666666666667,msc_niche,
Mono_DC,S100A12,5,6,14546,5407,9365,2852,1.55509155246316,1.2386711475851,52.7464398002589,64.3819606764746,-0.481990231583778,0.0322746293892743,-14.9340283902363,0.61755309425088,1.97938127527922e-50,3,,,0.666666666666667,monocyte_marker,
Mono_DC,S100A8,5,6,14546,5407,13469,4644,3.9270944869003,3.96008302970991,85.8886628444609,92.5959026536505,-0.720258449043802,0.050273076051221,-14.3269221940977,0.48662647155998,1.48560012418819e-46,3,,,0.666666666666667,inflammatory_cytokine,
Mono_DC,S100A9,5,6,14546,5407,13544,4631,3.99020291054811,3.58351432999413,85.6482337710376,93.1115083184381,-0.81764425456139,0.0507452433069765,-16.1127270513842,0.441470422423122,2.07660154686953e-58,3,,,0.666666666666667,inflammatory_cytokine,
Mono_DC,SELENOP,5,6,14546,5407,152,56,0.0200277781227452,0.0150367751203689,1.03569447013131,1.04496081396948,-0.00345466415921146,0.156565726032688,-0.0220652645170258,0.996551296327213,0.98239589462586,3,,,0,macrophage_marker,
Mono_DC,SELL,5,6,14546,5407,6297,1367,0.661818285221794,0.362206399980393,25.2820417976697,43.2902516155644,-0.813384328172632,0.0354791232658662,-22.9257166835116,0.443355065295365,2.57457318139917e-116,3,,,0.666666666666667,monocyte_marker,
Mono_DC,SEPP1,1,1,12246,1452,13,35,0.00132755895373238,0.0173961120869726,2.41046831955923,0.106157112526539,3.12212634469503,0.320983330231125,9.72675541264692,22.6945848847083,2.31870975937562e-22,1,,,1,other,
Mono_DC,SERPINE1,5,6,14546,5407,103,63,0.00971589999000507,0.0110603341873076,1.16515627889773,0.708098446308263,0.50564478482767,0.160206775084974,3.15620100685178,1.65805426410193,0.0015983866758578,3,,,0.333333333333333,ecm_remodeling,
Mono_DC,SERPINH1,5,6,14546,5407,217,163,0.0139635691919828,0.0227034891740885,3.0146106898465,1.49181905678537,0.719754580785084,0.104758632829526,6.8705992178835,2.05392907512304,6.39327789131605e-12,3,,,0.666666666666667,ecm_remodeling,
Mono_DC,SFRP2,5,6,14546,5407,0,1,0,0.000148390322272043,0.0184945441094877,0,2.08836077011723,1.63307084177959,1.27879374041208,8.07167298622029,0.200969698784378,3,,,0.333333333333333,msc_niche,
Mono_DC,SFRP4,5,6,14546,5407,81,5,0.0106694086786638,0.00115439902775034,0.0924727205474385,0.556854117970576,-1.71095023338233,0.440842772378575,-3.88108945089622,0.180694009533192,0.000103989581182262,3,,,0.333333333333333,msc_niche,
Mono_DC,SLC2A1,5,6,14546,5407,107,436,0.00835621136425519,0.0885467566083064,8.06362123173664,0.735597415096934,2.46754342910035,0.108920509256869,22.6545344484306,11.793439816255,1.25867494792718e-113,3,,,1,hypoxia,
Mono_DC,SNAI1,5,6,14546,5407,177,420,0.012782505903056,0.0746666807622754,7.76770852598483,1.21682936889867,1.92064699305593,0.0910055888286848,21.1047147518763,6.82537300998976,7.19877842033726e-99,3,,,0.666666666666667,emt,
Mono_DC,SNAI2,5,6,14546,5407,0,0,0,0,0,0,0.989563536007496,2.00006341734436,0.494766079628322,2.69006010171059,0.620765250799123,3,,,0,emt,
Mono_DC,SP7,5,6,14546,5407,1,0,9.64225421935824e-05,0,0,0.00687474219716761,-0.109117500082613,1.63307083275408,-0.0668173712334282,0.896625057790106,0.946727094069458,3,,,0,msc_niche,
Mono_DC,SPARC,5,6,14546,5407,1337,240,0.103622363664215,0.0434508776991038,4.43869058627705,9.19153031761309,-0.777290134093782,0.0719366942285132,-10.8051967417998,0.459649914771057,3.25258998404692e-27,3,,,0.666666666666667,collagen_ecm_structural,
Mono_DC,SPP1,5,6,14546,5407,3,8,0.000224667540522627,0.00189219838625108,0.147956352875902,0.0206242265915028,1.87814099671655,0.635307253312039,2.95627192500206,6.54133319222679,0.00311382430593905,3,,,1,profibrotic_cytokine_gf,
Mono_DC,STAB1,5,6,14546,5407,5057,1085,0.502128153445664,0.27305614176896,20.0665803587942,34.7655712910766,-0.752479594104025,0.0381534773426745,-19.7224380715196,0.471196726368566,1.38393844732104e-86,3,,,0.333333333333333,macrophage_marker,
Mono_DC,TAGLN,5,6,14546,5407,886,181,0.0708751787311495,0.0375117700002024,3.34751248381727,6.0910215866905,-0.625258853106136,0.0830795393139392,-7.52602696487545,0.535122892366653,5.23075426262025e-14,3,,,0.333333333333333,msc_niche,
Mono_DC,TGFB1,5,6,14546,5407,6565,2757,0.609085480440975,0.735050227146851,50.9894581098576,45.1326825244053,0.234873868105271,0.0318988351920814,7.36308604031962,1.26474923345469,1.7970645825433e-13,3,,,0.666666666666667,profibrotic_cytokine_gf,
Mono_DC,TGFB2,5,6,14546,5407,3,4,0.000262580063299001,0.000578911517537223,0.0739781764379508,0.0206242265915028,1.24141169492615,0.712874696150401,1.74141641108866,3.4604951816944,0.0816106136136719,3,,,0.666666666666667,profibrotic_cytokine_gf,
Mono_DC,TGFB3,5,6,14546,5407,30,16,0.00216308874721426,0.00236377080394671,0.295912705751803,0.206242265915028,0.376095991461416,0.306018480030773,1.22899764557878,1.45658694697026,0.219072688767304,3,,,0.666666666666667,profibrotic_cytokine_gf,
Mono_DC,TGFBR1,5,6,14546,5407,1274,293,0.100452003071428,0.0544364517707488,5.4189014240799,8.75842155919153,-0.514817001987255,0.0668030144198352,-7.70649358353498,0.597609946044909,1.29321737765408e-14,3,,,0.333333333333333,profibrotic_cytokine_gf,
Mono_DC,TGFBR2,5,6,14546,5407,3343,942,0.281458929478971,0.202243391346963,17.4218605511374,22.9822631651313,-0.346392482830577,0.0409058999364183,-8.46803232220752,0.707234855089357,2.49573065515419e-17,3,,,0,profibrotic_cytokine_gf,
Mono_DC,TIGIT,5,6,14546,5407,5,6,0.000439746467560098,0.00133355634984596,0.110967264656926,0.034373710985838,1.15738402235901,0.579584539234757,1.99692011089036,3.18159938737556,0.045833862140126,3,,,0.666666666666667,nectin_target,
Mono_DC,TIMP1,5,6,14546,5407,8806,4156,1.19192247340693,1.54466963927282,76.8633253190309,60.538979788258,0.77238677146083,0.0364332475384878,21.2000527991606,2.16492727888516,9.53893833428013e-100,3,,,0.666666666666667,ecm_remodeling,
Mono_DC,TIMP2,5,6,14546,5407,5118,1554,0.458731141477172,0.351938092900234,28.7405215461439,35.1849305651038,-0.296952285912088,0.0347020050867246,-8.55720829877027,0.743079466875102,1.15633493828754e-17,3,,,0,ecm_remodeling,
Mono_DC,TIMP3,5,6,14546,5407,1,19,5.36098653102981e-05,0.00594142545903471,0.351396338080266,0.00687474219716761,3.55796397183736,0.847468611888714,4.19834306772482,35.0916767189385,2.68875085237864e-05,3,,,0.666666666666667,ecm_remodeling,
Mono_DC,TNC,5,6,14546,5407,4,2,0.000493358364509487,0.000731038938466512,0.0369890882189754,0.0274989687886704,0.401871778149972,0.788971471570715,0.509361608918393,1.49461967748898,0.61049878100218,3,,,0,collagen_ecm_structural,
Mono_DC,TNF,5,6,14546,5407,664,516,0.0559616218474023,0.14913746839967,9.54318476049565,4.56482881891929,0.791170459624672,0.0609710482091107,12.9761662766764,2.20597692269886,1.67034306084651e-38,3,,,0.666666666666667,inflammatory_cytokine,
Mono_DC,TWIST1,5,6,14546,5407,20,0,0.00108488875790676,0,0,0.137494843943352,-2.72538437791966,1.43144481411331,-1.90393953790518,0.0655210130464689,0.0569180590382838,3,,,0,emt,
Mono_DC,VCAM1,5,6,14546,5407,0,1,0,0.000118268978116216,0.0184945441094877,0,2.08836077011723,1.63307084177959,1.27879374041208,8.07167298622029,0.200969698784378,3,,,0.333333333333333,msc_niche,
Mono_DC,VCAN,5,6,14546,5407,10974,1726,1.78868884342948,0.679594558356928,31.9215831329758,75.4434208717173,-1.87953280899371,0.0349552749814013,-53.7696473563362,0.152661411137261,0,3,,,0.666666666666667,monocyte_marker,
Mono_DC,VEGFA,5,6,14546,5407,370,365,0.0341417179869559,0.0862922305452072,6.75050859996301,2.54365461295201,1.02009650772855,0.0755240825416615,13.5069036709692,2.77346241160661,1.42385065593762e-41,3,,,1,profibrotic_cytokine_gf,
Mono_DC,VIM,5,6,14546,5407,14278,5295,2.95838511162583,3.69326955461347,97.9286110597374,98.1575690911591,-0.121999813771301,0.113455535886853,-1.07530948417509,0.885148533342671,0.28223619142577,3,,,0.333333333333333,emt,
Mono_DC,VSIG4,5,6,14546,5407,1463,245,0.118358421277296,0.0589656773594851,4.53116330682449,10.0577478344562,-0.855358222851844,0.0708995767123724,-12.064362899117,0.425130872208403,1.62918256317515e-33,3,,,0.666666666666667,macrophage_marker,
Mono_DC,VWF,5,6,14546,5407,26,9,0.00206329796587415,0.00173160886209687,0.166450896985389,0.178743297126358,-0.0364126275252613,0.378487928133872,-0.0962055189046401,0.964242338455301,0.923357347697294,3,,,0.333333333333333,megakaryocyte_fibrosis_axis,
Mono_DC,ZEB1,5,6,14546,5407,282,178,0.0181828928123067,0.0256370156895285,3.29202885148881,1.93867729960127,0.544368312648487,0.0969710827002499,5.61371800221308,1.72351931308684,1.98024840567836e-08,3,,,0.333333333333333,emt,
Mono_DC,ZEB2,5,6,14546,5407,11039,3230,1.36974790389671,1.00445172681478,59.7373774736453,75.8902791145332,-0.752116722702219,0.0338301495451663,-22.2321430089475,0.471367741211511,1.67923815770899e-109,3,,,0.666666666666667,emt,
all,CCN1,3,3,7836,8137,55,41,0.00502913461691942,0.00395721736358423,0.503871205604031,0.701888718734048,-0.330372341384197,0.205831056078254,-1.60506557017613,0.718656098202816,0.108479375319502,3,,,0.333333333333333,profibrotic_cytokine_gf,
all,CCN2,3,3,7836,8137,3,39,0.00015371781799608,0.00569300740632865,0.479292122403834,0.0382848392036753,2.3902682529188,0.557926409059098,4.2841998767361,10.9164219123471,1.83397986185602e-05,3,,,0.666666666666667,profibrotic_cytokine_gf,
all,SEPP1,1,1,15148,15194,19,1593,0.00156034160059163,0.090954039391615,10.484401737528,0.125429099551096,4.50974006783755,0.228142977191734,19.7671658507705,90.8981880769183,5.70945465034441e-87,1,,,1,other,
all,GP9,9,9,29208,28444,85,202,0.00247857130291061,0.00525278087027154,0.710167346364787,0.291016159956176,0.892940983398593,0.129243654391172,6.90897350129079,2.44230186868428,4.88173126513792e-12,9,0.00566554366795123,0.00390625,0.888888888888889,megakaryocyte_fibrosis_axis,0.0390625
all,SLC2A1,9,9,29208,28444,847,2255,0.0262124861433701,0.0715849777684604,7.92785824778512,2.89989044097508,1.05851014217423,0.0411915523405076,25.6972627160082,2.88207390867594,1.25420066247194e-145,9,0.0146079207845167,0.00390625,0.888888888888889,hypoxia,0.03515625
all,C1QB,9,9,29208,28444,37,190,0.00220732398629215,0.0102952141768139,0.6679791871748,0.126677622569159,1.65725072990025,0.17884541683983,9.2663863529947,5.24487143640836,1.92559306029103e-20,9,0.00577792971823646,0.0078125,0.777777777777778,macrophage_marker,0.048828125
all,SPP1,9,9,29208,28444,20,130,0.000587936661549607,0.00412831919673536,0.457038391224863,0.0684743905779239,1.88134909577762,0.237724421790351,7.9139916783004,6.56235213449629,2.49264968789563e-15,9,0.00397019695013957,0.0078125,0.777777777777778,profibrotic_cytokine_gf,0.0703125
all,ANGPT1,9,9,29208,28444,1301,4446,0.0514448228685141,0.197290934887057,15.6307129798903,4.45425910709395,1.37950396591709,0.0327221963853811,42.1580492235353,3.97293042974233,0,9,0.162331063005423,0.009765625,0.777777777777778,msc_niche,0.1640625
all,IFNG,9,9,29208,28444,80,701,0.00480199279229114,0.0457350531858822,2.46449163268176,0.273897562311695,2.21367921293656,0.117975642043323,18.7638666303987,9.14931682839481,1.49144739587286e-78,9,0.015650567347752,0.009765625,0.777777777777778,inflammatory_cytokine,0.146484375
all,OSM,9,9,29208,28444,787,1645,0.023025382719306,0.0611658198972486,5.78329348896077,2.6944672692413,0.795698868065988,0.044159461602566,18.0187628922485,2.2159891398116,1.38812932233331e-72,9,0.0158826944031674,0.009765625,0.888888888888889,profibrotic_cytokine_gf,0.0703125
all,PGK1,9,9,29208,28444,17087,16555,0.870558774895971,0.924671324509951,58.2020812825201,58.5010955902493,-0.0123037514654965,0.0168976645070875,-0.72813325535821,0.987771630208713,0.466532018424214,9,0.0343011814513299,0.009765625,0.777777777777778,hypoxia,0.0439453125
all,PDGFB,9,9,29208,28444,92,228,0.00207408463837228,0.00902564756126516,0.801575024609759,0.31498219665845,0.935725676393951,0.123519081398778,7.57555566150132,2.54906258126714,3.57593750211196e-14,9,0.002770931453841,0.01171875,0.777777777777778,profibrotic_cytokine_gf,0.0703125
all,MAF,9,9,29208,28444,790,1529,0.0389701292965626,0.0837214623219944,5.37547461679089,2.70473842782799,0.714368519642862,0.0446225529388766,16.0091360218989,2.04289622601416,1.10331232281177e-57,9,0.0445067003060528,0.013671875,0.888888888888889,macrophage_marker,0.048828125
all,CDH5,9,9,29208,28444,10,137,0.000295071886775189,0.00315874581893784,0.481648150752356,0.0342371952889619,2.60323921082884,0.320281746548945,8.1279662012553,13.507420631416,4.36552893306423e-16,9,0.000964334416588794,0.015625,0.666666666666667,msc_niche,0.1640625
all,LYVE1,9,9,29208,28444,11,43,0.000606874425979301,0.00238775739202103,0.151174237097455,0.0376609148178581,1.35805503122221,0.331684317389101,4.09442038716913,3.88862269215726,4.23225804166014e-05,9,0.00335931670524603,0.015625,0.666666666666667,macrophage_marker,0.048828125
all,C1QC,9,9,29208,28444,24,76,0.00106316818177885,0.00435253414008552,0.26719167486992,0.0821692686935086,1.16697599503237,0.232288047658509,5.02383143168848,3.212264033872,5.06506977933122e-07,9,0.00302850850853226,0.01953125,0.666666666666667,macrophage_marker,0.048828125
all,IL11,9,9,29208,28444,122,522,0.0023623102476954,0.011061865941218,1.83518492476445,0.417693782525336,1.49135528742999,0.100733979009479,14.8048881032452,4.44311313566523,1.36213519795966e-49,9,0.00131196111411288,0.01953125,0.777777777777778,profibrotic_cytokine_gf,0.0703125
all,PDGFRB,9,9,29208,28444,62,506,0.00201466659029639,0.00986293766204734,1.77893404584447,0.212270610791564,2.1346869380068,0.134329579771051,15.8914138021211,8.4543993414106,7.26699106563996e-57,9,0.00266362192686845,0.01953125,0.666666666666667,profibrotic_cytokine_gf,0.0703125
all,C1QA,9,9,29208,28444,251,304,0.0119998441153714,0.0166149366874518,1.06876669947968,0.859353601752945,0.219847515604783,0.0856170819982567,2.56779967821444,1.24588673781656,0.0102346281661897,9,0.00848753036848714,0.0390625,0.666666666666667,macrophage_marker,0.078125
all,NGFR,9,9,29208,28444,31,93,0.000774568783696172,0.0039258967593307,0.326958233722402,0.106135305395782,1.11669181594044,0.206181384704141,5.41606516777853,3.05473185400173,6.09249032378679e-08,9,0.00145331192985734,0.0390625,0.666666666666667,msc_niche,0.2734375
all,PLOD2,9,9,29208,28444,27,157,0.00110676980192495,0.00770320690743419,0.551961749402334,0.0924404272801972,1.77635438947892,0.206839218483431,8.58809273455661,5.90827782910858,8.84248885951255e-18,9,0.00165421263984356,0.0390625,0.777777777777778,ecm_remodeling,0.3662109375
all,LOX,9,9,29208,28444,481,587,0.0143183616541781,0.0174936096058562,2.06370412037688,1.64680909339907,0.229722636990714,0.062045770885538,3.70247051027065,1.25825096925096,0.000213510184538506,9,0.00719626002094503,0.048828125,0.666666666666667,ecm_remodeling,0.3662109375
all,CCL4,9,9,29208,28444,1090,3600,0.0510746323183007,0.295903430595931,12.6564477569962,3.73185428649685,1.31822774067224,0.0356449699182189,36.9821532658516,3.73679293919781,2.21700254224744e-299,9,0.246379074815942,0.0625,0.444444444444444,inflammatory_cytokine,0.46875
all,CD226,9,9,29208,28444,441,1345,0.0179297291861403,0.0637376990664402,4.72858950921108,1.50986031224322,1.17407395030748,0.0554967232944789,21.1557346201786,3.23514565059591,2.44353611596859e-99,9,0.0062207559477604,0.064453125,0.777777777777778,nectin_target,0.390625
all,SP7,9,9,29208,28444,6,21,0.000257694536898623,0.000566556041146839,0.0738292785824779,0.0205423171733772,1.2232888124841,0.447690973275389,2.73244019984208,3.39834589742237,0.00628670827908786,9,0.00104259683366545,0.078125,0.555555555555556,msc_niche,0.41015625
all,COL5A1,9,9,29208,28444,148,249,0.00533813363582991,0.0058623251899023,0.875404303192237,0.506710490276637,0.549091429981458,0.103980288462613,5.28072616550674,1.73167895132393,1.2867288088714e-07,9,0.00375566008086138,0.08203125,0.777777777777778,collagen_ecm_structural,0.9921875
all,TIGIT,9,9,29208,28444,337,1244,0.0212218372455477,0.0713279198423192,4.37350583602869,1.15379348123802,1.36454320538309,0.0619507770931698,22.0262484089732,3.91393477924902,1.61400485792608e-107,9,0.00747936996527409,0.09765625,0.666666666666667,nectin_target,0.390625
all,GATA1,9,9,29208,28444,80,321,0.0032797175229075,0.011870663038344,1.12853325833216,0.273897562311695,1.41985190982383,0.12491064104177,11.3669411827695,4.13650781871928,6.10910996858916e-30,9,0.00587700468252696,0.1015625,0.666666666666667,megakaryocyte_fibrosis_axis,0.338541666666667
all,ITGA2B,9,9,29208,28444,438,632,0.0116963160226127,0.0190074275196295,2.22190971733933,1.49958915365653,0.400185405489878,0.0627075933152881,6.38176948488171,1.49210131577262,1.7505333523204e-10,9,0.00382155186947962,0.1015625,0.666666666666667,megakaryocyte_fibrosis_axis,0.338541666666667
all,MRC1,9,9,29208,28444,718,1313,0.0179605793457851,0.0371255431573221,4.61608775137112,2.45823062174747,0.652160187489856,0.0471706487073866,13.8255505353636,1.91968322891842,1.78739738860855e-43,9,0.0112857602093431,0.1015625,0.777777777777778,macrophage_marker,0.169270833333333
all,BGLAP,9,9,29208,28444,424,522,0.0104389918345973,0.0142362134515222,1.83518492476445,1.45165708025199,0.238117210473561,0.0658797581421147,3.61442144277304,1.2688579075455,0.000301019068458919,9,0.0046157858825045,0.125,0.666666666666667,msc_niche,0.4375
all,EMCN,9,9,29208,28444,43,106,0.00155754995495581,0.00306549543890843,0.372662072844888,0.147219939742536,0.924149246811172,0.18013259526591,5.13038323489955,2.51972368527524,2.89152879153963e-07,9,0.000949572412756831,0.125,0.666666666666667,msc_niche,0.4375
