dataset,sample,ligand,n_edges,total_prob,primitive_sender_share,primitive_receiver_share,primitive_autocrine_share,immune_receiver_share,prim_to_immune_share,group
GSE289435,GSM8791438_MLL_28830,LGALS9,19,0.3717191420673569,0.6685418432914356,0.14633761349892027,0.14633761349892027,0.8536623865010797,0.5222042297925154,AML
GSE289435,GSM8791438_MLL_28830,MIF,21,3.0616688368676517,0.6250656733873954,0.05213384333481584,0.05213384333481584,0.947866156665184,0.5729318300525795,AML
GSE289435,GSM8791439_MLL_28855,CD99,16,0.45251470875763167,0.408069416656798,0.408069416656798,0.16627424573586053,0.591930583343202,0.2417951709209375,AML
GSE289435,GSM8791439_MLL_28855,LGALS9,41,0.9500383067293426,0.32202967164651813,0.3149337264059949,0.09807334177074807,0.47982912719749554,0.16581011929818798,AML
GSE289435,GSM8791439_MLL_28855,MIF,50,3.605392120970362,0.4489576382644576,0.27819360729038173,0.1321475545803356,0.7218063927096183,0.316810083684122,AML
GSE289435,GSM8791441_MLL_29532,CD99,24,2.933011638002113,0.5387174113263103,0.5387174113263102,0.2886115568955656,0.19797694065067406,0.1089247340328062,AML
GSE289435,GSM8791441_MLL_29532,LGALS9,42,0.606473174028114,0.7006798364553309,0.47363151594933844,0.3318566216876061,0.25049648105154987,0.17554840956440498,AML
GSE289435,GSM8791441_MLL_29532,MIF,26,5.029410766825208,0.5362741474954612,0.33656816286000674,0.18190065975904443,0.5035995687414396,0.2679343382410717,AML
GSE289435,GSM8791442_MLL_29538,CD99,1,0.0838437584857598,0.0,0.0,0.0,1.0,0.0,AML
GSE289435,GSM8791442_MLL_29538,LGALS9,22,0.6091207669262356,0.1365044247302303,0.3020051677059789,0.0375092779884227,0.48814315715532225,0.058870536818769546,AML
GSE289435,GSM8791442_MLL_29538,MIF,30,6.215445072285866,0.3421459419635687,0.3955587718627552,0.1332752672559223,0.6044412281372448,0.2088706747076464,AML
GSE289435,GSM8791443_MLL_30862,CD99,19,1.2515717733344565,0.7821575681898418,0.746935907241276,0.5341575175901001,0.2530640927587239,0.24800005059974173,AML
GSE289435,GSM8791443_MLL_30862,LGALS9,8,0.2806663338728333,0.8316321118247475,0.591262397608038,0.536423289925812,0.408737602391962,0.29520882189893544,AML
GSE289435,GSM8791443_MLL_30862,MIF,23,3.1670638030870966,0.7760326826305244,0.4426378284507181,0.36943534451470983,0.5573621715492818,0.4065973381158145,AML
GSE289435,GSM8791444_MLL_30886,CD99,28,2.5740779170189025,0.3734984962077813,0.3734984962077813,0.15145239626373766,0.5009382299508226,0.1612811991491093,AML
GSE289435,GSM8791444_MLL_30886,LGALS9,62,1.1522273497608364,0.7779689466329434,0.34911329362352544,0.26644983462099986,0.4453977611179806,0.3374536149594705,AML
GSE289435,GSM8791444_MLL_30886,MIF,48,6.771222960216226,0.3673375779026639,0.2805002444644823,0.09812074331911598,0.6879102301285037,0.23762730917653416,AML
Petti2019,508084,CD99,23,3.952252760016742,0.4634372216699816,0.4528157232687049,0.22204247193429008,0.4054827947831961,0.17498562325679276,AML
Petti2019,508084,LGALS9,37,2.5618797329485554,0.3225063306619736,0.48272978695477625,0.15798871517919086,0.4870490028512976,0.16451761548278265,AML
Petti2019,508084,MIF,17,3.52716509107037,0.740873886447757,0.23567879440446304,0.23567879440446304,0.7643212055955368,0.505195092043294,AML
Petti2019,548327,CD99,19,2.9857957962933814,0.5246924823982254,0.49735812074567626,0.28061814950201297,0.20549824251595436,0.09501227351603678,AML
Petti2019,548327,LGALS9,38,0.9156676449808143,0.37219207462166126,0.3846908683943789,0.13907197593611326,0.5600363045915684,0.233120098685548,AML
Petti2019,548327,MIF,42,5.612837377272194,0.37725813296292254,0.201843781627115,0.07857249375432307,0.7981562183728849,0.29868563920859953,AML
Petti2019,721214,CD99,7,0.7929432770885567,0.5627413755898398,0.2675719909760868,0.2675719909760868,0.7324280090239133,0.2951693846137531,AML
Petti2019,721214,LGALS9,24,1.1261261925439894,0.5815482913473204,0.31747533847178505,0.18590976804250267,0.5889291303366294,0.3660287942415338,AML
Petti2019,721214,MIF,19,3.1797897456661897,0.3411174548498002,0.29231158235321403,0.1037655652193502,0.707688417646786,0.23735188963044995,AML
Petti2019,782328,CD99,14,1.08980417000853,0.5785091614203874,0.5397463040134491,0.3387690613782072,0.4210836071076679,0.23974010004218022,AML
Petti2019,782328,LGALS9,9,0.15371631066746938,0.0,0.36777294585208764,0.0,0.6322270541479125,0.0,AML
Petti2019,782328,MIF,24,3.5716270068578426,0.46163661502985637,0.42564986236888935,0.20230570205099088,0.5743501376311106,0.25933091297886546,AML
Petti2019,809653,CD99,17,1.809025942885466,0.5971908788791159,0.5971908788791159,0.3319389928203541,0.36972653817246764,0.23216930311034523,AML
Petti2019,809653,LGALS9,95,2.6072439363217494,0.3733632859742895,0.3142821491975992,0.11472587265165432,0.4558372822814901,0.16807285860339077,AML
Petti2019,809653,MIF,34,5.301406694085316,0.4156930410997355,0.3387729083731002,0.12547680864920485,0.6612270916268997,0.2902162324505307,AML
Petti2019,ND_083017,CD99,7,0.0353291139006794,0.3938268962585284,0.0,0.0,1.0,0.3938268962585284,healthy
Petti2019,ND_083017,LGALS9,72,0.7856341488938333,0.46520699381302355,0.3026300633727513,0.14078945095599382,0.579564090051845,0.26961014978889064,healthy
Petti2019,ND_083017,MIF,27,2.7812982910933006,0.5348666239329571,0.2548333685579388,0.13573940547007923,0.7451666314420613,0.39912721846287796,healthy
Petti2019,ND_090617,CD99,12,0.256161193155092,0.16160904464475473,0.12092642752026643,0.0,0.7409805092303913,0.16160904464475473,healthy
Petti2019,ND_090617,LGALS9,27,0.4216910085506211,0.5920287228829416,0.25206693286759235,0.13018976646864916,0.6325678693132408,0.39151294968693195,healthy
Petti2019,ND_090617,MIF,19,1.8302480430808652,0.5237551420031953,0.17548229868974927,0.12344981923583359,0.7992953974523472,0.3750830189094583,healthy
Petti2019,Normal_sorted_170531,CD99,19,0.27658929687226796,0.6183270319235671,0.6183270319235671,0.31062149777089504,0.2472377458314509,0.17327031190768988,healthy
Petti2019,Normal_sorted_170531,LGALS9,59,0.5472185848031923,0.3167542403084136,0.3692887682567395,0.11883454862088164,0.5461822112636249,0.1715714308812519,healthy
Petti2019,Normal_sorted_170531,MIF,21,3.119607704299148,0.4358778247330883,0.35336791591533273,0.17449577344576364,0.6466320840846671,0.2613820512873246,healthy
Petti2019,Normal_sorted_170607,LGALS9,24,0.1597557853881984,1.0,0.3674193822227074,0.3674193822227074,0.6325806177772924,0.6325806177772924,healthy
Petti2019,Normal_sorted_170607,MIF,20,1.7469527192942431,0.8184032722761581,0.33321689419220435,0.29633074622816447,0.6667831058077958,0.5220725260479935,healthy
