tier,hierarchy_bin,gene,logFC,P.Value,q_within_bin,q_pooled,hit_baseline,hit_pooled
primary,T_NK,MAFF,-0.26332281187919,0.51829738121888,0.775433826814161,0.782330029379662,FALSE,FALSE
primary,T_NK,B4GALT4,-0.112976340785694,0.518348395814573,0.775433826814161,0.782330029379662,FALSE,FALSE
primary,T_NK,PSEN1,-0.111380129694062,0.518314866535053,0.775433826814161,0.782330029379662,FALSE,FALSE
primary,T_NK,RNF126,0.0868543498562628,0.518501809854616,0.775538323490845,0.782346583839015,FALSE,FALSE
primary,T_NK,PRR34-AS1,-0.142160176937816,0.518803135814615,0.775738988802229,0.782425076591698,FALSE,FALSE
primary,T_NK,STK40,-0.0999933415817615,0.519025555768385,0.775946550110563,0.782653060242682,FALSE,FALSE
primary,T_NK,TTL,-0.118135008316487,0.519325326665661,0.776269666095023,0.782926624854477,FALSE,FALSE
primary,T_NK,NDE1,-0.101115801907202,0.519463108925898,0.776350581955113,0.782990397255097,FALSE,FALSE
primary,T_NK,MARCH8,-0.0859841675179084,0.519843795255432,0.776794439505017,0.783134357674455,FALSE,FALSE
primary,T_NK,KMT2E-AS1,0.155453882542169,0.520118633827415,0.776829906751245,0.783226147546403,FALSE,FALSE
primary,T_NK,DDX31,0.139803395555368,0.520105155355299,0.776829906751245,0.783226147546403,FALSE,FALSE
primary,T_NK,QSER1,-0.112506398169735,0.520001751969362,0.776829906751245,0.783211194913953,FALSE,FALSE
primary,T_NK,DYNLT3,0.136247890195311,0.520241562096074,0.776888485569375,0.783357565297372,FALSE,FALSE
primary,T_NK,TSC22D2,-0.143965742213769,0.520409051319815,0.776888596638122,0.783453685303481,FALSE,FALSE
primary,T_NK,ZNF92,-0.129705563196423,0.520344770571701,0.776888596638122,0.783453685303481,FALSE,FALSE
primary,T_NK,NFKBIA,-0.235220164833803,0.520828782806153,0.777074720173866,0.783754200205571,FALSE,FALSE
primary,T_NK,MRPS36,0.115233463585404,0.520877346015645,0.777074720173866,0.783754200205571,FALSE,FALSE
primary,T_NK,ENSA,0.0621596565403484,0.520952366008166,0.777074720173866,0.783754200205571,FALSE,FALSE
primary,T_NK,RRBP1,0.104223712001712,0.521040106240719,0.777080704807989,0.783754200205571,FALSE,FALSE
primary,T_NK,DHFR,0.162290273710924,0.521213748810183,0.777112878164893,0.78390804734791,FALSE,FALSE
primary,T_NK,LYRM4,-0.135104655330538,0.521421673420776,0.777112878164893,0.78400962712201,FALSE,FALSE
primary,T_NK,CTSA,0.108693572428763,0.521647799910277,0.777112878164893,0.784098142075617,FALSE,FALSE
primary,T_NK,ANKHD1,0.0819310335571553,0.521261724721139,0.777112878164893,0.783926535487315,FALSE,FALSE
primary,T_NK,ATP1A1,0.0786735496918574,0.521637623766289,0.777112878164893,0.784098142075617,FALSE,FALSE
primary,T_NK,ELAVL1,0.0709650547902998,0.521436382999247,0.777112878164893,0.78400962712201,FALSE,FALSE
primary,T_NK,COX6B1,0.0841079628714059,0.521857175278375,0.777300023071513,0.784285147331415,FALSE,FALSE
primary,T_NK,HRAS,0.0937519552373737,0.521968856758011,0.777341617389458,0.78434567812016,FALSE,FALSE
primary,T_NK,INO80E,0.0937251346256616,0.522191528552736,0.777423737006407,0.784563561081637,FALSE,FALSE
primary,T_NK,MYO1G,0.102011676774114,0.522539678427007,0.777817282354619,0.784827660857518,FALSE,FALSE
primary,T_NK,SLC11A1,-0.19927300119975,0.523359277071154,0.777979086329242,0.785294901132566,FALSE,FALSE
primary,T_NK,FAM133B,0.119172583022591,0.523187454010652,0.777979086329242,0.785263727345768,FALSE,FALSE
primary,T_NK,NMT2,-0.116385983535165,0.523129440558156,0.777979086329242,0.785263727345768,FALSE,FALSE
primary,T_NK,PRKAR2A,-0.109867107063653,0.523180532726709,0.777979086329242,0.785263727345768,FALSE,FALSE
primary,T_NK,MCM7,0.103684957823739,0.523738102724395,0.777979086329242,0.785313684979316,FALSE,FALSE
primary,T_NK,TMA7,0.097725539688408,0.523330164727831,0.777979086329242,0.785294901132566,FALSE,FALSE
primary,T_NK,IPO5,0.0941070081472025,0.523476785442217,0.777979086329242,0.785294901132566,FALSE,FALSE
primary,T_NK,TNPO3,0.0914372060283834,0.52349497990125,0.777979086329242,0.785294901132566,FALSE,FALSE
primary,T_NK,SETD4,-0.0825550121629861,0.523500030269078,0.777979086329242,0.785294901132566,FALSE,FALSE
primary,T_NK,CCNI,0.0810384904140668,0.523567188554914,0.777979086329242,0.785297164290497,FALSE,FALSE
primary,T_NK,MRPS15,0.0806216344565878,0.523615629793322,0.777979086329242,0.785313684979316,FALSE,FALSE
primary,T_NK,AATF,-0.070478186558224,0.523723643551509,0.777979086329242,0.785313684979316,FALSE,FALSE
primary,T_NK,ZNF260,-0.128339448932587,0.523856082223797,0.777979271984094,0.785355143331146,FALSE,FALSE
primary,T_NK,BORCS7,-0.0899291252901298,0.524272697606641,0.777979271984094,0.785711637473245,FALSE,FALSE
primary,T_NK,POLE3,0.0836358119341963,0.524163078348931,0.777979271984094,0.78570345195587,FALSE,FALSE
primary,T_NK,ATG16L1,0.115272405988696,0.524464956064084,0.77806254111745,0.785892546195476,FALSE,FALSE
primary,T_NK,AFF1,-0.110713200164616,0.524858574238536,0.778397639422796,0.786428728512236,FALSE,FALSE
primary,T_NK,OSGEP,-0.0991375173095874,0.524993406952002,0.778473208167684,0.786438578352593,FALSE,FALSE
primary,T_NK,TCF4,0.225580898847577,0.526212173050313,0.778663134260197,0.787061222068514,FALSE,FALSE
primary,T_NK,RALA,0.131663752849428,0.525635787068884,0.778663134260197,0.786788349534395,FALSE,FALSE
primary,T_NK,COA4,-0.128979896179512,0.526117525526934,0.778663134260197,0.786999977975106,FALSE,FALSE
primary,T_NK,IP6K1,0.118646418336253,0.526033176188346,0.778663134260197,0.786999977975106,FALSE,FALSE
primary,T_NK,ARPC4,-0.105465939539063,0.525699659456044,0.778663134260197,0.786830346000125,FALSE,FALSE
primary,T_NK,COX6C,0.0985332118142171,0.525916095504804,0.778663134260197,0.786940464955665,FALSE,FALSE
primary,T_NK,BRD7,0.0985224803531537,0.525477323648341,0.778663134260197,0.786692955912028,FALSE,FALSE
primary,T_NK,TOX4,0.0798298377217787,0.525486567084202,0.778663134260197,0.786692955912028,FALSE,FALSE
primary,T_NK,CAPZB,-0.07909525700284,0.526135403364759,0.778663134260197,0.786999977975106,FALSE,FALSE
primary,T_NK,AUP1,0.07003665193994,0.52547008501125,0.778663134260197,0.786692955912028,FALSE,FALSE
primary,T_NK,PAFAH1B1,-0.0792905020295661,0.526416201675694,0.778840868444464,0.787152023864234,FALSE,FALSE
primary,T_NK,NUFIP2,0.106902729099103,0.526605350165994,0.778964948462006,0.787198299777283,FALSE,FALSE
primary,T_NK,RBMX2,0.0885286745896075,0.526667929274764,0.778964948462006,0.787198299777283,FALSE,FALSE
primary,T_NK,C1orf122,0.0995962162794121,0.526839942811084,0.779095205422192,0.787265838380864,FALSE,FALSE
primary,T_NK,OAS1,-0.235302455871661,0.526942817376239,0.7791231938934,0.78734997993189,FALSE,FALSE
primary,T_NK,RAB3GAP2,0.0716783900151586,0.527337546998288,0.779582633592085,0.787430294312656,FALSE,FALSE
primary,T_NK,ARHGEF7,0.158977058323671,0.528596068681758,0.780707570204617,0.788276124840473,FALSE,FALSE
primary,T_NK,HCST,-0.139347215191941,0.528346187803582,0.780707570204617,0.788276124840473,FALSE,FALSE
primary,T_NK,POLE,0.126094548510731,0.528603207754101,0.780707570204617,0.788276124840473,FALSE,FALSE
primary,T_NK,LSM1,0.124913038061485,0.528591062537512,0.780707570204617,0.788276124840473,FALSE,FALSE
primary,T_NK,RNF40,0.115381961429138,0.528551754379045,0.780707570204617,0.788276124840473,FALSE,FALSE
primary,T_NK,EPB41L2,0.141505545253038,0.529174559585285,0.780888673316998,0.788653353097243,FALSE,FALSE
primary,T_NK,UBR7,-0.0974786989875698,0.529161756244225,0.780888673316998,0.788653353097243,FALSE,FALSE
primary,T_NK,KIF3A,-0.0916631303629066,0.529179256133937,0.780888673316998,0.788653353097243,FALSE,FALSE
primary,T_NK,NDUFB6,0.0876106349205455,0.528914566251421,0.780888673316998,0.788579851101288,FALSE,FALSE
primary,T_NK,NT5C3A,0.0840443682772357,0.528869510672627,0.780888673316998,0.788566192477735,FALSE,FALSE
primary,T_NK,STMN1,0.152157700248829,0.529870701953129,0.780963948678258,0.788843718794843,FALSE,FALSE
primary,T_NK,CHD7,0.15028849755562,0.529850051993337,0.780963948678258,0.788843718794843,FALSE,FALSE
primary,T_NK,PIK3CA,0.141686090875222,0.529776184063722,0.780963948678258,0.788843718794843,FALSE,FALSE
primary,T_NK,PDCL,-0.133208980310314,0.529655919720106,0.780963948678258,0.788828615031592,FALSE,FALSE
primary,T_NK,INSIG2,-0.101273010005449,0.529834661572089,0.780963948678258,0.788843718794843,FALSE,FALSE
primary,T_NK,GLTP,0.0865067705656633,0.529383650001117,0.780963948678258,0.788694336679168,FALSE,FALSE
primary,T_NK,UBAP2L,0.0818784441111928,0.529736308507726,0.780963948678258,0.788843718794843,FALSE,FALSE
primary,T_NK,RNF213,-0.120892597014538,0.530119575776761,0.78108267705733,0.788843718794843,FALSE,FALSE
primary,T_NK,CDKAL1,0.0923333727348128,0.530085253280628,0.78108267705733,0.788843718794843,FALSE,FALSE
primary,T_NK,HIST2H2BE,-0.199814100042733,0.530319089930092,0.781252614863681,0.789013956838291,FALSE,FALSE
primary,T_NK,MCTS1,-0.127213195716446,0.530836016055768,0.781765957634654,0.789569156176654,FALSE,FALSE
primary,T_NK,PMAIP1,0.360261682656149,0.53221127176519,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,ADAM19,-0.174139618945499,0.531428757800562,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,KIAA0040,-0.149778593976965,0.531997213392292,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,FHL1,0.146493840947088,0.532499719113449,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,TGFB1,0.139834974445519,0.531594389770092,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,SLC8B1,-0.126896175926536,0.532093926487745,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,MED12,-0.112703881900907,0.531654702709899,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,MIOS,0.0971540587858188,0.532603074306497,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,NAT10,0.0913122589385246,0.532396839367063,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,GOSR2,-0.0864846388270172,0.532229563274679,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,GLRX3,0.085801349776691,0.532612842239182,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,DOCK2,0.0806481086448762,0.532302774436969,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,IARS,0.0804957388135624,0.531450691411606,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,GFER,0.0799899573688862,0.531991809915705,0.782396294527041,0.789805705781477,FALSE,FALSE
primary,T_NK,ZNF836,0.0909949216248237,0.532948856259405,0.78251832541426,0.789999676962992,FALSE,FALSE
primary,T_NK,RPL36A,0.141273424478422,0.533217586859759,0.782714713389345,0.790165747849225,FALSE,FALSE
primary,T_NK,SMG9,0.127900106121634,0.53325128033195,0.782714713389345,0.790165747849225,FALSE,FALSE
primary,T_NK,KDELR2,-0.105088967765021,0.533510449041192,0.782723755540832,0.790313467105332,FALSE,FALSE
primary,T_NK,DDT,0.0978026579377812,0.53348215654075,0.782723755540832,0.790313467105332,FALSE,FALSE
primary,T_NK,FYN,-0.0877938510547197,0.533689728375361,0.782863026561044,0.79044223303973,FALSE,FALSE
primary,T_NK,THAP2,-0.113546695265139,0.533981234528223,0.78316685171562,0.790697689098522,FALSE,FALSE
primary,T_NK,ABCD4,-0.0781000715256281,0.534235322112817,0.783415709358359,0.79093037209357,FALSE,FALSE
primary,T_NK,CLECL1,0.188525010486323,0.534578813215012,0.783569255324949,0.791247083606246,FALSE,FALSE
primary,T_NK,UBE2D1,-0.110424696671171,0.534593311573923,0.783569255324949,0.791247083606246,FALSE,FALSE
primary,T_NK,WDR6,-0.103479070554084,0.535163432110481,0.784281037962636,0.791770855952264,FALSE,FALSE
primary,T_NK,RFX5,0.120057624178769,0.535459625865477,0.784467369795973,0.791942407475338,FALSE,FALSE
primary,T_NK,EXOSC7,-0.100684395290297,0.535448216463197,0.784467369795973,0.791942407475338,FALSE,FALSE
primary,T_NK,RAB33B,0.123516654691797,0.535693868952436,0.784674689091201,0.792022249614111,FALSE,FALSE
primary,T_NK,MALSU1,0.0970055540793159,0.535770230015186,0.784674689091201,0.79202854338225,FALSE,FALSE
primary,T_NK,ZNF789,-0.117026171963753,0.536056662619236,0.784846487737677,0.792292035863967,FALSE,FALSE
primary,T_NK,CHD4,0.0927025674110144,0.536048338071934,0.784846487737677,0.792292035863967,FALSE,FALSE
primary,T_NK,HIST1H2AG,0.177387355547115,0.536458390395832,0.784977917958611,0.792418322764904,FALSE,FALSE
primary,T_NK,CKAP2,0.171070538292621,0.536377030931256,0.784977917958611,0.792418322764904,FALSE,FALSE
primary,T_NK,THAP5,-0.127686448155786,0.536484746644916,0.784977917958611,0.792418322764904,FALSE,FALSE
primary,T_NK,ZFP36L1,-0.10713979146116,0.536390944899161,0.784977917958611,0.792418322764904,FALSE,FALSE
primary,T_NK,FBXL5,-0.0695771862995845,0.536574945124981,0.784986138982495,0.792418322764904,FALSE,FALSE
primary,T_NK,TMBIM1,0.127113286341999,0.53677069679334,0.785148752866664,0.792600849432241,FALSE,FALSE
primary,T_NK,ENDOD1,-0.114018551340394,0.536943389415742,0.785222662508475,0.79269600981617,FALSE,FALSE
primary,T_NK,IRAK3,0.265374540077553,0.537818337294392,0.78564322645483,0.793244396688818,FALSE,FALSE
primary,T_NK,P2RY10,0.115521850578155,0.537778326589334,0.78564322645483,0.793244396688818,FALSE,FALSE
primary,T_NK,VPS33A,-0.0970382115212081,0.537499602239154,0.78564322645483,0.793090789280138,FALSE,FALSE
primary,T_NK,INPP5D,-0.091633421754301,0.537638682985378,0.78564322645483,0.793136195709493,FALSE,FALSE
primary,T_NK,UQCRH,0.0912403091834991,0.537870602402111,0.78564322645483,0.793244396688818,FALSE,FALSE
primary,T_NK,BAALC,-0.310985292206536,0.538437448911357,0.786223719846807,0.793452706762734,FALSE,FALSE
primary,T_NK,RSBN1,-0.0763880754415081,0.538581340302175,0.786310117877062,0.793503316478546,FALSE,FALSE
primary,T_NK,PRPS2,-0.11330738729,0.539020947258425,0.786587848305295,0.793583864661445,FALSE,FALSE
primary,T_NK,FGFR1OP,-0.0993006176628124,0.539025828598392,0.786587848305295,0.793583864661445,FALSE,FALSE
primary,T_NK,EVI2B,-0.0681268736845215,0.539366823556345,0.786838020972405,0.793771655614482,FALSE,FALSE
primary,T_NK,VPS13B,-0.0959432895593269,0.539513033614912,0.786900267550868,0.793771655614482,FALSE,FALSE
primary,T_NK,HNRNPDL,0.0643841786815661,0.539882013298332,0.787218376342783,0.794166946746641,FALSE,FALSE
primary,T_NK,SNHG21,0.136809197903128,0.540669239294524,0.788118613144728,0.794672008969118,FALSE,FALSE
primary,T_NK,DDX54,0.0698616984035061,0.540644032278578,0.788118613144728,0.794672008969118,FALSE,FALSE
primary,T_NK,PLEKHF2,0.10434063472435,0.540877401942814,0.788174464975861,0.794818437677704,FALSE,FALSE
primary,T_NK,LIAS,-0.0762598850119578,0.540851300141891,0.788174464975861,0.794818437677704,FALSE,FALSE
primary,T_NK,KLHL28,-0.0937577639194631,0.54097070846873,0.788186679010719,0.794902380733698,FALSE,FALSE
primary,T_NK,CDV3,0.0916921606973408,0.54124619564554,0.788340543280957,0.795084378613532,FALSE,FALSE
primary,T_NK,CRIPT,0.0689349718785936,0.541528654100557,0.788628187463874,0.795084378613532,FALSE,FALSE
primary,T_NK,ISYNA1,-0.1128666268633,0.542120942261219,0.789246661126246,0.795519059098198,FALSE,FALSE
primary,T_NK,ACSF3,-0.0854588933468302,0.542123420394334,0.789246661126246,0.795519059098198,FALSE,FALSE
primary,T_NK,CHST12,-0.157481451033384,0.5423975965654,0.789414724487169,0.795632154258577,FALSE,FALSE
primary,T_NK,MRPS21,-0.0820656061373753,0.542408975116332,0.789414724487169,0.795632154258577,FALSE,FALSE
primary,T_NK,STRN3,-0.0945680881864327,0.542949444386991,0.789953565348121,0.795999756005193,FALSE,FALSE
primary,T_NK,JKAMP,-0.11209010103862,0.543471218146743,0.790464876292105,0.796233357216792,FALSE,FALSE
primary,T_NK,SRP14,0.0720324153503611,0.543414567936025,0.790464876292105,0.796233357216792,FALSE,FALSE
primary,T_NK,TFDP2,-0.09025226265191,0.543595363310301,0.790521555450157,0.796362132339557,FALSE,FALSE
primary,T_NK,IQCG,-0.119211910905432,0.544514254980208,0.790911697220361,0.796903652218376,FALSE,FALSE
primary,T_NK,CNPY2,-0.103465211872115,0.54441037655601,0.790911697220361,0.796903652218376,FALSE,FALSE
primary,T_NK,EIF4ENIF1,-0.0946369106591597,0.544543145823339,0.790911697220361,0.796903652218376,FALSE,FALSE
primary,T_NK,TXNDC15,-0.0907517916921899,0.544130619054077,0.790911697220361,0.796734814209522,FALSE,FALSE
primary,T_NK,BIRC6,-0.0690607624194191,0.544545387914892,0.790911697220361,0.796903652218376,FALSE,FALSE
primary,T_NK,QSOX2,0.124900528203625,0.544783246825813,0.791009592270084,0.797039367975246,FALSE,FALSE
primary,T_NK,FAM177A1,0.179976198075662,0.545015834040493,0.791223518806478,0.797220378056834,FALSE,FALSE
primary,T_NK,DNAJB9,0.145242217551265,0.545121190392164,0.791252700661507,0.797321400248033,FALSE,FALSE
primary,T_NK,ZNF587,-0.100853706664049,0.545824664318159,0.792149915486604,0.798031548676003,FALSE,FALSE
primary,T_NK,ZDHHC12,-0.0966243271943324,0.54594320236575,0.792198070849989,0.798140509748467,FALSE,FALSE
primary,T_NK,TP53I11,-0.19897520088368,0.546162435700024,0.792392303537896,0.798261069211686,FALSE,FALSE
primary,T_NK,MCPH1,0.0768541960634519,0.546271269506995,0.792426328898784,0.7983657211149,FALSE,FALSE
primary,T_NK,SLC25A29,0.198349031488928,0.546562173457559,0.792567235744594,0.798574612983262,FALSE,FALSE
primary,T_NK,ING1,-0.1159709118211,0.546624596056583,0.792567235744594,0.798574612983262,FALSE,FALSE
primary,T_NK,FOXN2,0.0901803550155359,0.546569050102476,0.792567235744594,0.798574612983262,FALSE,FALSE
primary,T_NK,CAPRIN1,0.0733184528306257,0.546758276821111,0.792637233235979,0.798620142539409,FALSE,FALSE
primary,T_NK,LDB1,0.0995856131477031,0.546960060176019,0.792805921988698,0.798681659156328,FALSE,FALSE
primary,T_NK,BOLA3,-0.12479774010614,0.547308379555987,0.793186925462073,0.799060988593066,FALSE,FALSE
primary,T_NK,CCDC85C,0.182000822682454,0.547487050290257,0.793198144512001,0.799060988593066,FALSE,FALSE
primary,T_NK,RPS28,-0.112364092054054,0.547421035729821,0.793198144512001,0.799060988593066,FALSE,FALSE
primary,T_NK,RBM48,0.111763652730729,0.548128439019138,0.793755662745611,0.799195015175621,FALSE,FALSE
primary,T_NK,ISG15,-0.206859124248365,0.548301636486702,0.7938826034685,0.799206386144928,FALSE,FALSE
primary,T_NK,AC015987.1,0.220898507568233,0.548708398766398,0.794142910061524,0.799471300205808,FALSE,FALSE
primary,T_NK,CNEP1R1,0.114982264104929,0.548738118976894,0.794142910061524,0.799471300205808,FALSE,FALSE
primary,T_NK,SATB1,-0.0968827882180488,0.548626483571317,0.794142910061524,0.799467711433952,FALSE,FALSE
primary,T_NK,HIST1H2AK,0.163838284642304,0.549206834432708,0.794178750540464,0.799782907705964,FALSE,FALSE
primary,T_NK,ZFR,0.0758983907843387,0.548972117499084,0.794178750540464,0.799551675408796,FALSE,FALSE
primary,T_NK,P4HB,0.064476123439093,0.548951323330032,0.794178750540464,0.799551675408796,FALSE,FALSE
primary,T_NK,DNAJC24,-0.090086248209652,0.549379611276533,0.794204388202103,0.799928465014193,FALSE,FALSE
primary,T_NK,WDR45,-0.0841235544181143,0.549578543819803,0.794244544564247,0.800059043746422,FALSE,FALSE
primary,T_NK,WSB1,-0.0756311148782198,0.549556104494923,0.794244544564247,0.800059043746422,FALSE,FALSE
primary,T_NK,RRM2B,0.114733600870116,0.549989275346356,0.79459067006375,0.800349969941452,FALSE,FALSE
primary,T_NK,FKBP8,0.064824795350026,0.550116396956083,0.794650627260608,0.800427833180138,FALSE,FALSE
primary,T_NK,PEPD,-0.119458333375656,0.55038023821753,0.794807009673099,0.800559338252533,FALSE,FALSE
primary,T_NK,UGGT1,-0.0681911945148909,0.550395932676329,0.794807009673099,0.800559338252533,FALSE,FALSE
primary,T_NK,FBXO21,0.110554252696688,0.551188997170414,0.795690384221426,0.801257222609042,FALSE,FALSE
primary,T_NK,GALNT11,0.090404585070554,0.551219638704495,0.795690384221426,0.801257222609042,FALSE,FALSE
primary,T_NK,CREB3L2,0.09364517989328,0.551511619597446,0.795922771183936,0.801386253782412,FALSE,FALSE
primary,T_NK,RPL10,-0.113041829789793,0.552561727198802,0.797190329571286,0.802275367446334,FALSE,FALSE
primary,T_NK,SPATS2,0.0980843470929047,0.552685528863395,0.797245009850974,0.802349063873649,FALSE,FALSE
primary,T_NK,PPM1B,0.0774087292967671,0.552822916800927,0.797319268194158,0.802360114766222,FALSE,FALSE
primary,T_NK,CSDE1,0.0835453435597186,0.553047414302549,0.797519119350833,0.802419258874295,FALSE,FALSE
primary,T_NK,SIGIRR,-0.0758508539568158,0.553152933938525,0.797547363660626,0.802419258874295,FALSE,FALSE
primary,T_NK,TGS1,0.0957144769681067,0.553390943610791,0.797673069547785,0.802577610257821,FALSE,FALSE
primary,T_NK,RPS27L,0.0935972629489829,0.553733198140196,0.798012082599248,0.802879258084718,FALSE,FALSE
primary,T_NK,GCNT1,-0.184908509773996,0.554108862208735,0.798429490787032,0.803162695889401,FALSE,FALSE
primary,T_NK,TNFAIP8L1,-0.121567044433821,0.554205675313704,0.798445028343137,0.803175966816199,FALSE,FALSE
primary,T_NK,PHF10,-0.0883178783386267,0.554380415664103,0.798572813561778,0.803305587361752,FALSE,FALSE
primary,T_NK,ZNF107,0.0833748734918266,0.55487031841314,0.798782600464146,0.80339722040587,FALSE,FALSE
primary,T_NK,SLC41A1,0.110527639182931,0.555198530235088,0.799131135097993,0.803742862073753,FALSE,FALSE
primary,T_NK,PTOV1,0.083942481824424,0.555317453087303,0.799178365964221,0.803832715745863,FALSE,FALSE
primary,T_NK,C6orf62,0.0839818115694192,0.555444121621809,0.799236727561551,0.803963098425979,FALSE,FALSE
primary,T_NK,RGPD2,0.307710180343377,0.555595409149909,0.799330490206217,0.803977125284114,FALSE,FALSE
primary,T_NK,SNX11,0.117794794219102,0.555849063200627,0.799382413703474,0.804019493643309,FALSE,FALSE
primary,T_NK,MPLKIP,-0.102057340570134,0.555746580388937,0.799382413703474,0.803977125284114,FALSE,FALSE
primary,T_NK,FAM3C,-0.121343222678579,0.556864200696575,0.800169395509762,0.804639964003453,FALSE,FALSE
primary,T_NK,SFMBT1,0.112739710798654,0.556954454799382,0.800169395509762,0.804639964003453,FALSE,FALSE
primary,T_NK,PLEKHM1,0.105398459688697,0.556718468742838,0.800169395509762,0.804588384962266,FALSE,FALSE
primary,T_NK,PLD3,0.0980009022932674,0.556946902805855,0.800169395509762,0.804639964003453,FALSE,FALSE
primary,T_NK,SIVA1,0.0941019101531259,0.556901773324703,0.800169395509762,0.804639964003453,FALSE,FALSE
primary,T_NK,GPN3,-0.126417014003447,0.557139370318661,0.800256398847353,0.80466218368528,FALSE,FALSE
primary,T_NK,GOLGB1,0.0983789588116341,0.557359914033972,0.800256398847353,0.804696709717614,FALSE,FALSE
primary,T_NK,SF3A3,-0.0710753602791019,0.557288718469196,0.800256398847353,0.804696709717614,FALSE,FALSE
primary,T_NK,CCAR1,0.0671308728743218,0.557346494642841,0.800256398847353,0.804696709717614,FALSE,FALSE
primary,T_NK,CNOT10,0.0771422853077575,0.557726769574077,0.800287901734231,0.804916558147451,FALSE,FALSE
primary,T_NK,DDX56,0.0732626650303745,0.557704840632061,0.800287901734231,0.804916558147451,FALSE,FALSE
primary,T_NK,RAB7A,0.06372017783381,0.557674111571019,0.800287901734231,0.804916558147451,FALSE,FALSE
primary,T_NK,MYLIP,0.12784644341779,0.558162925021916,0.800666168026029,0.805192809758125,FALSE,FALSE
primary,T_NK,HECA,0.0980093495454088,0.558678732865821,0.801282231452277,0.805829906195583,FALSE,FALSE
primary,T_NK,DIAPH1,-0.102435217753581,0.558988539040163,0.801602693268195,0.8060413298741,FALSE,FALSE
primary,T_NK,FKBP4,-0.111797231990618,0.559118022028832,0.801664508334557,0.8060413298741,FALSE,FALSE
primary,T_NK,MPP6,-0.100687902511141,0.559455811242492,0.801673748228411,0.806178404180234,FALSE,FALSE
primary,T_NK,MARCH2,-0.100263059673723,0.559469978157033,0.801673748228411,0.806178404180234,FALSE,FALSE
primary,T_NK,ZNF346,0.0965274940903997,0.559417596061244,0.801673748228411,0.806178404180234,FALSE,FALSE
primary,T_NK,MAGT1,0.0723265863370878,0.559425877457402,0.801673748228411,0.806178404180234,FALSE,FALSE
primary,T_NK,RPL11,-0.105907424278401,0.559561562334845,0.801681207167288,0.806257490846344,FALSE,FALSE
primary,T_NK,TERF1,0.0760274638513391,0.559717344259816,0.801780625416785,0.806376177850607,FALSE,FALSE
primary,T_NK,TAPT1,0.112912493436767,0.560691001360786,0.802556012280916,0.806841843299769,FALSE,FALSE
primary,T_NK,SNX4,0.100116912580912,0.560524689275817,0.802556012280916,0.806841843299769,FALSE,FALSE
primary,T_NK,TRMU,-0.0750543307965848,0.560677935432862,0.802556012280916,0.806841843299769,FALSE,FALSE
primary,T_NK,RNASEH1,0.0747049066379908,0.560610172407117,0.802556012280916,0.806841843299769,FALSE,FALSE
primary,T_NK,IRF8,0.204123490593792,0.5611053624422,0.802777689043635,0.807264158971362,FALSE,FALSE
primary,T_NK,DNAJC1,-0.095608274556294,0.561045175862834,0.802777689043635,0.807255784301575,FALSE,FALSE
primary,T_NK,DDX51,-0.0951591100262516,0.561062796235639,0.802777689043635,0.807255784301575,FALSE,FALSE
primary,T_NK,HELZ,0.0724927404414418,0.561488828405639,0.802935796255842,0.807392857130743,FALSE,FALSE
primary,T_NK,RPL5,-0.104941238116355,0.561690309992888,0.802995651115833,0.807476873612117,FALSE,FALSE
primary,T_NK,GPM6A,-0.20882281829439,0.562330105220745,0.803128698310429,0.80759013605079,FALSE,FALSE
primary,T_NK,DNTTIP2,0.0923316774187261,0.56256218809569,0.803128698310429,0.807631345963091,FALSE,FALSE
primary,T_NK,C1D,0.0828430367286428,0.5625409658514,0.803128698310429,0.807631345963091,FALSE,FALSE
primary,T_NK,SSR2,-0.0821498760220622,0.562302090383563,0.803128698310429,0.80759013605079,FALSE,FALSE
primary,T_NK,ATP6V0B,0.0758578526464152,0.56251057349882,0.803128698310429,0.807631345963091,FALSE,FALSE
primary,T_NK,VCPIP1,0.0752053958492707,0.562087380310406,0.803128698310429,0.80759013605079,FALSE,FALSE
primary,T_NK,JCHAIN,0.25945264121466,0.562851092763642,0.803181785558228,0.807882481559812,FALSE,FALSE
primary,T_NK,CBWD3,0.12429643361158,0.562796233476016,0.803181785558228,0.807882481559812,FALSE,FALSE
primary,T_NK,ADAM10,-0.0832782511282661,0.562858995072807,0.803181785558228,0.807882481559812,FALSE,FALSE
primary,T_NK,TXNDC9,-0.120260751427833,0.56301538581749,0.803198304761314,0.808001372551897,FALSE,FALSE
