gene	Adipo_MSC	AML_blast	B	DC	Endothelial	Erythroid_MEP	HSC_MPP	LMPP_GMP	Macrophage	Megakaryocyte	Monocyte	MSC_fibroblast	Osteolineage	Pericyte	Plasma	T_NK
LRRC3	0.0018607054277342	0.00602642604809445	0	0.00505962572445459	0	0	0.00922524526071373	0.00744326442270988	0	0	0.00533984289894287	0.0182275116027359	0.050275962598083	0	0.000240423608778848	0
LRRC30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC32	0.148461111495466	0	0	0	0.617011904370539	0	0	0	0	0.033199172726278	0.00319173299350511	0.250107045670135	0.0298232291943054	0.532098327869479	0	0
LRRC34	0.0914118687462286	0.0216933175183755	0.0199459307791249	0.0328021745106907	0.0564120336615454	0.0698420199811405	0.0648107283465414	0.0857362406384179	0.0343515347966631	0.10242726320496	0.00802811058012163	0.0914876319179213	0.0905445301144701	0.0399771075952726	0.00565522392799783	0.00894320804073486
LRRC36	0.0414231895403182	0.00487086777540629	0	0.0339955018148422	0.00379819205012865	0	0.00152109735956616	0.00152535988821508	0	0	0.00305228972373974	0.0644149538944731	0.0251868043284732	0.0165760686928407	0	0
LRRC37A	0.010976776332526	0.00927474955542617	0.00789230212282308	0.00964635789580396	0.00376994246319703	0.00189616318873235	0.00841124754338094	0.00809533822424539	0	0	0.00780474505696835	0.0119583304492129	0.0197588710356981	0.00835125560946238	0	0.0102330703257512
LRRC37A2	0.0855843414690989	0.0715510898841663	0.106151963056695	0.0737934814244602	0.0680516755598466	0.0401503754526351	0.0573094540766953	0.0642793995698449	0.0485544263583201	0.0201105017496882	0.0587567885943028	0.0866929740087196	0.0849540992774372	0.0394542539197171	0.0326080912934546	0.0747428105248046
LRRC37A3	0.156259838309396	0.0348943856268814	0.0291953598254171	0.0276445177250025	0.152541805900244	0.0194247756431486	0.025433673573873	0.0271330679129487	0	0.02628415754496	0.0242090049541563	0.119390646350501	0.175929781302823	0.0731136639945338	0.0182973071413681	0.0207240425029468
LRRC37B	0.162285680484838	0.137639108795511	0.0900036308757995	0.117033235230016	0.112595746942882	0.145103572910761	0.167329211844795	0.153874837482054	0.114895275494597	0.0670028558020086	0.107722867867492	0.158743536168472	0.14900200283917	0.0639375671751508	0.0316077763725287	0.134313798435948
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC39	0.0372752561859735	0.0011273382845434	0	0	0.020816165127598	0	0	0.00238910118909465	0	0	0.00183571350691272	0.0263026350459693	0.023664722953296	0.0313811748677327	0.00115540186840775	0
LRRC3B	0.00208327109387009	0	0	0	0.0460867038729281	0	0	0	0	0	0	0.0033940934582231	0.00140329380975983	0	0	0
LRRC3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC4	0.0316959297524174	0.0304591790844335	0	0.012791278557555	0.03702807359817	0.00939037655017513	0.0080187072641794	0.00556733022606164	0	0.00712313887843561	0.025181713888824	0.016319200929355	0.0371722205075231	0.0091369843307593	0.00292915019827865	0.00625802918882563
LRRC40	0.270688544283304	0.204860625009745	0.194719829819072	0.185649063030846	0.22499814176159	0.196858366727087	0.199204736927066	0.172950105412786	0.188220627201193	0.208103630435399	0.165785090264406	0.265096208185331	0.232419820020133	0.177879421509921	0.0641271254105007	0.197796018654482
LRRC41	0.609685207002812	0.248235666142	0.183016625431346	0.248837260889017	0.266994687146916	0.328829238612753	0.323581511681606	0.342466642996767	0.214679086445329	0.327293922541752	0.215604821958233	0.462103804664803	0.372241333786124	0.522509052135537	0.124642618576062	0.187597688127181
LRRC42	0.117094470128123	0.0640031061264543	0.0563673806288544	0.0834779388927111	0.0996411355009445	0.083452115597802	0.0851010969841169	0.08524029869289	0.0794125997041935	0.148115458765145	0.0532133082544418	0.169387786663863	0.145537978859977	0.177105300606241	0.0304222063412513	0.0557814496838755
LRRC43	0	0	0	0	0.0150041683685222	0	0.00125872405551404	0.00318383030899972	0	0	0	0.00384115044299986	0.00356790296770644	0	0	0.00192088576602289
LRRC45	0.0365875904465869	0.0711430524251109	0.0338843422509303	0.0687562948242871	0.0151179628851433	0.0449990968450875	0.0499683956773761	0.0640158104906484	0.0746086060446407	0.098264867819515	0.0588082482548723	0.0456200883395663	0.0343523488295725	0.0130511031978	0.0365995738735873	0.0684658218362363
LRRC46	0.00134806956872611	0.0031103641327243	0	0.00186158681279783	0	0	0.00346266035660755	0.00499093428082552	0	0	0.00251492537512298	0.00319967966080311	0.00113963164248974	0	0	0
LRRC47	0.160982987413318	0.237411357610632	0.155953521795262	0.224146672885873	0.182987981855116	0.230935906038692	0.231507926647142	0.244186158671368	0.175631193855732	0.221915481790103	0.19453232796761	0.194997763633378	0.160073846000445	0.206343982531911	0.0683418422236537	0.260656381724142
LRRC49	0.176302659388086	0	0	0	0.384567453733424	0	0.00845597454638767	0.00408579551995279	0	0.0118024121308033	0	0.241934893217605	0.413525441907807	0.181704842786637	0	0
LRRC4B	0.00787958300621997	0	0	0	0	0	0	0	0	0	0	0.0123300300230911	0.00470525278004159	0.179967360987089	0	0
LRRC4C	0.586361097116077	0	0	0	0.0371777681870763	0	0	0	0	0	0	0.362989420816495	0.0544733607631727	0.104909531917272	0	0
LRRC52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC55	0	0	0	0	0.00389582401550492	0	0	0	0	0	0	0	0	0	0	0
LRRC56	0	0.00708929196382074	0.0193533272447898	0.00304623361311758	0.00143713324364403	0.00773795604428335	0.0121873274633551	0.0115651494787762	0	0.00168153895847287	0.00202801634963704	0.00655396042317658	0.00265571863202043	0	0.00194097891735441	0.00859845427926206
LRRC57	0.128954122460138	0.270309927139248	0.213298071113333	0.205109670942438	0.140453089080089	0.254312042778138	0.281911253617288	0.24169968144051	0.201680780345511	0.226971064330624	0.220332583805532	0.150665695166827	0.148457699469906	0.166328006000789	0.0424269016917158	0.203696724127238
LRRC58	0.526708960688087	0.725110101548631	0.460421496426234	0.647785741211425	0.263057131971652	0.569903010477616	0.580262634270211	0.712087324581236	0.524472013001674	0.404765415282928	0.557316158551078	0.444618453623039	0.44383221643808	0.341889460454685	0.109231505634324	0.458805284162296
LRRC59	0.324483311133503	0.531340123041078	0.293013425717428	0.550496683157196	0.271162319786294	0.513108653895394	0.430346827189663	0.529550053579106	0.447093231056123	0.789021032225746	0.546145222260775	0.340891565432895	0.276120679258314	0.234694357744439	0.51749878891781	0.299501499445293
LRRC6	0.173576055384509	0.0216135560747651	0	0.0148878445388249	0.115646254931458	0.00903246265349496	0.0163243298000219	0.0266875445813231	0.0152274271760747	0	0.0165043001165792	0.129743518023564	0.149902057568871	0.062386050388495	0	0.00589089244822165
LRRC61	0.0731023106596066	0.0209773476189801	0.0321431500754513	0.0300641744972551	0.00406108821854222	0.0447485590279216	0.0506681129571249	0.0449954042037471	0.0236381103031591	0.0727356745771205	0.00789884103280374	0.0704760660577953	0.0384863274251801	0	0.00948751907438393	0.0275042813250023
LRRC63	0	0.00275020358733721	0	0	0.023596883195548	0.0042078894686059	0.0190465033262694	0.0117560143413353	0	0.0109648671856888	0	0	0.00298557306765998	0	0	0.00471531846988319
LRRC66	0.0848827318746583	0	0	0	0	0	0	0	0	0	0	0.0353350467573563	0.074220484760136	0	0	0
LRRC69	0.199980278650512	0.0126913989030465	0.0222276402252846	0.0127433324155015	0.117223659034538	0.008447252098665	0.0128552633531978	0.0143811003006759	0	0	0.0103424823298018	0.102419550970299	0.0922309673855896	0.0724773561166512	0.00256128044866328	0.0127339220560953
LRRC7	0.230453643926119	0.0192131367160661	0.0277838776499049	0.0158471415797392	0.0166142601583963	0.0170313145370065	0.019159432896154	0.0111077567441147	0	0.0125313594662582	0.0079923115126898	0.111620079134516	0.0812470155698497	0.026573857613392	0.00451706094555237	0.0237086817534402
LRRC70	0	0.00761556012401789	0	0	0.0205643738288957	0.00253990007102553	0.0242280735769586	0.00889081584264879	0	0	0	0	0	0	0	0.00195815899920894
LRRC71	0	0	0	0	0	0	0	0	0	0	0	0.00272179577614719	0	0	0	0
LRRC72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC73	0	0	0	0	0	0	0	0	0	0	0	0.00423014829914162	0.011722995902885	0	0	0
LRRC74A	0	0	0	0	0.0224487198372765	0	0	0	0	0	0	0	0	0	0	0
LRRC74B	0	0	0	0	0	0	0	0.000372673675998328	0	0	0.00222924270747462	0.00609464958479985	0.013275091174915	0	0	0
LRRC75A	0.0918679968332049	0.271580430281503	0.215845980768049	0.333935645258834	0.150425055276227	0.720317309576024	0.567014128538653	0.634948528911906	0.264188018453862	0.626580035833062	0.265580851294097	0.110466948060655	0.168750740470376	0.186357737986209	0.0244493742459207	0.207140591627809
LRRC75B	0.10225890393006	0.0163530733292508	0	0.00458485211702937	0.00409811524527913	0.0113366305287906	0.0129772338448914	0.0148274747768917	0	0.0137050959620901	0.0146958387816018	0.103464170006177	0.0655192963359536	0.0325211572674078	0.00458658349391894	0.00154206527764675
LRRC8A	0.343840914990476	0.235659363986325	0.0971329544948634	0.167160627039034	0.561227678747829	0.219372554339532	0.218206408514539	0.19307840836413	0.134033448712199	0.154434158798895	0.141681402638221	0.416927089598187	0.207197689873511	0.256272963560059	0.0548660427110678	0.203786173433273
LRRC8B	1.03817808123332	0.214190794004795	0.0884977157269088	0.111160158757524	0.374626933247642	0.20532228378242	0.215099612878538	0.165484723805731	0.119493452022247	0.212980797104914	0.141424666778918	0.443827021782227	0.178640237425093	0.939142427534309	0.0490004177230828	0.0937372073385655
LRRC8C	0.0292539219185155	0.300834072999538	0.0706426157157321	0.347685447314484	0.337638269649788	0.0733441416675483	0.137758422733176	0.157871008720421	0.39079499495429	0.0465548747332299	0.291136819272158	0.0444094378895755	0.0205040448906495	0.107490408771947	0.0556164639244278	0.265046557134601
LRRC8D	0.00534695155237977	0.201317879169424	0.0994068116918904	0.192857833702746	0.0425536341171629	0.11991213935839	0.152450986883287	0.147825835499837	0.186829464106987	0.101802599357614	0.212492804961129	0.00491881163501375	0.000584658802982131	0	0.0247448300301279	0.113202967537279
LRRC8E	0	0	0	0	0	0	0	0	0	0	0	0	0.0135857170884193	0	0	0
LRRC9	0	0	0	0	0.00137955149948245	0	0	0	0	0.0213393831211977	0	0.00244551662714881	0.00801836683542643	0	0	0
LRRCC1	0.147900612659394	0.0882660773194105	0.0463836153237591	0.129054786220886	0.139876616577535	0.158366492466812	0.184998058225292	0.154635071576423	0.0739824464849202	0.440789403056434	0.0623480495739515	0.186034476174242	0.222759637419266	0.227721236510164	0.0203946396810297	0.0691847580725829
LRRD1	0.0318835587672052	0	0	0	0.0190914368470205	0	0	0.000982829519573027	0	0	0	0.0199632088403911	0.0316860977399999	0	0	0
LRRFIP1	0.856302193898167	6.29498336408188	3.59275178060487	5.46642302424688	4.00429622205536	2.91143979307316	4.5171132809769	3.88381325988752	5.76616051378778	2.05531997970684	7.00699251400824	1.41847499819927	1.60504983128612	2.80896315228308	0.556881877443417	3.97792189419538
LRRFIP2	0.841689385166952	0.988236645978074	0.361306412704845	0.535051666589335	1.16428461986856	0.947717948286875	0.805131433564462	0.614033575323845	0.730765352356134	2.03398583525435	0.84526477858695	1.01363849849218	2.24683143315039	0.880003074282025	0.309044608312798	0.438024143708184
LRRIQ1	0	0	0	0	0.00252747826254177	0	0	0	0	0	0	0.00457429367345199	0	0	0	0
LRRIQ3	0.0218385129312762	0.00104999604587048	0.00511932880811782	0	0.0264674922513797	0.00126751277589484	0.0104172983851897	0.00792252927826956	0	0.00374551543634659	0	0.0211996848261862	0.0324133397642318	0.0137328023712398	0.0173220421753061	0.00755914174791145
LRRIQ4	0.00157948817802409	0	0	0	0.00752321794263074	0	0	0	0	0	0	0.000968583228519695	0.000717762675680637	0	0	0
LRRK1	0.648784286130571	0.251912532937041	0.186568415840497	0.321895464083758	0.385871447767566	0.130654712288931	0.190227931268443	0.20712685005689	0.223019116628309	0.0676621129401753	0.210367756524855	0.478442870181551	0.236031475559832	0.0177043583614859	0.343793487679832	0.0168308606510755
LRRK2	0.0442476480102134	0.372005940447119	0.182987871671155	0.112301450474321	0.133915796521322	0	0.00432475015687436	0.00316978599279641	0	0.00461721925435656	0.775877933956259	0.0622883737645293	0.337501194604948	0.0506223939297947	0.104107368197109	0.00187381114307598
LRRN1	0.00308611217840941	0.0033857795596842	0.0170480472275827	0	0.0223883582482154	0.0040591136500433	0.0116094941909274	0	0	0	0	0.00964815015816027	0.0292615608397447	0.0153209086552477	0.101253608380518	0
LRRN2	0	0	0	0	0.0427120798562175	0	0.00144047754621313	0.0015979165937954	0	0	0	0.0013581439478123	0	0	0.0064793780375204	0
LRRN3	0.0598062524043346	0	0	0	0.0315032717167306	0	0	0	0	0	0	0.206179160058648	0.0758433722523345	0.0795308376863214	0	0.0230851072563918
LRRN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRN4CL	0.0165829146328392	0	0	0	0	0	0	0	0	0	0	0.00661111223352616	0.00977189443343537	0	0	0
LRRTM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107268586081291	0	0
LRRTM2	0.0132791676811763	0.00848389156787995	0	0.00253823760896558	0.0104552502686299	0	0.00597931938450774	0.00474667953747286	0	0	0.0022953580069892	0.0131688902618751	0.00898638729597918	0.0353496775301148	0.00684140594256619	0
LRRTM3	0.00906880434819909	0	0	0	0	0	0	0	0	0	0	0.0182025859657008	0.00797679634989452	0.321145538736478	0	0
LRRTM4	0.00818882115670401	0	0	0	0.00288866048744127	0	0	0	0	0	0	0.0231756904973522	0.0572442691387738	0	0	0
LRSAM1	0.157043775841617	0.0964860020308119	0.0556569491285415	0.0670239383036293	0.124082879932085	0.0910290692127115	0.0805095811991477	0.0856711273254472	0.0444189358510735	0.06350160739601	0.0722809045053739	0.123873882985626	0.183576133395408	0.106333540829475	0.0318965642428581	0.0596500175331056
LRTM1	0	0	0	0	0	0	0	0	0	0	0	0.00326932745588556	0.00979967659182058	0.0287053379963078	0	0
LRTM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRTOMT	0.0116871532811896	0.0111595933539081	0.0136034469217508	0.00956021033248037	0.0494336830715546	0.00972547043899511	0.015063452478212	0.0124126723542145	0.0151173610546216	0.00376503060935353	0.00639077728533148	0.020727488550934	0.0326187629782984	0.0339062436357781	0.0190718147191547	0.0107552230486172
LRWD1	0.0404719319015783	0.058477300748054	0.0898631609329792	0.0393719290836556	0.0434966345425416	0.0777673220315347	0.0574966411871849	0.0534338012326791	0.0172885425900319	0.105108590831515	0.0258653837612317	0.0634057815176687	0.0410087086898699	0.0530570758161326	0.0557138577560947	0.0616689291134478
LSAMP	0.0159397671134313	0	0	0	0.0365433526134008	0	0	0	0	0	0	0.0458788396930229	0.121830133357125	0.0112255766606671	0.0390162775592407	0
LSAMP-AS1	0	0	0	0	0	0	0	0	0	0	0	0.00239781391470952	0.00144502467868635	0	0	0
LSG1	0.336347577645967	0.377556050233604	0.324950068548194	0.281452446434539	0.482198359542499	0.340086917987264	0.307674184139981	0.299878069727877	0.211897789025843	0.306880069843156	0.217381277898646	0.343153350435071	0.321280493558881	0.253874183055201	0.0998255618590301	0.347272262370504
LSM1	0.305582047683634	0.42320746583629	0.35122653301491	0.552862105502171	0.291137305475259	0.488253143528539	0.418442199482771	0.423369043310254	0.445478572417564	0.761586093912482	0.388368756328699	0.366342225908007	0.241998331661249	0.36168650921931	0.22332766059301	0.532459504955077
LSM10	0.250269153567571	0.381717766533864	0.510802242132228	0.487493491649823	0.138633905949338	0.335157960384479	0.25842509935041	0.28809529100501	0.545619772039235	0.592552352133161	0.535786315644527	0.321206883385688	0.240268996304469	0.292782527099483	0.345483693200929	0.441101395887272
LSM11	0.0327221944391229	0.0336537155712018	0.00939450917186932	0.0244003193978735	0.0315469627142075	0.0328707451935458	0.0345745103092152	0.0428455634359796	0.0155641607910261	0.0274454194501644	0.0318150515310047	0.0316172327094065	0.0359024833459943	0.0112859370153684	0.00634896765677259	0.0248369427190131
LSM12	0.450131744882213	0.627162348627629	0.487384336204982	0.637419858740163	0.381100203654438	0.682397724559011	0.563166962452406	0.579679363600732	0.534029606582706	0.786118634302852	0.623170343787803	0.491478120840928	0.334242793215149	0.414676544201436	0.19369651162056	0.570149100024478
LSM14A	1.2536050758159	1.08176366232267	1.31144819157605	1.0174949785003	1.13206262649816	1.02811242499996	1.02707660425411	0.96538101181546	0.946502517751561	1.17455279482235	0.948938929096671	1.0449647741419	1.12964498601479	1.03527143480974	0.313520150594276	1.42543955611272
LSM14B	0.100151499043559	0.166102536132677	0.11827661113329	0.145213501065696	0.0752648436890253	0.139855590223853	0.15535438285142	0.143290342508734	0.213594545748078	0.132585403663951	0.140618464806587	0.11647128510924	0.113288025993993	0.072270961187813	0.0297818470714946	0.185159566823495
LSM2	0.42901046227327	0.649304684632725	0.736362825758275	0.780624362940354	0.57428816740634	1.37636419528503	1.28866292271628	1.28902010227193	0.874913167166097	1.63672611083011	0.496615826578672	0.543659789418172	0.498942232353358	0.710871552354591	0.181463044306977	0.654479081167524
LSM3	0.819057433128817	1.10381146575436	0.903656603101809	1.43821353331088	0.593479014020199	1.38273138532923	1.22409965035167	1.22779504568344	1.16763728505595	1.98962402369556	1.1522036447163	0.767436947587241	0.840207626172383	0.80268312261749	0.457907991293823	0.956450826460045
LSM4	0.271792374298892	0.772886839563393	0.704409061527778	1.4207211249667	0.392866546821984	1.07783652752283	1.0927375979889	1.07668719282616	1.22532042685592	2.06912848835344	0.894663103607837	0.371803987540444	0.277281764023081	0.491416315680654	0.251472825290134	0.806246252709951
LSM5	0.431466281837698	0.785334412783419	0.810742607138742	1.26422193153282	0.495962740577213	1.25455740558258	1.00831919680081	1.18964638561981	0.740355059968444	1.90095463682458	0.800619293539196	0.551056111088627	0.617747730625877	0.595442252938556	0.466902873505068	0.860097088713543
LSM6	0.518756795922645	0.458549478124367	0.54558186341114	0.551307200078205	0.434539141188784	0.514274973948318	0.451750820077804	0.524740308108711	0.453125759207964	0.951984358059748	0.685261189648492	0.475830303583043	0.584575932879197	0.301493341082784	0.172562239571604	0.514887902471733
LSM7	0.722932419955671	2.0371025466361	2.78797947375334	2.37354967799159	0.728157080336718	3.46488708014544	3.23244482191393	3.4096496261411	2.17318692008122	5.09454358434023	1.84528353015068	1.06196643481259	0.934430639933698	1.02080001126114	0.523729058740089	1.95647761751414
LSM8	0.577177832400706	1.24976161896313	1.30112590871499	1.09908363559423	0.606686813622185	1.01260083975485	0.976764014130336	0.94000167537838	0.875112117031923	1.32244497666581	1.07772430617794	0.636550611895704	0.533155898353452	0.465987998290718	0.498922724868369	1.27497388155364
LSMEM1	0.100412192598559	0.015021422817646	0	0	0.113650090290433	0	0.00575805078145852	0.00463494771628963	0.00238939114812514	0	0.00729259739345788	0.0950495724352595	0.195917245802406	0.0949480582498662	0.00725385086503055	0.00657790715397674
LSMEM2	0.00483393798060314	0	0	0	0.0361577023977097	0	0	0	0	0	0	0.0104426933408686	0.010158935698509	0.139620938125048	0	0
LSP1	0.0314470677370225	2.84791891359099	1.60056787202178	5.08342403413092	0.0217864738994146	0.576182545199344	1.13778387045459	1.24364793293269	4.90983684024558	0.417763023270346	3.02316874915023	0.160733207750485	2.8027023791602	0.0191659016184286	0.319227853077553	2.68902314702865
LSR	0.0448379143908205	0.0218867364144136	0.100145866966077	0.00918673260361364	0.410365946035475	0.00900398620118686	0.0249723890269572	0.0142319056360467	0.00254483029579744	0.0333334773745002	0.00600402649053326	0.0843172862658583	0.066868652088059	0.0932918777005775	0.2257810552285	0.122787293858102
LSS	0.208647125649968	0.0841999918079382	0.0471773496294269	0.043362031087525	0.123669017809415	0.0604164785567385	0.0573548645152611	0.0512360287381731	0.0896559930833454	0.0480117980065503	0.0461411929939456	0.195641624484584	0.139797676801666	0.0747897377533639	0.0806662477427963	0.0792030885028738
LST1	0	3.81885862440593	0.391147339237792	3.83902996630208	0.0100590716264075	0.754816445574008	1.42965721311881	1.39475473308946	6.0607515813928	0.990856712881538	8.13616635948391	0.012209891066397	0.0118809116908846	0	0.0306251602070738	0.368776721263317
LTA	0	0.00503860133206175	0.0848665502140571	0	0.00534530109924468	0	0	0	0	0	0	0	0	0	0.00151634791159229	0.102024720165953
LTA4H	0.319869596019655	1.08663897793701	0.677402090024723	0.853470310816325	0.477635180504626	0.608193425750357	0.751334749891674	0.746855801733424	0.741790305533658	0.370647229774547	1.74207974316923	0.423658983468954	0.675418159718949	0.321883227174723	0.180758376224937	0.390374896620689
LTB	0	0.347183211073037	8.56958817790451	0.555228737669952	0.00406108821854222	0.0625256799855192	0.219320098331401	0.0982561705969802	0.580345282271901	0.0488064311428991	0.217173066666822	0.0138496824187625	0.00466582797588895	0	0.0741468576682912	4.76380284417705
LTB4R	0.0461638198609512	0.329537553102994	0.0408792260414502	0.214941698483126	0.0258371081645818	0.0799732207542148	0.127597314108286	0.177329230637914	0.256885552507441	0.0717690852160209	0.411224628672963	0.0311828248990737	0.0173128298098109	0	0.013852736473297	0.137250220471934
LTB4R2	0	0.0101383873597957	0	0.00523072611849171	0.00835478561195837	0	0.00533793959705746	0.00671181585491451	0.0133412621738109	0	0.00876933124565807	0.00338796811020395	0.000741367707680418	0	0	0.0115330273886758
LTBP1	1.93663217241492	0.0310006812440693	0	0	0.418263555964961	0.126327557593925	0.00566411151329557	0.0209945878742085	0	3.33505002827864	0.00169114088288892	1.36480428966277	4.20010315008177	1.97925417233199	0.0612695171194521	0
LTBP2	3.8265452659184	0	0	0	0.0227274675767067	0	0	0	0	0	0	3.48410776914938	2.36435000212817	0.205173464881181	0	0
LTBP3	1.10376433191344	0.206271403096565	0.178934339355039	0.168665875474081	0.414954013727944	0.17992755091694	0.249638100541207	0.225932472125989	0.186473450483606	0.141871138866021	0.106540007575061	1.69996620455527	2.19885827770284	0.459584675348937	0.239021610320765	0.228312382029882
LTBP4	0.320668677363825	0.127177202718568	0.0928720730041498	0.126756695804128	0.849930639421794	0.144106581181635	0.15800105817735	0.122846590078691	0.0945836400713045	0.125070541205059	0.0651071329250059	0.631583526193371	0.719643709199774	0.0168509239834722	0.0971961359545524	0.198976571645565
LTBR	0.798746238041212	0.344071901032774	0.0165726388035224	0.285258039406033	0.463299527992009	0.212753308367812	0.273074039998948	0.306036424631067	0.596375777263483	0.254199565404006	0.466739958518303	0.815144300388361	0.402475784331099	0.397417729763919	0.0152270728308015	0.0274234170686229
LTC4S	0.0258811722488016	0.181154619065049	0.00844685254990707	0.201947689908813	0.793962097855116	0.292121060283552	0.270551861188951	0.39160716766507	0.481386786527949	1.34894199725665	0.125168140352856	0.0644016597149789	0.0982709837325935	0.0108412915188068	0.114662983944816	0.0543384586475778
LTF	0.00200324700539124	0	0	0	0.105991131738656	0	0	0	0	0	0	0.01745037356767	0.0352048077315761	0.0213948390901072	0	0
LTK	0	0.0211545087961366	0.00755900569142012	0.0648358249998786	0.00176668809577305	0.0178977792258911	0.00586068050760881	0.0148458779289765	0	0.0505300921395113	0.0042961032728347	0.00153366276488478	0.000977351615180512	0	0.0278967419998806	0.0173928198525295
LTN1	0.483319964840452	0.48284690126062	0.356528908805294	0.254315525842501	0.476905857565515	0.313044204573895	0.280131010380598	0.26572206443277	0.229636343209771	0.377361285574379	0.327875585416633	0.491938769402762	0.421601232868848	0.427879949059058	0.188020336311333	0.395906957071732
LTV1	0.155128543331973	0.364374418746551	0.328195226073996	0.430673623608548	0.135970566585665	0.440471641445817	0.348591346775804	0.412366809902239	0.353826111438427	0.329358421963452	0.25169951716675	0.225845083730492	0.160787388376264	0.140881518340984	0.0744021367865011	0.320636769833955
LUADT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LUC7L	0.949540361383346	0.751645441750393	0.701867480190204	0.535082262000375	0.872790775654343	0.737841253252952	0.633302208389563	0.545155672310144	0.497185381286791	0.660971736538464	0.455490286481976	0.927259564490364	0.793336412923592	0.711096850544524	0.290462594669307	0.664623443822995
LUC7L2	0.359961634993048	1.02895268993019	0.785513335425126	0.696335231299406	0.370959569241827	0.847543854122365	0.761667478579802	0.722253757838406	0.564217064504787	0.753322794874539	0.644158132660402	0.508573808790123	0.388832958312582	0.415403402294722	0.151869205083307	0.820307908676771
LUC7L3	2.40762500087552	2.73577757511456	2.42439035008463	2.34604430108015	1.84756246785899	2.94824894841679	3.03691741450084	2.79963607761389	1.89582672865863	2.64739036875046	1.43758064289417	2.60247964740247	2.61986487192154	2.01133891871684	0.595505751570329	2.08666776636721
LUCAT1	0.0684742832435406	0.290125403889304	0	0.0594704086341285	0.0425529992079245	0	0.0086951440289645	0.0118718859223825	0.0405700190258923	0	0.506649045329271	0.11621727593999	0.0466476282351227	0	0.0122178039443627	0.0244863294803862
LUM	8.00789462451366	0	0	0	0.0985732692462505	0	0	0	0	0	0	10.7304159149116	9.49867829007875	0.0366372875766127	0	0
LURAP1	0.0292395214437967	0	0	0	0.0861903088949174	0	0.00907551606907861	0.00603713199771323	0	0.00783376435525872	0	0.0593444651149235	0.0456994572672436	0.139146242356948	0	0
LURAP1L	0.122690629207423	0	0	0	0.0170751735257478	0	0	0	0	0.00534119407107372	0	0.155608033689773	0.164645895739345	0.0879525832065311	0.00131740512961215	0
LURAP1L-AS1	0.0220432720652296	0	0	0	0	0	0	0	0	0	0	0.0141947973196159	0.04827934034579	0	0	0
LUZP1	1.36281227810815	0.601246715720695	0.229571627649241	0.464985151851681	2.72515062540405	0.651588816148338	1.02762859319381	0.77113025852023	0.494699619552644	0.539124678930165	0.43734132257597	1.25942628101808	0.828489472622258	0.886220616532965	0.0937740890356999	0.594789878255684
LUZP2	0.00115679030789242	0	0	0	0	0	0	0	0	0	0	0.00329391715396886	0.00612595159125597	0	0	0
LUZP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LVRN	0.298377964493161	0	0	0	0.000847620275860395	0	0	0	0	0	0	0.097588799219777	0.014179052236317	0	0	0
LXN	0.18982364887384	0.0728117539658241	0.0390026377998726	0.0588921494324275	0.228252713242337	0.38834327224454	0.253191584181847	0.171876967060133	0.0615461301366006	0.289169342218099	0.038958923080972	0.186260103103992	0.322036504833251	0.0345508583750844	0.0205734845279941	0.0610493787873658
LY6D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6E	2.15882946517221	1.40860663380503	1.39053919928452	0.88908298804568	0.964377275440403	1.16966257263881	1.47986484340828	1.34145726150663	1.70046713501529	2.99822532854177	1.29139277381639	1.6937381601359	0.944494107221458	0.382003109357126	0.171700055140203	2.17829340113114
LY6G5B	0.00877949167107463	0.112087077382245	0.0285543115812642	0.0483782513309119	0.00108539710673566	0.0238434301917026	0.0247365891188232	0.0233117110574144	0.0335071231443535	0.00614881445948458	0.0570536423585133	0.00800426008175857	0.00728250488133867	0.00903604772903689	0.000953606603165283	0.0287427038834595
LY6G5C	0.00584514939013919	0.036256311135506	0	0.0305008129937292	0.0438225506745196	0.0299401969580461	0.0577991246147846	0.0411954180138381	0.0474786248339139	0.11008352541906	0.029021441844113	0.0190658210923753	0.0349948786200983	0.0112495553449898	0.0114038568425095	0.0318308681122502
LY6G6C	0	0.00180251708647616	0	0	0.0231714926737785	0	0.00144685825156468	0.00157851987981955	0	0	0	0.00223338800418082	0.0229937605663433	0.0109177725297886	0	0
LY6G6D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6F	0	0	0	0	0	0	0	0	0	0.035850188896928	0	0	0	0	0	0
LY6H	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
