dataset,sample,sender_bin,receiver_bin,C
GSE185381,AML3948,LMPP_GMP,B_Plasma,0.204081632653061
GSE185381,AML3948,Mono_DC,HSC_MPP,0.551020408163265
GSE185381,AML3948,Mono_DC,LMPP_GMP,0.489795918367347
GSE185381,AML3948,Mono_DC,Mono_DC,0.469387755102041
GSE185381,AML3948,Mono_DC,Erythroid,0.510204081632653
GSE185381,AML3948,Mono_DC,Megakaryocyte,0.816326530612245
GSE185381,AML3948,Mono_DC,T_NK,0.306122448979592
GSE185381,AML3948,Mono_DC,B_Plasma,0.448979591836735
GSE185381,AML3948,Erythroid,HSC_MPP,0.63265306122449
GSE185381,AML3948,Erythroid,LMPP_GMP,0.346938775510204
GSE185381,AML3948,Erythroid,Mono_DC,0.36734693877551
GSE185381,AML3948,Erythroid,Erythroid,0.183673469387755
GSE185381,AML3948,Erythroid,Megakaryocyte,0.816326530612245
GSE185381,AML3948,Erythroid,T_NK,0.0408163265306123
GSE185381,AML3948,Erythroid,B_Plasma,0.326530612244898
GSE185381,AML3948,Megakaryocyte,HSC_MPP,0.816326530612245
GSE185381,AML3948,Megakaryocyte,LMPP_GMP,0.816326530612245
GSE185381,AML3948,Megakaryocyte,Mono_DC,0.816326530612245
GSE185381,AML3948,Megakaryocyte,Erythroid,0.816326530612245
GSE185381,AML3948,Megakaryocyte,Megakaryocyte,0.816326530612245
GSE185381,AML3948,Megakaryocyte,T_NK,0.816326530612245
GSE185381,AML3948,Megakaryocyte,B_Plasma,0.816326530612245
GSE185381,AML3948,T_NK,HSC_MPP,0.816326530612245
GSE185381,AML3948,T_NK,LMPP_GMP,0.816326530612245
GSE185381,AML3948,T_NK,Mono_DC,0.816326530612245
GSE185381,AML3948,T_NK,Erythroid,0.816326530612245
GSE185381,AML3948,T_NK,Megakaryocyte,0.816326530612245
GSE185381,AML3948,T_NK,T_NK,0.163265306122449
GSE185381,AML3948,T_NK,B_Plasma,0.387755102040816
GSE185381,AML3948,B_Plasma,HSC_MPP,0.612244897959184
GSE185381,AML3948,B_Plasma,LMPP_GMP,0.571428571428571
GSE185381,AML3948,B_Plasma,Mono_DC,0.530612244897959
GSE185381,AML3948,B_Plasma,Erythroid,0.591836734693878
GSE185381,AML3948,B_Plasma,Megakaryocyte,0.816326530612245
GSE185381,AML3948,B_Plasma,T_NK,0.244897959183674
GSE185381,AML3948,B_Plasma,B_Plasma,0.408163265306122
GSE185381,AML4340,HSC_MPP,HSC_MPP,0.346938775510204
GSE185381,AML4340,HSC_MPP,LMPP_GMP,0.204081632653061
GSE185381,AML4340,HSC_MPP,Mono_DC,0.142857142857143
GSE185381,AML4340,HSC_MPP,Erythroid,0.744897959183674
GSE185381,AML4340,HSC_MPP,Megakaryocyte,0.744897959183674
GSE185381,AML4340,HSC_MPP,T_NK,0.387755102040816
GSE185381,AML4340,HSC_MPP,B_Plasma,0.102040816326531
GSE185381,AML4340,LMPP_GMP,HSC_MPP,0.326530612244898
GSE185381,AML4340,LMPP_GMP,LMPP_GMP,0.183673469387755
GSE185381,AML4340,LMPP_GMP,Mono_DC,0.0204081632653061
GSE185381,AML4340,LMPP_GMP,Erythroid,0.744897959183674
GSE185381,AML4340,LMPP_GMP,Megakaryocyte,0.744897959183674
GSE185381,AML4340,LMPP_GMP,T_NK,0.224489795918367
GSE185381,AML4340,LMPP_GMP,B_Plasma,0.0612244897959183
GSE185381,AML4340,Mono_DC,HSC_MPP,0.306122448979592
GSE185381,AML4340,Mono_DC,LMPP_GMP,0.163265306122449
GSE185381,AML4340,Mono_DC,Mono_DC,0
GSE185381,AML4340,Mono_DC,Erythroid,0.744897959183674
GSE185381,AML4340,Mono_DC,Megakaryocyte,0.744897959183674
GSE185381,AML4340,Mono_DC,T_NK,0.0816326530612245
GSE185381,AML4340,Mono_DC,B_Plasma,0.0408163265306123
GSE185381,AML4340,Erythroid,HSC_MPP,0.744897959183674
GSE185381,AML4340,Erythroid,LMPP_GMP,0.744897959183674
GSE185381,AML4340,Erythroid,Mono_DC,0.744897959183674
GSE185381,AML4340,Erythroid,Erythroid,0.744897959183674
GSE185381,AML4340,Erythroid,Megakaryocyte,0.744897959183674
GSE185381,AML4340,Erythroid,T_NK,0.744897959183674
GSE185381,AML4340,Erythroid,B_Plasma,0.744897959183674
GSE185381,AML4340,Megakaryocyte,HSC_MPP,0.744897959183674
GSE185381,AML4340,Megakaryocyte,LMPP_GMP,0.744897959183674
GSE185381,AML4340,Megakaryocyte,Mono_DC,0.744897959183674
GSE185381,AML4340,Megakaryocyte,Erythroid,0.744897959183674
GSE185381,AML4340,Megakaryocyte,Megakaryocyte,0.744897959183674
GSE185381,AML4340,Megakaryocyte,T_NK,0.744897959183674
GSE185381,AML4340,Megakaryocyte,B_Plasma,0.744897959183674
GSE185381,AML4340,T_NK,HSC_MPP,0.428571428571429
GSE185381,AML4340,T_NK,LMPP_GMP,0.285714285714286
GSE185381,AML4340,T_NK,Mono_DC,0.122448979591837
GSE185381,AML4340,T_NK,Erythroid,0.744897959183674
GSE185381,AML4340,T_NK,Megakaryocyte,0.744897959183674
GSE185381,AML4340,T_NK,T_NK,0.26530612244898
GSE185381,AML4340,T_NK,B_Plasma,0.244897959183674
GSE185381,AML4340,B_Plasma,HSC_MPP,0.489795918367347
GSE185381,AML4340,B_Plasma,LMPP_GMP,0.469387755102041
GSE185381,AML4340,B_Plasma,Mono_DC,0.36734693877551
GSE185381,AML4340,B_Plasma,Erythroid,0.744897959183674
GSE185381,AML4340,B_Plasma,Megakaryocyte,0.744897959183674
GSE185381,AML4340,B_Plasma,T_NK,0.408163265306122
GSE185381,AML4340,B_Plasma,B_Plasma,0.448979591836735
GSE185381,AML4897,HSC_MPP,HSC_MPP,0.73469387755102
GSE185381,AML4897,HSC_MPP,LMPP_GMP,0.73469387755102
GSE185381,AML4897,HSC_MPP,Mono_DC,0.73469387755102
GSE185381,AML4897,HSC_MPP,Erythroid,0.73469387755102
GSE185381,AML4897,HSC_MPP,Megakaryocyte,0.73469387755102
GSE185381,AML4897,HSC_MPP,T_NK,0.73469387755102
GSE185381,AML4897,HSC_MPP,B_Plasma,0.73469387755102
GSE185381,AML4897,LMPP_GMP,HSC_MPP,0.73469387755102
GSE185381,AML4897,LMPP_GMP,LMPP_GMP,0.36734693877551
GSE185381,AML4897,LMPP_GMP,Mono_DC,0
GSE185381,AML4897,LMPP_GMP,Erythroid,0.285714285714286
GSE185381,AML4897,LMPP_GMP,Megakaryocyte,0.73469387755102
GSE185381,AML4897,LMPP_GMP,T_NK,0.26530612244898
GSE185381,AML4897,LMPP_GMP,B_Plasma,0.0408163265306123
GSE185381,AML4897,Mono_DC,HSC_MPP,0.73469387755102
GSE185381,AML4897,Mono_DC,LMPP_GMP,0.346938775510204
GSE185381,AML4897,Mono_DC,Mono_DC,0.0612244897959183
GSE185381,AML4897,Mono_DC,Erythroid,0.326530612244898
GSE185381,AML4897,Mono_DC,Megakaryocyte,0.73469387755102
GSE185381,AML4897,Mono_DC,T_NK,0.122448979591837
GSE185381,AML4897,Mono_DC,B_Plasma,0.163265306122449
GSE185381,AML4897,Erythroid,HSC_MPP,0.73469387755102
GSE185381,AML4897,Erythroid,LMPP_GMP,0.448979591836735
GSE185381,AML4897,Erythroid,Mono_DC,0.244897959183674
GSE185381,AML4897,Erythroid,Erythroid,0.387755102040816
GSE185381,AML4897,Erythroid,Megakaryocyte,0.73469387755102
GSE185381,AML4897,Erythroid,T_NK,0.306122448979592
GSE185381,AML4897,Erythroid,B_Plasma,0.183673469387755
GSE185381,AML4897,Megakaryocyte,HSC_MPP,0.73469387755102
GSE185381,AML4897,Megakaryocyte,LMPP_GMP,0.73469387755102
GSE185381,AML4897,Megakaryocyte,Mono_DC,0.73469387755102
GSE185381,AML4897,Megakaryocyte,Erythroid,0.73469387755102
GSE185381,AML4897,Megakaryocyte,Megakaryocyte,0.73469387755102
GSE185381,AML4897,Megakaryocyte,T_NK,0.73469387755102
GSE185381,AML4897,Megakaryocyte,B_Plasma,0.73469387755102
GSE185381,AML4897,T_NK,HSC_MPP,0.73469387755102
GSE185381,AML4897,T_NK,LMPP_GMP,0.469387755102041
GSE185381,AML4897,T_NK,Mono_DC,0.102040816326531
GSE185381,AML4897,T_NK,Erythroid,0.428571428571429
GSE185381,AML4897,T_NK,Megakaryocyte,0.73469387755102
GSE185381,AML4897,T_NK,T_NK,0.0204081632653061
GSE185381,AML4897,T_NK,B_Plasma,0.142857142857143
GSE185381,AML4897,B_Plasma,HSC_MPP,0.73469387755102
GSE185381,AML4897,B_Plasma,LMPP_GMP,0.73469387755102
GSE185381,AML4897,B_Plasma,Mono_DC,0.0816326530612245
GSE185381,AML4897,B_Plasma,Erythroid,0.408163265306122
GSE185381,AML4897,B_Plasma,Megakaryocyte,0.73469387755102
GSE185381,AML4897,B_Plasma,T_NK,0.204081632653061
GSE185381,AML4897,B_Plasma,B_Plasma,0.224489795918367
GSE185381,Control0004,HSC_MPP,HSC_MPP,0.581632653061225
GSE185381,Control0004,HSC_MPP,LMPP_GMP,0.581632653061225
GSE185381,Control0004,HSC_MPP,Mono_DC,0.581632653061225
GSE185381,Control0004,HSC_MPP,Erythroid,0.581632653061225
GSE185381,Control0004,HSC_MPP,Megakaryocyte,0.581632653061225
GSE185381,Control0004,HSC_MPP,T_NK,0.581632653061225
GSE185381,Control0004,HSC_MPP,B_Plasma,0.581632653061225
GSE185381,Control0004,LMPP_GMP,HSC_MPP,0.581632653061225
GSE185381,Control0004,LMPP_GMP,LMPP_GMP,0.581632653061225
GSE185381,Control0004,LMPP_GMP,Mono_DC,0.581632653061225
GSE185381,Control0004,LMPP_GMP,Erythroid,0.581632653061225
GSE185381,Control0004,LMPP_GMP,Megakaryocyte,0.581632653061225
GSE185381,Control0004,LMPP_GMP,T_NK,0.581632653061225
GSE185381,Control0004,LMPP_GMP,B_Plasma,0.581632653061225
GSE185381,Control0004,Mono_DC,HSC_MPP,0.581632653061225
GSE185381,Control0004,Mono_DC,LMPP_GMP,0.581632653061225
GSE185381,Control0004,Mono_DC,Mono_DC,0
GSE185381,Control0004,Mono_DC,Erythroid,0.581632653061225
GSE185381,Control0004,Mono_DC,Megakaryocyte,0.581632653061225
GSE185381,Control0004,Mono_DC,T_NK,0.0612244897959183
GSE185381,Control0004,Mono_DC,B_Plasma,0.0816326530612245
GSE185381,Control0004,Erythroid,HSC_MPP,0.581632653061225
GSE185381,Control0004,Erythroid,LMPP_GMP,0.581632653061225
GSE185381,Control0004,Erythroid,Mono_DC,0.581632653061225
GSE185381,Control0004,Erythroid,Erythroid,0.581632653061225
GSE185381,Control0004,Erythroid,Megakaryocyte,0.581632653061225
GSE185381,Control0004,Erythroid,T_NK,0.581632653061225
GSE185381,Control0004,Erythroid,B_Plasma,0.581632653061225
GSE185381,Control0004,Megakaryocyte,HSC_MPP,0.581632653061225
GSE185381,Control0004,Megakaryocyte,LMPP_GMP,0.581632653061225
GSE185381,Control0004,Megakaryocyte,Mono_DC,0.581632653061225
GSE185381,Control0004,Megakaryocyte,Erythroid,0.581632653061225
GSE185381,Control0004,Megakaryocyte,Megakaryocyte,0.581632653061225
GSE185381,Control0004,Megakaryocyte,T_NK,0.581632653061225
GSE185381,Control0004,Megakaryocyte,B_Plasma,0.581632653061225
GSE185381,Control0004,T_NK,HSC_MPP,0.581632653061225
GSE185381,Control0004,T_NK,LMPP_GMP,0.581632653061225
GSE185381,Control0004,T_NK,Mono_DC,0.163265306122449
GSE185381,Control0004,T_NK,Erythroid,0.581632653061225
GSE185381,Control0004,T_NK,Megakaryocyte,0.581632653061225
GSE185381,Control0004,T_NK,T_NK,0.0408163265306123
GSE185381,Control0004,T_NK,B_Plasma,0.122448979591837
GSE185381,Control0004,B_Plasma,HSC_MPP,0.581632653061225
GSE185381,Control0004,B_Plasma,LMPP_GMP,0.581632653061225
GSE185381,Control0004,B_Plasma,Mono_DC,0.0204081632653061
GSE185381,Control0004,B_Plasma,Erythroid,0.581632653061225
GSE185381,Control0004,B_Plasma,Megakaryocyte,0.581632653061225
GSE185381,Control0004,B_Plasma,T_NK,0.102040816326531
GSE185381,Control0004,B_Plasma,B_Plasma,0.142857142857143
GSE185381,Control0005,HSC_MPP,HSC_MPP,0.26530612244898
GSE185381,Control0005,HSC_MPP,LMPP_GMP,0.163265306122449
GSE185381,Control0005,HSC_MPP,Mono_DC,0.0408163265306123
GSE185381,Control0005,HSC_MPP,Erythroid,0.744897959183674
GSE185381,Control0005,HSC_MPP,Megakaryocyte,0.744897959183674
GSE185381,Control0005,HSC_MPP,T_NK,0.142857142857143
GSE185381,Control0005,HSC_MPP,B_Plasma,0.183673469387755
GSE185381,Control0005,LMPP_GMP,HSC_MPP,0.285714285714286
GSE185381,Control0005,LMPP_GMP,LMPP_GMP,0.224489795918367
GSE185381,Control0005,LMPP_GMP,Mono_DC,0.0612244897959183
GSE185381,Control0005,LMPP_GMP,Erythroid,0.744897959183674
GSE185381,Control0005,LMPP_GMP,Megakaryocyte,0.744897959183674
GSE185381,Control0005,LMPP_GMP,T_NK,0.204081632653061
GSE185381,Control0005,LMPP_GMP,B_Plasma,0.0816326530612245
GSE185381,Control0005,Mono_DC,HSC_MPP,0.408163265306122
GSE185381,Control0005,Mono_DC,LMPP_GMP,0.326530612244898
GSE185381,Control0005,Mono_DC,Mono_DC,0.102040816326531
GSE185381,Control0005,Mono_DC,Erythroid,0.744897959183674
GSE185381,Control0005,Mono_DC,Megakaryocyte,0.744897959183674
GSE185381,Control0005,Mono_DC,T_NK,0.0204081632653061
GSE185381,Control0005,Mono_DC,B_Plasma,0.306122448979592
GSE185381,Control0005,Erythroid,HSC_MPP,0.744897959183674
GSE185381,Control0005,Erythroid,LMPP_GMP,0.744897959183674
GSE185381,Control0005,Erythroid,Mono_DC,0.744897959183674
GSE185381,Control0005,Erythroid,Erythroid,0.744897959183674
GSE185381,Control0005,Erythroid,Megakaryocyte,0.744897959183674
GSE185381,Control0005,Erythroid,T_NK,0.744897959183674
GSE185381,Control0005,Erythroid,B_Plasma,0.744897959183674
GSE185381,Control0005,Megakaryocyte,HSC_MPP,0.744897959183674
GSE185381,Control0005,Megakaryocyte,LMPP_GMP,0.744897959183674
GSE185381,Control0005,Megakaryocyte,Mono_DC,0.744897959183674
GSE185381,Control0005,Megakaryocyte,Erythroid,0.744897959183674
GSE185381,Control0005,Megakaryocyte,Megakaryocyte,0.744897959183674
GSE185381,Control0005,Megakaryocyte,T_NK,0.744897959183674
GSE185381,Control0005,Megakaryocyte,B_Plasma,0.744897959183674
GSE185381,Control0005,T_NK,HSC_MPP,0.469387755102041
GSE185381,Control0005,T_NK,LMPP_GMP,0.428571428571429
GSE185381,Control0005,T_NK,Mono_DC,0.36734693877551
GSE185381,Control0005,T_NK,Erythroid,0.744897959183674
GSE185381,Control0005,T_NK,Megakaryocyte,0.744897959183674
GSE185381,Control0005,T_NK,T_NK,0
GSE185381,Control0005,T_NK,B_Plasma,0.346938775510204
GSE185381,Control0005,B_Plasma,HSC_MPP,0.489795918367347
GSE185381,Control0005,B_Plasma,LMPP_GMP,0.448979591836735
GSE185381,Control0005,B_Plasma,Mono_DC,0.244897959183674
GSE185381,Control0005,B_Plasma,Erythroid,0.744897959183674
GSE185381,Control0005,B_Plasma,Megakaryocyte,0.744897959183674
GSE185381,Control0005,B_Plasma,T_NK,0.122448979591837
GSE185381,Control0005,B_Plasma,B_Plasma,0.387755102040816
GSE185381,Control0058,HSC_MPP,HSC_MPP,0.581632653061225
GSE185381,Control0058,HSC_MPP,LMPP_GMP,0.581632653061225
GSE185381,Control0058,HSC_MPP,Mono_DC,0.581632653061225
GSE185381,Control0058,HSC_MPP,Erythroid,0.581632653061225
GSE185381,Control0058,HSC_MPP,Megakaryocyte,0.581632653061225
GSE185381,Control0058,HSC_MPP,T_NK,0.581632653061225
GSE185381,Control0058,HSC_MPP,B_Plasma,0.581632653061225
GSE185381,Control0058,LMPP_GMP,HSC_MPP,0.581632653061225
GSE185381,Control0058,LMPP_GMP,LMPP_GMP,0.581632653061225
GSE185381,Control0058,LMPP_GMP,Mono_DC,0.581632653061225
GSE185381,Control0058,LMPP_GMP,Erythroid,0.581632653061225
GSE185381,Control0058,LMPP_GMP,Megakaryocyte,0.581632653061225
GSE185381,Control0058,LMPP_GMP,T_NK,0.581632653061225
GSE185381,Control0058,LMPP_GMP,B_Plasma,0.581632653061225
GSE185381,Control0058,Mono_DC,HSC_MPP,0.581632653061225
GSE185381,Control0058,Mono_DC,LMPP_GMP,0.581632653061225
GSE185381,Control0058,Mono_DC,Mono_DC,0
GSE185381,Control0058,Mono_DC,Erythroid,0.581632653061225
GSE185381,Control0058,Mono_DC,Megakaryocyte,0.581632653061225
GSE185381,Control0058,Mono_DC,T_NK,0.0408163265306123
GSE185381,Control0058,Mono_DC,B_Plasma,0.0204081632653061
GSE185381,Control0058,Erythroid,HSC_MPP,0.581632653061225
GSE185381,Control0058,Erythroid,LMPP_GMP,0.581632653061225
GSE185381,Control0058,Erythroid,Mono_DC,0.581632653061225
GSE185381,Control0058,Erythroid,Erythroid,0.581632653061225
GSE185381,Control0058,Erythroid,Megakaryocyte,0.581632653061225
GSE185381,Control0058,Erythroid,T_NK,0.581632653061225
GSE185381,Control0058,Erythroid,B_Plasma,0.581632653061225
GSE185381,Control0058,Megakaryocyte,HSC_MPP,0.581632653061225
GSE185381,Control0058,Megakaryocyte,LMPP_GMP,0.581632653061225
GSE185381,Control0058,Megakaryocyte,Mono_DC,0.581632653061225
GSE185381,Control0058,Megakaryocyte,Erythroid,0.581632653061225
GSE185381,Control0058,Megakaryocyte,Megakaryocyte,0.581632653061225
GSE185381,Control0058,Megakaryocyte,T_NK,0.581632653061225
GSE185381,Control0058,Megakaryocyte,B_Plasma,0.581632653061225
GSE185381,Control0058,T_NK,HSC_MPP,0.581632653061225
GSE185381,Control0058,T_NK,LMPP_GMP,0.581632653061225
GSE185381,Control0058,T_NK,Mono_DC,0.0612244897959183
GSE185381,Control0058,T_NK,Erythroid,0.581632653061225
GSE185381,Control0058,T_NK,Megakaryocyte,0.581632653061225
GSE185381,Control0058,T_NK,T_NK,0.0816326530612245
GSE185381,Control0058,T_NK,B_Plasma,0.102040816326531
GSE185381,Control0058,B_Plasma,HSC_MPP,0.581632653061225
GSE185381,Control0058,B_Plasma,LMPP_GMP,0.581632653061225
GSE185381,Control0058,B_Plasma,Mono_DC,0.122448979591837
GSE185381,Control0058,B_Plasma,Erythroid,0.581632653061225
GSE185381,Control0058,B_Plasma,Megakaryocyte,0.581632653061225
GSE185381,Control0058,B_Plasma,T_NK,0.163265306122449
GSE185381,Control0058,B_Plasma,B_Plasma,0.142857142857143
GSE185381,Control0082,HSC_MPP,HSC_MPP,0.581632653061225
GSE185381,Control0082,HSC_MPP,LMPP_GMP,0.581632653061225
GSE185381,Control0082,HSC_MPP,Mono_DC,0.581632653061225
GSE185381,Control0082,HSC_MPP,Erythroid,0.581632653061225
GSE185381,Control0082,HSC_MPP,Megakaryocyte,0.581632653061225
GSE185381,Control0082,HSC_MPP,T_NK,0.581632653061225
GSE185381,Control0082,HSC_MPP,B_Plasma,0.581632653061225
GSE185381,Control0082,LMPP_GMP,HSC_MPP,0.581632653061225
GSE185381,Control0082,LMPP_GMP,LMPP_GMP,0.581632653061225
GSE185381,Control0082,LMPP_GMP,Mono_DC,0.581632653061225
GSE185381,Control0082,LMPP_GMP,Erythroid,0.581632653061225
GSE185381,Control0082,LMPP_GMP,Megakaryocyte,0.581632653061225
GSE185381,Control0082,LMPP_GMP,T_NK,0.581632653061225
GSE185381,Control0082,LMPP_GMP,B_Plasma,0.581632653061225
GSE185381,Control0082,Mono_DC,HSC_MPP,0.581632653061225
GSE185381,Control0082,Mono_DC,LMPP_GMP,0.581632653061225
GSE185381,Control0082,Mono_DC,Mono_DC,0.0204081632653061
GSE185381,Control0082,Mono_DC,Erythroid,0.581632653061225
GSE185381,Control0082,Mono_DC,Megakaryocyte,0.581632653061225
GSE185381,Control0082,Mono_DC,T_NK,0.163265306122449
GSE185381,Control0082,Mono_DC,B_Plasma,0.102040816326531
GSE185381,Control0082,Erythroid,HSC_MPP,0.581632653061225
GSE185381,Control0082,Erythroid,LMPP_GMP,0.581632653061225
GSE185381,Control0082,Erythroid,Mono_DC,0.581632653061225
GSE185381,Control0082,Erythroid,Erythroid,0.581632653061225
GSE185381,Control0082,Erythroid,Megakaryocyte,0.581632653061225
GSE185381,Control0082,Erythroid,T_NK,0.581632653061225
GSE185381,Control0082,Erythroid,B_Plasma,0.581632653061225
GSE185381,Control0082,Megakaryocyte,HSC_MPP,0.581632653061225
GSE185381,Control0082,Megakaryocyte,LMPP_GMP,0.581632653061225
GSE185381,Control0082,Megakaryocyte,Mono_DC,0.581632653061225
GSE185381,Control0082,Megakaryocyte,Erythroid,0.581632653061225
GSE185381,Control0082,Megakaryocyte,Megakaryocyte,0.581632653061225
GSE185381,Control0082,Megakaryocyte,T_NK,0.581632653061225
GSE185381,Control0082,Megakaryocyte,B_Plasma,0.581632653061225
GSE185381,Control0082,T_NK,HSC_MPP,0.581632653061225
GSE185381,Control0082,T_NK,LMPP_GMP,0.581632653061225
GSE185381,Control0082,T_NK,Mono_DC,0
GSE185381,Control0082,T_NK,Erythroid,0.581632653061225
GSE185381,Control0082,T_NK,Megakaryocyte,0.581632653061225
GSE185381,Control0082,T_NK,T_NK,0.142857142857143
GSE185381,Control0082,T_NK,B_Plasma,0.0612244897959183
GSE185381,Control0082,B_Plasma,HSC_MPP,0.581632653061225
GSE185381,Control0082,B_Plasma,LMPP_GMP,0.581632653061225
GSE185381,Control0082,B_Plasma,Mono_DC,0.0408163265306123
GSE185381,Control0082,B_Plasma,Erythroid,0.581632653061225
GSE185381,Control0082,B_Plasma,Megakaryocyte,0.581632653061225
GSE185381,Control0082,B_Plasma,T_NK,0.122448979591837
GSE185381,Control0082,B_Plasma,B_Plasma,0.0816326530612245
GSE185381,Control1,HSC_MPP,HSC_MPP,0.326530612244898
GSE185381,Control1,HSC_MPP,LMPP_GMP,0.122448979591837
GSE185381,Control1,HSC_MPP,Mono_DC,0.0612244897959183
GSE185381,Control1,HSC_MPP,Erythroid,0.387755102040816
GSE185381,Control1,HSC_MPP,Megakaryocyte,0.76530612244898
GSE185381,Control1,HSC_MPP,T_NK,0.489795918367347
GSE185381,Control1,HSC_MPP,B_Plasma,0.183673469387755
GSE185381,Control1,LMPP_GMP,HSC_MPP,0.142857142857143
GSE185381,Control1,LMPP_GMP,LMPP_GMP,0.0408163265306123
GSE185381,Control1,LMPP_GMP,Mono_DC,0
GSE185381,Control1,LMPP_GMP,Erythroid,0.36734693877551
GSE185381,Control1,LMPP_GMP,Megakaryocyte,0.76530612244898
GSE185381,Control1,LMPP_GMP,T_NK,0.76530612244898
GSE185381,Control1,LMPP_GMP,B_Plasma,0.163265306122449
GSE185381,Control1,Mono_DC,HSC_MPP,0.26530612244898
GSE185381,Control1,Mono_DC,LMPP_GMP,0.204081632653061
GSE185381,Control1,Mono_DC,Mono_DC,0.0204081632653061
GSE185381,Control1,Mono_DC,Erythroid,0.346938775510204
GSE185381,Control1,Mono_DC,Megakaryocyte,0.76530612244898
GSE185381,Control1,Mono_DC,T_NK,0.469387755102041
GSE185381,Control1,Mono_DC,B_Plasma,0.244897959183674
GSE185381,Control1,Erythroid,HSC_MPP,0.76530612244898
GSE185381,Control1,Erythroid,LMPP_GMP,0.102040816326531
GSE185381,Control1,Erythroid,Mono_DC,0.0816326530612245
GSE185381,Control1,Erythroid,Erythroid,0.448979591836735
GSE185381,Control1,Erythroid,Megakaryocyte,0.76530612244898
GSE185381,Control1,Erythroid,T_NK,0.76530612244898
GSE185381,Control1,Erythroid,B_Plasma,0.224489795918367
GSE185381,Control1,Megakaryocyte,HSC_MPP,0.76530612244898
GSE185381,Control1,Megakaryocyte,LMPP_GMP,0.76530612244898
GSE185381,Control1,Megakaryocyte,Mono_DC,0.76530612244898
GSE185381,Control1,Megakaryocyte,Erythroid,0.76530612244898
GSE185381,Control1,Megakaryocyte,Megakaryocyte,0.76530612244898
GSE185381,Control1,Megakaryocyte,T_NK,0.76530612244898
GSE185381,Control1,Megakaryocyte,B_Plasma,0.76530612244898
GSE185381,Control1,T_NK,HSC_MPP,0.76530612244898
GSE185381,Control1,T_NK,LMPP_GMP,0.428571428571429
GSE185381,Control1,T_NK,Mono_DC,0.510204081632653
GSE185381,Control1,T_NK,Erythroid,0.76530612244898
GSE185381,Control1,T_NK,Megakaryocyte,0.76530612244898
GSE185381,Control1,T_NK,T_NK,0.76530612244898
GSE185381,Control1,T_NK,B_Plasma,0.285714285714286
GSE185381,Control1,B_Plasma,HSC_MPP,0.76530612244898
GSE185381,Control1,B_Plasma,LMPP_GMP,0.408163265306122
GSE185381,Control1,B_Plasma,Mono_DC,0.530612244897959
GSE185381,Control1,B_Plasma,Erythroid,0.76530612244898
GSE185381,Control1,B_Plasma,Megakaryocyte,0.76530612244898
GSE185381,Control1,B_Plasma,T_NK,0.76530612244898
GSE185381,Control1,B_Plasma,B_Plasma,0.306122448979592
GSE185381,Control2,HSC_MPP,HSC_MPP,0.244897959183674
GSE185381,Control2,HSC_MPP,LMPP_GMP,0.163265306122449
GSE185381,Control2,HSC_MPP,Mono_DC,0.0204081632653061
GSE185381,Control2,HSC_MPP,Erythroid,0.224489795918367
GSE185381,Control2,HSC_MPP,Megakaryocyte,0.806122448979592
GSE185381,Control2,HSC_MPP,T_NK,0.387755102040816
GSE185381,Control2,HSC_MPP,B_Plasma,0.122448979591837
GSE185381,Control2,LMPP_GMP,HSC_MPP,0.142857142857143
GSE185381,Control2,LMPP_GMP,LMPP_GMP,0.591836734693878
GSE185381,Control2,LMPP_GMP,Mono_DC,0
GSE185381,Control2,LMPP_GMP,Erythroid,0.36734693877551
GSE185381,Control2,LMPP_GMP,Megakaryocyte,0.806122448979592
GSE185381,Control2,LMPP_GMP,T_NK,0.326530612244898
GSE185381,Control2,LMPP_GMP,B_Plasma,0.102040816326531
GSE185381,Control2,Mono_DC,HSC_MPP,0.408163265306122
GSE185381,Control2,Mono_DC,LMPP_GMP,0.448979591836735
GSE185381,Control2,Mono_DC,Mono_DC,0.0408163265306123
GSE185381,Control2,Mono_DC,Erythroid,0.489795918367347
GSE185381,Control2,Mono_DC,Megakaryocyte,0.806122448979592
GSE185381,Control2,Mono_DC,T_NK,0.285714285714286
GSE185381,Control2,Mono_DC,B_Plasma,0.183673469387755
GSE185381,Control2,Erythroid,HSC_MPP,0.428571428571429
GSE185381,Control2,Erythroid,LMPP_GMP,0.612244897959184
GSE185381,Control2,Erythroid,Mono_DC,0.0816326530612245
GSE185381,Control2,Erythroid,Erythroid,0.469387755102041
GSE185381,Control2,Erythroid,Megakaryocyte,0.806122448979592
GSE185381,Control2,Erythroid,T_NK,0.806122448979592
GSE185381,Control2,Erythroid,B_Plasma,0.204081632653061
GSE185381,Control2,Megakaryocyte,HSC_MPP,0.806122448979592
GSE185381,Control2,Megakaryocyte,LMPP_GMP,0.806122448979592
GSE185381,Control2,Megakaryocyte,Mono_DC,0.806122448979592
GSE185381,Control2,Megakaryocyte,Erythroid,0.806122448979592
GSE185381,Control2,Megakaryocyte,Megakaryocyte,0.806122448979592
GSE185381,Control2,Megakaryocyte,T_NK,0.806122448979592
GSE185381,Control2,Megakaryocyte,B_Plasma,0.806122448979592
GSE185381,Control2,T_NK,HSC_MPP,0.551020408163265
GSE185381,Control2,T_NK,LMPP_GMP,0.346938775510204
GSE185381,Control2,T_NK,Mono_DC,0.0612244897959183
GSE185381,Control2,T_NK,Erythroid,0.571428571428571
GSE185381,Control2,T_NK,Megakaryocyte,0.806122448979592
