alpha,feature_set,features,mean_healthy,mean_aml,beta_global,p_global,beta_strat,p_strat,family,q_strat,split
0.0,only_cs_retention_ligand_normal,cs_retention_ligand_normal,0.05620609887830404,0.11332996925400012,0.05690429471322303,0.02203797796202204,0.051142617318559395,0.06786493213506786,cs,0.20766643519070765,discovery
0.0,only_cs_retention_receptor_normal,cs_retention_receptor_normal,0.10057722461759182,0.1531065058309249,0.057803936757900826,0.07797492202507797,0.0722097640357849,0.04764195235804764,cs,0.20766643519070765,discovery
0.0,only_cs_sasp_normal,cs_sasp_normal,0.1180169693488818,0.14671818187156907,-0.005635765908930104,0.8415221584778415,-0.011212935907650346,0.7326572673427326,cs,0.811198162486048,discovery
0.0,only_cs_senescence_normal,cs_senescence_normal,0.08093814788247583,0.1099073550622684,-0.003776562055648207,0.8782541217458782,-0.014328919313515794,0.5953854046145954,cs,0.774001025998974,discovery
0.0,only_cs_antiapoptotic_malignant,cs_antiapoptotic_malignant,0.09606099201893047,0.12951808515803798,-0.01234724576608304,0.6153133846866153,-0.016875763182772167,0.5558004441995558,cs,0.7718307454106339,discovery
0.0,only_cs_apoptotic_priming_malignant,cs_apoptotic_priming_malignant,0.12057113268453186,0.12565869523839307,-0.007804039665053316,0.7905272094727905,0.0031374214457183646,0.9125440874559125,cs,0.9125440874559124,discovery
0.0,only_cs_cytotoxicity_malignant,cs_cytotoxicity_malignant,0.13707141512771476,0.23375221785003858,0.04051211361361709,0.042637957362042636,0.06312984042223586,0.003457996542003458,cs,0.04652695347304653,discovery
0.0,only_cs_exhaustion_malignant,cs_exhaustion_malignant,0.1110157817573574,0.21332577215130025,0.04990849930250679,0.07776992223007777,0.05486267359537081,0.06066993933006067,cs,0.20766643519070765,discovery
0.0,only_cs_interferon_I_malignant,cs_interferon_I_malignant,0.10384053093921017,0.16236461310500291,0.011169550826659495,0.6801973198026802,0.02954422638093788,0.3687946312053688,cs,0.5531919468080532,discovery
0.0,only_cs_interferon_II_malignant,cs_interferon_II_malignant,0.11081382470205832,0.1970346617346846,0.05381826018299078,0.09374090625909375,0.07833533182962404,0.031380968619031384,cs,0.20766643519070765,discovery
0.0,only_cs_mhc_i_malignant,cs_mhc_i_malignant,0.12518955454192543,0.182425521058707,0.01269660027151669,0.7360312639687361,0.02136661400079403,0.635082364917635,cs,0.7740066322433677,discovery
0.0,only_cs_mhc_ii_malignant,cs_mhc_ii_malignant,0.058928369207622774,0.14548189591954921,0.04576519322153423,0.03633296366703633,0.044917309199684514,0.05054394945605054,cs,0.20766643519070765,discovery
0.0,only_cs_naive_memory_malignant,cs_naive_memory_malignant,0.09855982689651605,0.14795569847667175,0.06459207625405604,0.013288986711013289,0.08412689680020229,0.005178994821005179,cs,0.0504951995048005,discovery
0.0,only_cs_retention_ligand_malignant,cs_retention_ligand_malignant,0.0627348822331743,0.11442440858821314,0.0423258658989103,0.06177993822006178,0.04033305220052899,0.09858890141109859,cs,0.22617453853134384,discovery
0.0,only_cs_retention_receptor_malignant,cs_retention_receptor_malignant,0.14375477851545948,0.13377886416801768,-0.006447790123207171,0.8415181584818415,0.01682759038720864,0.6654353345646654,cs,0.7864235772127863,discovery
0.0,only_cs_sasp_malignant,cs_sasp_malignant,0.10696946796747875,0.14874069391684155,-0.022503227933175288,0.46507953492046505,-0.015965528427770555,0.6286603713396287,cs,0.7740066322433677,discovery
0.0,only_cs_senescence_malignant,cs_senescence_malignant,0.06254158799075872,0.09835385818198628,-0.0006526448488736992,0.9797330202669797,-0.006143439557737151,0.7846242153757846,cs,0.811198162486048,discovery
0.0,only_mt_glycolysis,mt_glycolysis,0.08221065865300084,0.1410389716237156,0.029148473934473083,0.27057472942527055,0.01120548151985421,0.5544664455335545,mt,0.9111894638105362,discovery
0.0,only_mt_oxphos,mt_oxphos,0.10840187319275132,0.14531212896412765,0.004610017150221341,0.8717791282208718,-0.009110768173666324,0.7596942403057597,mt,0.9111894638105362,discovery
0.0,only_mt_fatty_acid_oxidation,mt_fatty_acid_oxidation,0.06914558833489047,0.13911667804584188,0.042653212915902926,0.0757029242970757,0.05120922712199441,0.08034091965908034,mt,0.6714293285706714,discovery
0.0,only_mt_expr_BCL2,mt_expr_BCL2,0.0849004215666714,0.1196849164620078,6.766368749454302e-05,0.9973480026519973,0.0076693453090906395,0.7338552661447338,mt,0.9111894638105362,discovery
0.0,only_mt_expr_MCL1,mt_expr_MCL1,0.09342992904441712,0.16812409833765532,-0.0031462130557794047,0.9146910853089147,0.008055917443798289,0.80994619005381,mt,0.9111894638105362,discovery
0.0,only_mt_expr_BCL2L1,mt_expr_BCL2L1,0.13221275279002725,0.11158659152218253,-0.01417461787122954,0.6314953685046315,-0.002818300535409119,0.9370880629119371,mt,0.937088062911937,discovery
0.0,only_mt_glycolysis_normal,mt_glycolysis_normal,0.07973250872435803,0.11544793401533757,0.022184566676950804,0.2634417365582634,0.008512532979620542,0.6301273698726301,mt,0.9111894638105362,discovery
0.0,only_mt_oxphos_normal,mt_oxphos_normal,0.10039125077057605,0.11631633119201977,0.009872542004079145,0.6690583309416691,-0.0085479816351772,0.7535312464687536,mt,0.9111894638105362,discovery
0.0,only_mt_fatty_acid_oxidation_normal,mt_fatty_acid_oxidation_normal,0.06093568221681654,0.13786929631391287,0.042924108364928985,0.0895109104890895,0.052428810871513125,0.09964890035109965,mt,0.6714293285706714,discovery
